,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-5.2545111548731915,0.049198604406097954,2.0,0.0,-5.219722488072725,1.0,-5.289299821673658,,,,
1,ALE__GalactoseA6,-5.198447079609331,0.4883214473240502,2.0,2.0,-5.543742486410997,3.0,-4.853151672807666,,,,
2,ALE__GalactoseA8,-5.562379824583344,0.2983805689893363,2.0,4.0,-5.773366748290004,5.0,-5.351392900876684,,,,
3,ALE__IL_Control,-7.773547083811394e-11,0.5928333550096523,4.0,6.0,-0.8199013563457845,7.0,0.0059729174832211,8.0,0.5664015094772289,9.0,0.2475269290743926
4,ALE__IL_TEOH_OAc,-0.9941007816226664,1.6348072117514019,2.0,10.0,-2.150084046984755,11.0,0.1618824837394221,,,,
5,ALE__IL_TEA_HS,-0.420110685407727,0.36276039174384445,2.0,12.0,-0.6766210183556879,13.0,-0.1636003524597661,,,,
6,ALE__IL_Mixed,0.7495254793596886,0.44167381450619103,2.0,14.0,0.4372149300498317,15.0,1.0618360286695456,,,,
7,ALE__IL_PP5350,0.8613841980156229,0.3563380405613076,2.0,16.0,1.1133532428912505,17.0,0.6094151531399953,,,,
8,ALE__IL_T8,-1.2684707450982242,0.3026593362421785,2.0,18.0,-1.0544582760519603,19.0,-1.482483214144488,,,,
9,ALE__IL_T9,3.22222746370197,0.28059915531860563,2.0,20.0,3.420641029222973,21.0,3.0238138981809666,,,,
10,ALE__IL_Control2,0.13841347555679978,1.127517294052278,2.0,22.0,-0.6588616489726724,23.0,0.935688600086272,,,,
11,ALE__IL_Glc+Ace,-0.842995651610996,0.5718768006970992,2.0,24.0,-1.2473736153871826,25.0,-0.4386176878348094,,,,
12,ALE__XyloseA1,-3.6016815524950694,0.444696645984838,2.0,26.0,-3.287233538548277,27.0,-3.916129566441862,,,,
