,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.17709657682799546,2.0,0.0,0.1252261904,1.0,-0.1252261904,,,,,,,,
1,fur__wt_dpd,1.1375019205,0.11767269712839659,2.0,2.0,1.2207090826,3.0,1.0542947584,,,,,,,,
2,fur__wt_fe,4.22579372095,0.28615478996038385,2.0,4.0,4.4281357134,5.0,4.0234517285,,,,,,,,
3,fur__delfur_dpd,2.10845124155,0.17332359059595398,2.0,6.0,1.9858929553,7.0,2.2310095278,,,,,,,,
4,fur__delfur_fe2,4.23030146175,0.12015450920641896,2.0,8.0,4.31526353,9.0,4.1453393935,,,,,,,,
5,acid__wt_ph5,3.6252524205,0.12760423658869685,2.0,10.0,3.5350225995,11.0,3.7154822415,,,,,,,,
6,acid__delgadx_ph5,3.219042103,,1.0,12.0,3.219042103,,,,,,,,,,
7,acid__delgadw_ph5,2.63155792515,0.23162136046152773,2.0,13.0,2.7953389598,14.0,2.4677768905,,,,,,,,
8,acid__delgade_ph5,3.9252764704,0.1438792367812968,2.0,15.0,4.0270144544,16.0,3.8235384864,,,,,,,,
9,oxidative__wt_pq,3.4672239420500004,0.14238176330462743,2.0,17.0,3.5679030524,18.0,3.3665448317,,,,,,,,
10,oxidative__deloxyr_pq,2.72062841405,0.009899351888910094,2.0,19.0,2.7136285152,20.0,2.7276283129000003,,,,,,,,
11,oxidative__delsoxr_pq,2.69912673525,0.29606584524434026,2.0,21.0,2.4897765684,22.0,2.9084769021,,,,,,,,
12,oxidative__delsoxs_pq,2.820961418,0.03749561424868494,2.0,23.0,2.7944480149,24.0,2.8474748211,,,,,,,,
13,nac_ntrc__wt_csn,-0.8659166218000001,0.2109149593357589,2.0,25.0,-1.0150560198,26.0,-0.7167772238,,,,,,,,
14,nac_ntrc__wt_cytd,-0.28853875335,0.3238018290049401,2.0,27.0,-0.059576284300000004,28.0,-0.5175012224000001,,,,,,,,
15,nac_ntrc__wt_gln,-0.47686658930000003,0.4269094507811842,2.0,29.0,-0.1749960217,30.0,-0.7787371569,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.08933606045000002,0.28188432264152646,2.0,31.0,0.28865837650000004,32.0,-0.1099862556,,,,,,,,
