,SP5448_08195
SRX1726505,-0.14988553300000002
SRX1726506,0.20310043900000002
SRX1726507,-0.053214906000000006
SRX1726508,-2.2667118228
SRX1726509,-2.1804794766
SRX1726510,-0.7806057403000001
SRX1726511,-2.1239910812
SRX1726512,-1.9607221366
SRX1726513,-1.7776147450000002
SRX1081650,0.1317919408
SRX1081651,-0.09282068190000001
SRX1081652,-0.1463363051
SRX1081653,-0.0499092427
SRX1081654,-0.146831488
SRX1081655,0.1997913932
SRX1081656,-0.07648816750000001
SRX1081657,-0.17807084
SRX1081658,-0.044109367100000005
SRX1081659,0.064328385
SRX1081660,-0.16958220100000002
SRX1081661,-0.1392908868
SRX1081662,-0.0381742694
SRX1081663,0.1433962531
SRX1081664,0.13347758540000002
SRX1081665,0.21923152510000002
SRX1081666,0.1838500483
SRX1081668,0.280412859
SRX1081669,-0.09886723580000001
SRX1081670,-0.1847139348
SRX1081671,0.0089146303
SRX1081672,-0.5021109715000001
SRX1081673,-1.1338393549
SRX1081674,-0.8448013344
SRX1081675,-1.0567596092
SRX1081676,-0.41961987500000003
SRX1081677,-0.4163430862
SRX1081678,-0.3275355506
SRX1081679,-0.7014484252000001
SRX1081680,-0.9383690938
SRX1081681,-0.7057397856000001
SRX1081682,-0.7123408170000001
SRX1081683,-1.1079981854
SRX1081684,-0.574714378
SRX1081685,-1.1417202075
SRX1081686,-1.0207485675
SRX1081687,-0.5446008132
SRX1081688,-2.1931972099
SRX1081689,-0.6640826566
SRX1081690,-0.23152229500000002
SRX1081691,-0.30035732200000004
SRX1081692,-0.4210896328
SRX1962715,0.06700991220000001
SRX1962716,-0.0415148487
SRX1962717,-0.0254950635
SRX1962718,-0.8324797805
SRX1962719,-0.5355996859000001
SRX1962720,-0.4298264435
SRX1962721,-0.4049167011
SRX4892146,0.0995779459
SRX4892147,-0.049756691000000006
SRX4892148,-0.026962895400000002
SRX4892149,-0.0228583595
SRX4892150,-0.0026554755
SRX4892151,-0.0092293691
SRX4892152,-0.0048390833
SRX4892153,-0.0519359234
SRX4892154,-0.111096048
SRX4892155,0.0402529892
SRX4892156,0.0410279334
SRX4892157,0.0093376224
SRX4892158,-0.030705096600000002
SRX4892159,0.017056768
SRX4892160,0.07930021550000001
SRX4892161,0.0921841954
SRX7620814,-0.28368255740000003
SRX7620815,-0.45213161960000003
SRX7620816,-0.3807886156
SRX7620817,-1.9488587803000001
SRX7620818,-1.7591480358
SRX7620819,-1.9356614882
SRX7620856,0.792049391
SRX7620857,-2.7987445898
SRX7620858,0.6388642320000001
SRX7620859,-2.9061605408
SRX7620860,0.6665800822
SRX7620861,-3.0597262179
SRX7620862,0.4530801344
SRX7620863,-0.2542854064
SRX7620864,0.4006769308
SRX7620865,-0.1687859203
SRX7620866,0.2628457275
SRX7620867,-0.7017001874000001
SRX2161502,-0.0047601327
SRX2161503,-0.1033808559
SRX2161504,0.1081409886
SRX2161505,0.1945747756
SRX2161506,0.15363551120000002
SRX2161507,0.061985503600000005
SRX2161508,-0.031917240300000004
SRX2161509,0.3025448424
SRX2161510,0.1922327396
SRX2161511,0.36685222440000004
SRX2161512,0.3037473479
SRX2161513,0.240308348
SRX2161514,-1.4448727917
SRX2161515,-1.4175871408
SRX2161516,-1.5100597743000002
SRX2161517,-1.8147992214
SRX2161518,-1.5427582152000001
SRX2161519,-1.658034034
SRX2161520,-1.294701745
SRX2161521,-1.3385000849
SRX2161522,-0.9692717615
SRX2161523,-2.3806993524
SRX2161524,-2.298884122
SRX2161525,-2.3588071466000002
