,ABUW_3135
SRX3737100,-1.8137723909
SRX3737101,-1.7311850175
SRX3737103,-2.0839819638
SRX3737104,-0.0434222664
SRX3737105,0.08963588780000001
SRX3737106,0.0230006796
SRX3737107,-0.069214301
SRX3737108,-2.0645327381
SRX3737109,-2.0809836721
SRX3737110,-1.0820205453
SRX3737111,-1.8771561772
Abaum_0017,-0.1197163989
Abaum_0018,0.1973945818
Abaum_0019,0.226504012
Abaum_0020,1.1709099203
Abaum_0021,1.278167427
Abaum_0022,0.22812444110000002
Abaum_0023,0.1197163989
Abaum_0024,1.1580818544
Abaum_0025,1.4848362499
Abaum_0026,0.17951917920000002
SRX3141471,-0.0757901336
SRX3141472,-0.4395693285
SRX3141473,0.14855952320000002
SRX3141474,0.29100980530000004
SRX3141475,-0.4035259746
SRX3141476,-0.2084096726
SRX3141477,-0.42795390110000003
SRX3141478,-0.4554522607
SRX3141479,-0.12846033340000002
SRX8944518,-0.0926117656
SRX8944519,-0.029841540700000002
SRX8944520,-0.0944128048
SRX8944521,-0.489956518
SRX8944522,0.18702457050000001
SRX8944523,-0.11185001100000001
SRX5930997,0.2636302522
SRX5930998,-0.5921563178
SRX5930999,0.32852606560000003
SRX5931001,0.2012468682
SRX5931002,0.1255793433
SRX4488546,1.42817922
SRX4488547,-0.43245328650000003
SRX4488548,2.1681620373
SRX4488549,-0.9957259335
SRX4488550,2.7740533159
SRX4488551,2.771558754
SRX4488552,2.3838501221
SRX4488553,2.0308523761
SRX4488554,1.9011883882
SRX4488555,1.5025668699999999
SRX4488556,1.8698472758
SRX4488557,1.7100708995
SRX2568047,2.022741462
SRX2568048,1.988232486
SRX2568049,1.9237036364
SRX2568050,2.0727454317
SRX2568051,2.1470134043
SRX2568052,1.8858447281
SRX2568053,2.1959273876
SRX2568054,1.3861913345999999
SRX2568055,1.5243018942000002
SRX2568056,1.8544767988
SRX2568057,1.5058178392000001
SRX2568058,1.8177496573
SRX2568059,-0.5361045053
SRX2568060,0.0078298326
SRX2568061,-0.2447812674
SRX2568062,-0.8077281693
SRX2568063,-0.2288314185
SRX2568064,1.0365595878
Abaum_0001,-0.5815248369
Abaum_0002,-0.5143953288
Abaum_0003,-1.0079056729
Abaum_0004,-0.42999755110000004
Abaum_0005,-0.5426408796000001
Abaum_0006,-0.1967961658
Abaum_0007,0.020679068000000002
Abaum_0008,-0.36924302870000003
Abaum_0009,-0.4127380789
Abaum_0010,-0.2211450861
Abaum_0011,-0.1637628562
Abaum_0012,0.1637628562
Abaum_0013,-0.632010513
Abaum_0014,-0.40038601090000003
Abaum_0015,-0.1333159633
Abaum_0016,-0.1512606653
ERX1221046,-0.2433077958
ERX1221048,0.2085821162
ERX1221049,0.0347256797
ERX1221050,0.0654079826
ERX1221052,0.43995910180000003
ERX1221053,0.6969205417000001
ABNM035,0.4624411585
ABNM036,-0.4624411585
ABNM037,-0.4402012315
ABNM038,-0.3705060705
ABNM041,-0.13643478150000002
ABNM042,-0.8266202705
ABNM019,-0.045387086300000004
ABNM020,0.045387086300000004
ABNM021,0.8082863182000001
ABNM022,0.5399814221
ABNM023,0.49026306410000003
ABNM024,0.2984280978
ABNM025,-0.5497552226
ABNM026,-1.1765900213
ABNM027,-0.15013431300000002
ABNM028,0.15013431300000002
ABNM029,0.0684298292
ABNM030,-0.22178434730000002
ABNM031,-0.1054941053
ABNM032,-0.2790437669
ABNM033,-0.1274745961
ABNM034,0.1245853593
ABNM001,-0.1294136804
ABNM002,0.1294136804
ABNM003,-0.7609810024
ABNM004,-0.17225370580000002
ABNM005,-1.6770750815
ABNM006,-0.4198329814
ABNM007,-0.579321449
ABNM008,-0.0094002366
ABNM009,-0.2623924298
ABNM010,-0.1973944484
ABNM043,-0.2880662815
ABNM044,0.2880662815
ABNM045,-0.5424648295
ABNM046,-0.1583755115
ABNM047,0.6472269585
ABNM048,0.6908070315
ABNM011,-0.0665360157
ABNM012,0.0665360157
ABNM013,-0.036561427300000005
ABNM014,0.100675371
ABNM015,0.8340963927
ABNM016,0.5260706908
ABNM017,0.6122806818000001
ABNM018,0.9696272073000001
