,ABUW_2249
SRX3737100,1.3772435594
SRX3737101,1.3447152422
SRX3737103,0.44055244130000004
SRX3737104,0.1028060158
SRX3737105,0.009373217100000001
SRX3737106,0.0552443529
SRX3737107,-0.16742358570000002
SRX3737108,-0.7235184754
SRX3737109,-0.8062585111
SRX3737110,0.171769373
SRX3737111,-0.32970838150000004
Abaum_0017,-0.09306959120000001
Abaum_0018,-0.2256476886
Abaum_0019,-0.11657265130000001
Abaum_0020,-0.6830230186
Abaum_0021,-0.0232785914
Abaum_0022,0.09246125520000001
Abaum_0023,0.09306959120000001
Abaum_0024,-0.8881886864
Abaum_0025,0.13779763050000002
Abaum_0026,-0.033526235700000004
SRX3141471,0.23441070090000002
SRX3141472,-0.2180828296
SRX3141473,-0.1145904937
SRX3141474,0.3326733233
SRX3141475,-0.0440772337
SRX3141476,-0.0997792905
SRX3141477,0.0649901278
SRX3141478,0.1778458816
SRX3141479,-0.1624979618
SRX8944518,0.033419885100000005
SRX8944519,-0.4451942353
SRX8944520,-0.3881053983
SRX8944521,-0.7830504420000001
SRX8944522,0.3546855132
SRX8944523,0.1865807724
SRX5930997,0.2029243712
SRX5930998,-0.6666205653
SRX5930999,0.4636961941
SRX5931001,0.3548764662
SRX5931002,0.29711964280000003
SRX4488546,0.9690847127000001
SRX4488547,-0.4605701407
SRX4488548,1.7217367048
SRX4488549,-0.508514572
SRX4488550,1.4725666324
SRX4488551,1.8520748305999999
SRX4488552,1.3356287568
SRX4488553,1.6848055715
SRX4488554,1.1250882146
SRX4488555,1.4660533248
SRX4488556,0.6468132223
SRX4488557,1.8054838532000002
SRX2568047,-4.3427636398
SRX2568048,-4.5045112668
SRX2568049,-3.3232456718
SRX2568050,-1.8527590979
SRX2568051,-1.9925417685000002
SRX2568052,-2.0713969942
SRX2568053,-2.4611361947
SRX2568054,-2.7988793444
SRX2568055,-4.4170256759
SRX2568056,-2.2390890116
SRX2568057,-2.2484978438
SRX2568058,-2.2560176747
SRX2568059,0.3423190007
SRX2568060,0.5197941499000001
SRX2568061,0.4282164026
SRX2568062,0.34575109740000004
SRX2568063,-0.4819313806
SRX2568064,0.1361802832
Abaum_0001,-1.0113981375
Abaum_0002,-0.3481370102
Abaum_0003,0.9277883648
Abaum_0004,-0.2098428842
Abaum_0005,0.0898254078
Abaum_0006,-0.46744114080000004
Abaum_0007,-0.7713319922
Abaum_0008,0.14813594700000002
Abaum_0009,-0.3348247965
Abaum_0010,0.41006821730000004
Abaum_0011,-0.2204672889
Abaum_0012,0.2204672889
Abaum_0013,-1.1134025477
Abaum_0014,-0.5591054742
Abaum_0015,-0.6936387989
Abaum_0016,-0.3164099745
ERX1221046,0.3664606533
ERX1221048,0.010652872800000001
ERX1221049,-0.37711352610000004
ERX1221050,-0.1173660492
ERX1221052,0.0423789537
ERX1221053,0.3738286267
ABNM035,0.265952087
ABNM036,-0.265952087
ABNM037,0.076693272
ABNM038,-0.20464679
ABNM041,-0.535624662
ABNM042,-0.865264778
ABNM019,-0.20892805320000002
ABNM020,0.20892805320000002
ABNM021,-0.8038599183
ABNM022,0.4340130519
ABNM023,-1.1153892061
ABNM024,-0.7000723932
ABNM025,-1.1789771619
ABNM026,-1.652937829
ABNM027,0.0324111458
ABNM028,-0.0324111458
ABNM029,-0.20236933470000001
ABNM030,-0.1957142975
ABNM031,-0.1745431064
ABNM032,-0.5223352875
ABNM033,-0.1268846919
ABNM034,-0.2627940577
ABNM001,0.30683490880000003
ABNM002,-0.30683490880000003
ABNM003,-0.4307852868
ABNM004,-0.0240545339
ABNM005,-1.3962507104
ABNM006,-0.8635918796000001
ABNM007,-0.8426573304
ABNM008,-0.6690708965000001
ABNM009,-0.2522792284
ABNM010,-0.0938463436
ABNM043,-0.207398341
ABNM044,0.207398341
ABNM045,-0.416084063
ABNM046,-0.052212506000000006
ABNM047,1.236800657
ABNM048,1.072313361
ABNM011,0.07598778
ABNM012,-0.07598778
ABNM013,0.021227927100000002
ABNM014,-0.0240648879
ABNM015,0.2604802163
ABNM016,0.4226566766
ABNM017,0.33820334360000004
ABNM018,0.4387645302
