,-0.1003544462804867,-0.06690296418699113,-0.03345148209349555,2.7755575615628914e-17,0.033451482093495605,0.06690296418699118,0.10035444628048676,0.13380592837398234,0.1672574104674779,0.2007088925609735,0.23416037465446907,0.2676118567479646,0.3010633388414602,0.33451482093495577,0.36796630302845135,0.4014177851219469,0.4348692672154425,0.4683207493089381,0.5017722314024337,0.5352237134959292
thresh,-0.08362870523373893,0.08362870523373893,2,,,,,,,,,,,,,,,,,
unreg,1,0,62,4077,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PspF,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0
unreg_genes,['dgkA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PspF_genes,[],[],[],['pspF'],[],[],[],[],['pspE'],[],[],[],[],['pspC'],['pspB' 'pspD'],['pspA'],['pspG'],[],[],[]
