,USA300HOU_RS01270
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.0660202934
USA300_LAC_U01-Set001_CAMHB_Control_1,3.2928124692000003
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,2.7131372607
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,2.216536343
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,3.6514303739000002
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,2.9289492357
USA300_LAC_U01-Set001_CAMHB_Control_2,2.9475083202
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,2.5152226974
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,1.9936147188
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,3.3548666432
USA300_TCH1516_U01-Set000_CAMHB_Control_1,2.4108312332
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,2.6204419075
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,2.3460281814
USA300_LAC_U01-Set001_R10LB_PreCulture_1,2.2786527047
USA300_LAC_U01-Set001_R10LB_PreCulture_2,1.8235481293
USA300_LAC_U01-Set001_R10LB_Control_1,2.0170918384
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,2.0566221675
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,2.268229025
USA300_LAC_U01-Set001_R10LB_Control_2,1.8838341548000002
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,2.1204615495
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,1.8989415968
USA300_TCH1516_U01-Set000_R10LB_Control_1,2.2652828043
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,1.7827896463
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,1.9198293711
USA300_TCH1516_U01-Set000_R10LB_Control_2,2.1798528761
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,1.3445797272
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,2.0434558685
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,1.9572459909000002
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,1.572536859
USA300_TCH1516_U01-Set000_CAMHB_Control_2,1.9935329716
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,2.3338258216
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,2.3552927224
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,2.6416592783
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,2.3294220896
USA300_LAC_U01-Set004_CAMHB_Control_1,2.6699861916
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,2.3119389982
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,1.710885641
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,2.3341715906
USA300_LAC_U01-Set004_CAMHB_Control_2,1.7673598988
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,2.110107499
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,2.1812410947
