,A,NrdR
omics__bw_fum__1,1.997148943047712,0.2683391810000009
omics__bw_fum__2,1.8777002779727647,0.3207909870000014
omics__bw_glc__1,1.9392203027416748,0.33557642600000026
omics__bw_glc__2,1.943976076338901,0.31531868600000035
omics__bw_pyr__1,3.684712710147323,0.5408621700000005
omics__bw_pyr__2,3.509663572057203,0.3804408500000003
ompr__wt_nacl__1,11.455491269649396,-0.12801406999999898
ompr__wt_nacl__2,11.307734700544495,-0.15691604099999967
ompr__bw_delompr_nacl__1,6.704089227213254,-0.6764554049999996
ompr__bw_delompr_nacl__2,6.696653257280665,-0.6125498719999989
minspan__wt_ade__1,-3.186364316096522,-0.07264403799999908
minspan__wt_glc__2,-3.377111100469193,-0.2242249429999985
minspan__wt_glc__3,-2.8353559056948354,-0.17479930399999774
minspan__wt_glc__4,-3.543906520386559,-0.2633275729999989
minspan__wt_glc_anaero__1,-11.383881701890884,-0.3540632799999992
minspan__wt_glc_anaero__2,-12.570139847816735,0.1662886900000009
minspan__wt_trp__1,-7.918380548792253,-0.1420245849999997
minspan__bw_delcra_glc__2,-7.739164552013413,-0.11733744399999944
minspan__bw_delcra_trp__1,-8.387890503380888,-0.02366156999999891
minspan__bw_delmntr__1,-7.789730303494528,0.3081930050000006
minspan__bw_delnac_ade__1,1.833415675214163,-0.1014486399999992
minspan__bw_delnac_glc__1,-6.05193060215742,-0.01615021499999969
cra_crp__wt_ac__1,4.637887072045754,-0.6434815049999996
cra_crp__wt_ac__2,4.805455779417426,-0.6323833489999995
cra_crp__wt_fru__1,2.768707703761152,-0.7060629029999985
cra_crp__wt_fru__2,2.990897113591377,-0.651088187
cra_crp__delcra_ac__1,10.3385473590661,0.609463711000001
cra_crp__delcra_ac__2,10.311013030810386,0.7788831980000008
cra_crp__delcra_fru__1,7.87264772542563,0.29961628100000226
cra_crp__delcra_fru__2,7.724204798265998,0.28982050000000026
cra_crp__delcra_glc__1,1.2198463496208791,0.12030607900000055
cra_crp__delcra_glc__2,1.620892029937706,0.15064334000000112
rpoB__wt_031__1,-0.3388295802847627,-0.2009036970000002
rpoB__wt_044__1,-2.496647733068388,-0.030494774999999308
rpoB__wt_lb__1,-1.2946783169721203,0.015355886000000929
rpoB__wt_lb__2,-0.5434325368056974,0.21996652900000055
rpoB__rpoBE546V_031__1,-3.5596898421022587,-0.27308439399999784
rpoB__rpoBE546V_044__1,-3.211767088843674,-0.571150199999999
rpoB__rpoBE546V_lb__1,-2.412119222035772,0.4496942379999993
rpoB__rpoBE546V_lb__2,-2.64579583169177,0.34998166300000033
rpoB__rpoBE546V_glc__1,-4.080443659268169,0.159422438
rpoB__rpoBE672K_glc__1,-5.34940897701953,0.09777016200000156
rpoB__rpoBE672K_glc__2,-5.462881158730053,0.15799162800000044
rpoB__rpoBE672K_lb__1,-2.4566364733193287,0.2839585870000008
rpoB__rpoBE672K_lb__2,-2.6781815625743004,0.2945951510000011
crp__wt_fru__1,-1.5237311631701096,0.259648973
crp__wt_glyc__1,-1.2262489687448477,0.14863335700000135
crp__wt_glyc__2,-1.4264445398646972,0.15522879700000036
crp__delar1_glyc__1,-0.1693235766292748,0.6598301770000008
crp__delar1_glyc__2,-0.350438996663226,0.6675507090000004
crp__delar1ar2_glyc__1,-0.5021621346202397,0.2282363139999992
crp__delar1ar2_glyc__2,-0.2099701782573576,0.061879438000000064
crp__delar1ar2_glyc__3,-0.2916139310182268,0.3737266450000005
crp__delar2_glyc__1,1.8448824897883167,0.454149462000001
crp__delar2_glyc__2,1.554285378247144,0.3960299629999993
crp__delar2_glyc__3,1.320795811585124,0.3765015960000007
crp__delcrp_fru__1,1.7459414811740908,0.4927715889999993
crp__delcrp_fru__2,1.774595487301858,0.47211273000000104
crp__delcrp_fru__3,1.4229798524610218,0.3950973100000006
crp__delcrp_glc__1,-0.3349971148470611,0.5873579070000003
crp__delcrp_glc__2,0.0145214137041022,0.3887237970000008
crp__delcrp_glc__3,0.6353175795165036,0.4285770540000007
crp__delcrp_glyc__1,9.860839094501372,0.4912640160000006
crp__delcrp_glyc__2,10.58234970678579,0.17799478900000046
crp__delcrp_glyc__3,10.156341876037956,0.6001519920000016
glu__glu_ale3__1,-3.881010356335989,0.9290594140000009
glu__glu_ale4__1,-1.8907518514546864,0.2004372770000016
glu__glu_ale5__1,-3.5248788211436928,-0.13334191299999887
glu__glu_ale6__1,-8.264409791089857,-0.39698010899999936
glu__glu_ale8__1,-3.617012641046756,0.6721752080000005
glu__glu_ale9__1,-6.444642953981254,0.2787392740000003
glu__glu_ale10__1,-6.173130750891415,0.5248069789999992
42c__wt_42c__1,1.5140021711379918,0.07803799800000011
42c__42c_ale1__1,-3.132236739548785,0.4921938139999993
42c__42c_ale2__1,1.7678186166561625,0.3055328260000003
42c__42c_ale3__1,2.0433217718983165,0.3572501860000008
42c__42c_ale4__1,3.137242632416329,0.4680860090000003
42c__42c_ale5__1,0.125664486824315,-0.14317796499999955
42c__42c_ale6__1,0.6658465720979998,0.5663037589999993
42c__42c_ale8__1,1.8851171421500703,0.7754317670000006
42c__42c_ale9__1,2.3206709547886315,0.1040291170000014
42c__42c_ale10__1,0.2797999884551657,0.4647742130000001
ssw__wt_ac__1,7.052987556300505,-0.08788647599999955
ssw__wt_glc__1,-1.5719784969039232,-0.6149235319999997
ssw__wt_glyc__1,-4.137021821038712,-0.06542819499999908
ssw__wt_xyl__1,2.782921632446037,0.42939286000000104
ssw__glc_ale1__1,-5.335209730055694,0.003844981000000303
ssw__glc_ale2__1,-10.896297621986127,0.6031831290000005
ssw__glc_ale3__1,-9.512511017855866,0.4252454550000007
ssw__glyc_ale1__1,-4.191098351765066,0.1351384170000003
ssw__glyc_ale2__1,-10.752321958343057,0.416541273
ssw__xyl_ale1__1,-6.071444329170151,0.02749798800000036
ssw__xyl_ale2__1,-3.978679029925813,0.3967474580000001
ssw__xyl_ale3__1,-0.7292942611479648,-0.1851483389999995
ssw__glc_ac_ac2__1,-9.877328343510465,0.06482948899999919
ssw__glc_ac_glc1__1,-1.415877688083801,0.012583409000000323
ssw__glc_glyc_glc__1,-5.814423366006663,0.21883868899999914
ssw__glc_glyc_glyc__1,-2.502831882705129,0.1543683420000015
ssw__glc_xyl_glc__1,-7.402758195181914,0.20350985400000088
ssw__glc_xyl_xyl__1,-1.0429274815060847,-0.1149305579999984
ica__wt_glc__1,-2.917432160816771,-0.2620924479999989
ica__wt_glc__2,-3.650754740849406,-0.30223185199999936
ica__wt_glc__3,3.781730832089443,0.031089863999999245
ica__wt_glc__4,3.9640850324282617,-0.026152382999998558
ica__arg_sbt__1,-0.7197235207164434,-0.13320602299999873
ica__arg_sbt__2,0.4402923424221555,-0.3455934139999988
ica__cytd_rib__1,0.9588483663312576,-0.5429717969999999
ica__cytd_rib__2,-0.4595054537110622,-0.5436499959999992
ica__gth__1,6.820354851657853,0.3122590020000011
ica__gth__2,6.056549415013308,0.059698779000000535
ica__leu_glcr__1,2.173232010654784,-0.2128444149999993
ica__leu_glcr__2,1.6022221803556975,-0.270750112
ica__met_glc__1,-4.864609650343324,-0.4685983220000001
ica__met_glc__2,-4.933174416315034,-0.3962187810000009
ica__no3_anaero__1,2.32135385757923,0.2739881630000003
ica__no3_anaero__2,2.856622896569925,0.3339417270000009
ica__phe_acgam__1,-0.2162249145303533,-0.2769294059999989
ica__phe_acgam__2,-0.5264420019891817,-0.30720013399999946
ica__thm_gal__1,0.5846317691420974,0.013240237000001542
ica__thm_gal__2,0.8681249101265484,0.021588486000000632
ica__tyr_glcn__1,-0.5746222969578265,-0.33667468199999995
ica__tyr_glcn__2,-0.9569226100047172,-0.2326006949999995
ica__ura_pyr__1,5.764129022694707,0.1318803760000007
ica__ura_pyr__2,6.415718167140506,0.2980581700000009
ica__wt_glc__5,-3.9432885110490905,-0.21301541399999915
ica__wt_glc__6,-3.716024076637781,-0.016522568999999262
ica__bw_delpurR_cytd__1,-3.522369232726123,-0.2144513119999996
ica__bw_delpurR_cytd__2,-1.1403020617633333,-0.11400677199999887
ica__ade_glc__1,-0.8831159165442264,-0.2840213569999994
ica__ade_glc__2,-2.9012235467112872,-0.4186909739999978
ytf__wt_glc__1,4.208960557925894,0.4098380430000006
ytf__wt_glc__2,2.3214871945222475,0.6099064310000006
ytf__delyafC__1,-0.2847054116699106,0.4557396580000006
ytf__delyafC__2,2.620197220378872,0.42959410000000103
ytf__delyeiE__1,2.231181720478162,0.5504349100000008
ytf__delyeiE__2,-3.1782040908394915,0.2328613320000015
ytf__delyiaJ__1,-2.290914151553254,0.5374904350000005
ytf__delyiaJ__2,0.4363680937091458,0.5211321629999999
ytf__delyieP__1,-1.3229820262290914,0.5886728629999993
ytf__delyieP__2,0.3921127285165499,0.3976299580000005
ytf__wt_ph5__1,1.8295370033631104,0.11482931700000075
ytf__wt_ph5__2,2.232233408011056,0.20598224000000087
ytf__wt_ph8__1,5.556996426112233,0.00647747799999987
ytf__wt_ph8__2,6.25415188536504,0.011245715000000269
ytf__delybaO__1,-3.7544468905125754,0.3954920810000022
ytf__delybaO__2,-0.3183933018029391,0.6125026480000004
ytf__delybaQ__1,0.7588356983299371,0.08417010500000098
ytf__delybaQ__2,0.4886039158903022,0.0466925420000015
ytf__delybiH__1,5.773187717306255,0.6840920010000007
ytf__delybiH__2,6.646704553574727,0.8357167800000003
ytf__delydcI_ph5__1,1.770287609016705,0.14385738600000053
ytf__delydcI_ph5__2,1.6039365310295042,0.1209555850000008
ytf__delydcI_ph8__1,6.6839231039451645,0.1516556840000005
ytf__delydcI_ph8__2,4.581625605819383,0.015456707000001124
ytf__delyddM__1,-1.7969316794681909,0.3470767290000003
ytf__delyddM__2,-1.084594961782218,0.3094130700000006
ytf__delyheO__1,-2.809657480099264,0.2535650380000005
ytf__delyheO__2,-0.8319421594255454,0.3362055329999993
fps__bw_glc__1,-1.1297183677701246,0.08445879200000128
fps__bw_glc__2,-0.5223432761428556,0.0733122160000006
fps__fps_thrA_ale1__1,-1.1837947654896324,0.08585306500000113
fps__fps_thrA_ale1__2,-1.267039781751408,0.1055042790000007
fps__fps_thrA_ale2__1,-2.0739318564256237,0.0763671600000011
fps__fps_thrA_ale2__2,-1.373551047049019,0.09743898900000048
fps__fps_serB_ale1__1,-1.5407750932943622,0.12897871899999913
fps__fps_serB_ale1__2,-0.9560430314328306,0.17772583900000072
fps__fps_serB_ale4__1,1.76308408257865,-0.016686206999999342
fps__fps_serB_ale4__2,2.4694472111459174,0.24849801299999985
fps__fps_ptsI_ale1__1,0.3701449931015642,-0.09884727999999933
fps__fps_ptsI_ale1__2,0.168301301007689,-0.048619405999999366
fps__fps_ptsI_ale3__1,-0.3769863432860523,-0.017794287000000075
fps__fps_ptsI_ale3__2,0.0051642933681959,-0.07823203799999856
pal__lyx_ale2_f6__1,1.9488713245684264,0.14473255900000034
pal__lyx_ale2__1,-1.0719401952230725,0.08586560299999935
pal__lyx_ale2__2,-1.0899333908818991,0.061988875000000825
pal__lyx_ale4__1,-0.8762302508049495,-0.2894887920000002
pal__lyx_ale4__2,-0.1637949421410079,-0.3343919489999978
pal__5drib_ale10_f18__1,1.5776210667417423,-0.4784753669999997
pal__5drib_ale10_f18__2,0.9382662561003532,-0.3400871189999988
pal__5drib_ale10__1,1.9423367850317133,-0.2992791179999985
pal__arab_ale14_f9__1,3.5510157678561454,0.08747841400000045
pal__arab_ale14_f9__2,3.805039317709581,0.19275689300000032
pal__arab_ale14__1,1.0448813196985238,-0.3812892709999991
pal__arab_ale14__2,1.3590341864551778,0.06440342500000096
pal__arab_ale16__1,0.2207332894053175,0.25821407300000043
pal__arab_ale16__2,1.191237135168408,0.32584904700000106
pal__tartr_ale26_f10__1,0.8532647455811425,-0.12680578899999784
pal__tartr_ale26_f10__2,1.6672049838989764,-0.08072013299999893
pal__tartr_ale26__1,0.1764061260458647,-0.2530860649999989
pal__tartr_ale26__2,-0.1604328401079712,-0.26597073299999874
pal__tartr_ale28_f10__1,3.691864174021229,-0.254445357999999
pal__tartr_ale28_f10__2,3.524810997182892,-0.0035661329999996383
pal__tartr_ale28__1,1.5386470060521105,-0.17039068899999776
pal__tartr_ale28__2,-0.0670331359404204,-0.08901058599999967
efeU__delmenFentC_citr__1,-2.113528220332749,0.12208072900000032
efeU__delmenFentC_citr__2,-2.9224861102079416,-0.0006937499999990492
efeU__delmenFentC__1,9.976023902724956,0.3228510239999993
efeU__delmenFentC__2,9.740221058524805,0.3101444950000003
efeU__menFentC_ale39__1,-8.967466099764486,0.47741912700000105
efeU__menFentC_ale39__2,-8.460850412170746,0.4204818099999992
efeU__menFentC_ale29__1,-2.709075334233743,0.2675127429999993
efeU__menFentC_ale29__2,-3.322012661215401,0.2790616450000005
efeU__menFentC_ale30__1,-6.405872846090159,0.031738880000000684
efeU__menFentC_ale30__2,-5.450021846464582,-0.1756203739999993
efeU__menFentCubiC_ale36__1,5.807806386708019,0.2543852220000016
efeU__menFentCubiC_ale36__2,5.118503291857746,0.333394901000001
efeU__menFentCubiC_ale37__1,4.913944558908153,0.2360851160000008
efeU__menFentCubiC_ale37__2,4.538121926444748,0.2125096820000003
efeU__menFentCubiC_ale38__1,-4.120507353361444,0.17559722500000066
efeU__menFentCubiC_ale38__2,-1.0923354915429433,0.0937410750000005
misc2__salc_glc__1,1.3295655873354062,0.2549274080000004
misc2__salc_glc__2,1.5245812063155364,0.3410933730000005
misc2__dbcn_glc__1,0.6248966801271503,0.7048813570000014
misc2__dbcn_glc__2,0.4412322756749972,0.8713485610000014
misc2__tyr_glc__1,5.448647323198356,-0.04403978199999958
misc2__tyr_glc__2,5.192275702838052,0.15096760500000084
misc2__arg_cytd__1,-2.7892087670898458,-0.038926043999999216
misc2__arg_cytd__2,-2.907962814238693,-0.05840318999999905
misc2__delyheO_pyr__1,-1.1723242116692094,0.1570713880000003
misc2__delyheO_pyr__2,-1.0551588908348806,0.26979002100000216
misc2__dellon_glc__1,6.691981531172706,1.1809584760000007
misc2__dellon_glc__2,5.280155076577256,1.6472841230000004
nquinone__delubiC__1,1.1017508086957524,0.13158483200000148
nquinone__delubiC__2,4.001397066508732,0.21841610900000047
nquinone__ubiC_ale1__1,-0.1924428642858334,0.09766267600000056
nquinone__ubiC_ale1__2,0.0279751344942798,0.14818596000000106
nquinone__ubiC_ale2__1,0.9220879971820604,-0.005531555999999328
nquinone__ubiC_ale2__2,1.4867957070116622,0.020411030000000885
nquinone__ubiC_ale3__1,3.749223923100044,-0.4855621239999994
nquinone__ubiC_ale3__2,3.740760034977754,-0.38047557599999937
nquinone__ubiC_ale4__1,0.8609392535334338,-0.009577593999997802
nquinone__ubiC_ale4__2,1.1866420856944604,0.15919910300000062
nquinone__delpdhR__1,-3.768934519272151,-0.2298971239999989
nquinone__delpdhR__2,-2.733363716583728,-0.43837626399999774
quinone__glu_ale4__1,-5.104463768706865,0.03579869300000027
quinone__glu_ale4__2,-5.762664993008269,0.4855116620000013
quinone__delmenF__1,-0.2543096301120987,0.07453384600000224
quinone__delmenF__2,-1.8750382245288395,0.021950137999999345
quinone__menF_ale5__1,-3.226169609998739,0.2787069770000015
quinone__menF_ale5__2,-3.126277434747675,0.08956456800000012
quinone__menF_ale6__1,-2.204596442495659,0.17082190500000038
quinone__menF_ale6__2,-1.7373939168261017,0.18291003200000144
quinone__menF_ale7__1,-2.4547098831862164,-0.11240607199999886
quinone__menF_ale7__2,-2.393898842926393,0.15665514300000005
quinone__menF_ale8__1,-5.363887306857888,0.5897831129999993
quinone__menF_ale8__2,-0.3299534466940684,0.668542778
quinone__delmenFubiC__1,5.688053800962345,0.17530566700000086
quinone__delmenFubiC__2,5.3074328533675965,0.10097391700000102
quinone__menFubiC_ale1__1,-2.058348297981724,0.0615255880000003
quinone__menFubiC_ale1__2,-2.295427209337788,0.11873023100000067
quinone__menFubiC_ale2__1,-1.2898663826306602,0.039793992000000784
quinone__menFubiC_ale2__2,-0.8185627973776545,0.17050633899999926
quinone__menFubiC_ale3__1,-3.786542788282982,0.03902602400000088
quinone__menFubiC_ale3__2,-2.891330311834263,0.049712524000000265
quinone__menFubiC_ale4__1,-3.82981051545767,0.5852909640000004
quinone__menFubiC_ale4__2,-3.3711827780929933,0.6418095920000013
oxyR__wt_glc__1,-3.328447096504916,-0.022438307000000712
oxyR__wt_glc__2,-4.321448119158867,-0.1169959959999991
oxyR__wt_h2o2__1,-2.5910658728236524,0.07785370500000077
oxyR__wt_h2o2__2,-2.9000036690198505,0.12796456000000056
oxyR__glu_ale4__1,-5.194150938202459,0.3923455560000022
oxyR__glu_ale4__2,-5.618758176171641,0.31690205100000224
oxyR__glu_ale4_h2o2__1,-4.7705207783755,0.4810222980000001
oxyR__glu_ale4_h2o2__2,-5.37977024505254,0.4939652030000001
oxyR__oxyR_ale17__1,-8.362886981413805,0.3347197710000005
oxyR__oxyR_ale17__2,-7.98574906781706,0.2424617540000007
oxyR__oxyR_ale17_h2o2__1,-7.0806651417979545,0.3008344490000008
oxyR__oxyR_ale17_h2o2__2,-7.8027171096562915,0.05337593400000085
oxyR__oxyR_ale18__1,-2.186608588870857,-0.171105504999999
oxyR__oxyR_ale18__2,-3.565713071936386,-0.0827878309999992
oxyR__oxyR_ale18_h2o2__1,-5.2991718804073,-0.04678613099999929
oxyR__oxyR_ale18_h2o2__2,-6.690081084797146,-0.029196192999998868
oxyR__oxyR_ale19__1,-1.547344260053284,-0.2759456519999999
oxyR__oxyR_ale19__2,-1.9503392920216185,-0.08834521599999956
oxyR__oxyR_ale19_h2o2__1,-1.4780663996505148,-0.2745975070000002
oxyR__oxyR_ale19_h2o2__2,-1.6122256429983934,-0.2698536639999993
oxyR__oxyR_ale20__1,-8.378948409987272,-0.008909637999998665
oxyR__oxyR_ale20__2,-8.69970944901393,-0.005847030999999171
oxyR__oxyR_ale20_h2o2__1,-5.876483422923586,0.05349263900000079
oxyR__oxyR_ale20_h2o2__2,-6.4691531093893095,-0.01366430099999949
svns_pgi__BmePgi24_15__1,-3.733416871155492,-0.014936738999999475
svns_pgi__BmePgi24_15__2,-2.8666377871367605,0.05423515100000032
svns_pgi__BmePgi24_26__1,-6.719717317803267,0.20940068200000092
svns_pgi__BmePgi24_26__2,-5.0720581891634415,0.1494517910000006
svns_pgi__BmePgi24_41__1,-4.833693401786058,0.4204043970000013
svns_pgi__BmePgi24_41__2,-6.053632623715277,0.020281334000000758
svns_pgi__BmePgi24_52__1,-5.689610193592499,0.04577533100000064
svns_pgi__BmePgi24_52__2,-4.629521313256167,0.1012435630000006
svns_pgi__PaePgi2_34__1,-2.209219149913563,0.4436906700000005
svns_pgi__PaePgi2_34__2,-2.072008079946757,0.35459084300000043
svns_pgi__PaePgi2_63__1,-5.491194538583541,0.21661060999999915
svns_pgi__PaePgi2_63__2,-5.960526287202089,0.2832720800000006
svns_pgi__PaePgi24_54__1,-1.887086174408217,0.3448307110000011
svns_pgi__PaePgi24_54__2,-2.336454856535097,0.30854392600000224
svns_pgi__PaePgi24_90__1,-4.922245762927224,0.20997577500000109
svns_pgi__PaePgi24_90__2,-4.787837742120464,0.3580679850000008
abx_media__m9_ctrl__1,-1.2719526231601306,-0.7254939989999993
abx_media__m9_ctrl__2,-1.0932490088564162,-0.5984847149999997
abx_media__rpmi_ctrl__1,-10.355571253661688,-0.9374099809999992
abx_media__rpmi_ctrl__2,-10.077929825726368,-0.3138182220000001
abx_media__camhb_ctrl__1,-6.2412021088732965,-1.3108906119999997
abx_media__camhb_ctrl__2,-6.140851515273722,-1.134200741
abx_media__m9_mero__1,-4.225686269161918,-1.0699789249999991
abx_media__m9_mero__2,-2.261648086211126,-0.8306979419999996
abx_media__rpmi_mero__1,-9.4570428840123,-0.9880824609999994
abx_media__rpmi_mero__2,-10.49183558976794,-0.8069637899999993
abx_media__camhb_mero__1,-5.57853841383865,-1.8357552199999996
abx_media__camhb_mero__2,-5.179294007702867,-1.3923347149999996
abx_media__m9_trisulf__1,-1.7521042099549924,-0.6208458189999995
abx_media__m9_trisulf__2,-1.6052699464950928,-0.4025094019999997
abx_media__rpmi_trisulf__1,-10.376061224336052,-0.6789966669999989
abx_media__rpmi_trisulf__2,-9.813856062200829,-0.5308788369999995
abx_media__camhb_trisulf__1,-5.997278828944321,-0.7215228839999988
abx_media__camhb_trisulf__2,-5.599031460858871,-0.8001110349999996
abx_media__m9_cef__1,0.1259721173981911,-0.6264830609999992
abx_media__m9_cef__2,0.3753184136729659,-0.6687706959999993
abx_media__rpmi_cef__1,-6.211821937431844,-0.614587897999999
abx_media__rpmi_cef__2,-5.372039207455153,-0.4015361709999992
abx_media__camhb_cef__1,-3.500934746889698,-0.5578637359999989
abx_media__camhb_cef__2,-3.7903032646023824,-0.634577328999999
abx_media__m9_cipro__1,1.6079666339421224,-0.4163458520000001
abx_media__m9_cipro__2,1.547355513406619,-0.4627290599999992
abx_media__rpmi_cipro__1,-9.856874094878629,-0.9449034379999991
abx_media__rpmi_cipro__2,-10.746491270945691,-1.142675142999999
abx_media__camhb_cipro__1,-7.108020380867389,-0.39397697799999865
abx_media__camhb_cipro__2,-7.394666423645991,-0.5023151199999996
hot_tale__42c_ale3_30c__1,-4.488215753887097,-0.07062364399999943
hot_tale__42c_ale3_30c__2,-5.622136307189808,-0.2359496869999997
hot_tale__42c_ale3_37c__1,-1.600080880642796,0.13151351700000102
hot_tale__42c_ale3_37c__2,-0.7964646439944226,-0.009564912999998398
hot_tale__42c_ale3_44c__1,4.095216928081739,0.4743069539999994
hot_tale__42c_ale3_44c__2,4.4720272656758775,0.4622101170000015
hot_tale__hot_ale3_mid_30c__1,-5.866502370961209,0.034875992999999994
hot_tale__hot_ale3_mid_30c__2,-6.511608508499381,0.052042135000000656
hot_tale__hot_ale3_mid_37c__1,-2.5398011337036843,0.015164891000002182
hot_tale__hot_ale3_mid_37c__2,-1.6111467525052443,-0.038493423999999436
hot_tale__hot_ale3_mid_44c__1,-6.105939489851032,0.4248723360000009
hot_tale__hot_ale3_mid_44c__2,-0.8235696570677442,0.3088105970000008
hot_tale__hot_ale3_30c__1,-3.733514499686139,-0.1198902369999999
hot_tale__hot_ale3_30c__2,-2.498817053201284,-0.1876539699999995
hot_tale__hot_ale3_37c__1,2.56531023883892,-0.17147456899999902
hot_tale__hot_ale3_37c__2,2.407589585950729,-0.13224619599999965
hot_tale__hot_ale3_44c__1,6.340927139581708,0.008143924000000524
hot_tale__hot_ale3_44c__2,7.085685901506195,0.16410420100000067
hot_tale__hot_ale4_30c__1,-2.8469981424559507,-0.2461393579999989
hot_tale__hot_ale4_30c__2,-2.8601900429552063,-0.3503282929999987
hot_tale__hot_ale4_37c__1,-0.9092213427941483,-0.0757338169999997
hot_tale__hot_ale4_37c__2,-0.8511888962056368,-0.03280217799999896
hot_tale__hot_ale4_44c__1,2.8724985069056324,0.5507323080000006
hot_tale__hot_ale4_44c__2,2.356873222122732,0.36949953700000027
hot_tale__hot_ale8_30c__1,-1.4388344115924077,-0.18756402099999914
hot_tale__hot_ale8_30c__2,-1.0886068540707512,-0.016492577000000175
hot_tale__hot_ale8_37c__1,-0.5840869421188264,-0.026347156000000812
hot_tale__hot_ale8_37c__2,-0.1965226135570528,-0.09731803899999923
hot_tale__hot_ale8_44c__1,3.545089449585906,0.33144587299999984
hot_tale__hot_ale8_44c__2,2.476756904092289,0.3593842090000008
hot_tale__hot_ale9_mid_30c__1,-4.015925670023862,-0.34333616799999866
hot_tale__hot_ale9_mid_30c__2,-3.860636241915169,-0.2956796259999992
hot_tale__hot_ale9_30c__1,-4.541890536550553,-0.2273501279999985
hot_tale__hot_ale9_30c__2,-4.8510206792373385,-0.21829563199999932
hot_tale__hot_ale9_mid_37c__1,-1.344872280123682,-0.10971685200000003
hot_tale__hot_ale9_mid_37c__2,-0.9974495334343928,-0.15246500799999918
hot_tale__hot_ale9_37c__1,-0.4231222196716391,-0.13642827999999962
hot_tale__hot_ale9_37c__2,-0.2117846621541051,-0.006657219999999242
hot_tale__hot_ale9_mid_44c__1,1.9871723976222435,0.4737969840000007
