,-0.07766907005762877,-0.060409276711489046,-0.04314948336534932,-0.0258896900192096,-0.008629896673069876,0.008629896673069848,0.02588969001920957,0.043149483365349295,0.06040927671148902,0.07766907005762874,0.09492886340376847,0.11218865674990819,0.1294484500960479,0.14670824344218764,0.16396803678832736,0.1812278301344671,0.1984876234806068,0.2157474168267465,0.23300721017288625,0.250267003519026
thresh,-0.06903917338455891,0.06903917338455891,2,,,,,,,,,,,,,,,,,
unreg,2,4,12,164,1818,1410,91,10,6,4,4,6,0,0,1,0,1,0,0,0
arcA,0,0,3,22,117,144,26,17,8,3,4,3,3,1,1,0,0,1,0,0
unreg_genes,['tdcA' 'ribB'],[],[],[],[],[],[],[],[],['tctE' 'gltJ' 'STM1857' 'dadX'],['yqeF' 'soxS' 'prpR' 'yheR'],['gltI' 'tctD' 'STM0356' 'dadA' 'rsd' 'ytfF'],[],[],['STM3124'],[],['ydcI'],[],[],[]
arcA_genes,[],[],['cydA' 'cadB' 'focA'],"['cydB' 'cydD' 'leuD' 'ndh' 'dppD' 'pntB' 'dcuC' 'caiD' 'dcuA' 'cydC'
 'yliH' 'xseA' 'pntA' 'rstA' 'dppF' 'aceK' 'ptsG' 'astE' 'mglC' 'lspA'
 'gltD' 'STM3129']","['lldD' 'sucD' 'yfiD' 'STM3137' 'moaA' 'yfcZ' 'thiF' 'moaD' 'STM1586'
 'caiT' 'gabT' 'ugpQ' 'rstB' 'moaC' 'STM1158' 'ybjX' 'astB' 'aceA' 'dpiB'
 'moeB' 'yliC' 'potI' 'fabG' 'yfiF' 'trxA' 'dppC' 'ybfA' 'pflB' 'yliB'
 'thrB' 'nupC' 'cspA' 'feoA' 'STM1792' 'ymfC' 'yliA' 'kdpB' 'nlpI' 'thiH'
 'argG' 'slpA' 'gltB' 'gapA' 'pflE' 'leuC' 'treC' 'ybhK' 'moaB' 'ybiK'
 'oppF' 'STM2963' 'nrfG' 'caiE' 'pncB' 'acpP' 'yhiH' 'pdgL' 'kdpC' 'ackA'
 'sucC' 'lytB' 'truB' 'phnO' 'rnpA' 'STM1788' 'yceI' 'rpsO' 'yhiI' 'feoB'
 'nuoN' 'nrfA' 'yieE' 'infB' 'rpsQ' 'yhcC' 'dsbB' 'nrfB' 'argR' 'yqcC'
 'STM3253' 'yojN' 'rbfA' 'sucB' 'glpA' 'STM2545' 'fabF' 'leuB' 'hemA'
 'trkH' 'rplP' 'carB' 'STM1787' 'dnaN' 'nuoM' 'moaE' 'moeA' 'ycdC'
 'STM3261' 'manA' 'pnp' 'potH' 'yliD' 'yccA' 'nuoI' 'rpsC' 'nuoL' 'ugpC'
 'ileS' 'STM1793' 'pflF' 'yhgG' 'fabD' 'recF' 'dppB' 'flhD' 'arcA' 'rpsU']","['kdpA' 'ydeA' 'plsX' 'suhB' 'citG' 'fdhE' 'rpsS' 'nuoJ' 'oppD' 'STM1934'
 'gabP' 'STM2574' 'nuoF' 'glpC' 'cyoE' 'cadA' 'dppA' 'yhgE' 'yceD' 'aceF'
 'pldA' 'ycjG' 'ybdN' 'yiaG' 'yhhJ' 'thrA' 'yijD' 'yfcX' 'avtA' 'yeiB'
 'STM3128' 'uvrA' 'fnr' 'STM1786' 'yijC' 'citF' 'folE' 'rpsT' 'ymfB'
 'potG' 'prfA' 'xthA' 'guaA' 'yjcG' 'fumB' 'yeiG' 'STM4161' 'fabH' 'hemG'
 'rpoD' 'nuoG' 'yliG' 'rho' 'nuoH' 'ribF' 'rplV' 'caiA' 'citX' 'rplB'
 'glpE' 'dpiA' 'cyoD' 'thrC' 'dnaA' 'yecG' 'rplD' 'nrfD' 'thiG' 'STM3134'
 'hybA' 'nuoE' 'sodA' 'mutM' 'rplC' 'yljA' 'glpD' 'cyoC' 'yigZ' 'pepN'
 'yqcB' 'hemK' 'ssb' 'aceE' 'leuA' 'citE' 'nusA' 'fdoI' 'rpmB' 'dcuB'
 'astD' 'rhlB' 'ydgC' 'STM1789' 'osmY' 'citC' 'yncD' 'cirA' 'yhjE' 'carA'
 'yeaD' 'rplW' 'nuoB' 'rpsJ' 'rhaT' 'ybjY' 'fdoH' 'rcsB' 'yigF' 'ompC'
 'ugpE' 'sucA' 'guaB' 'rplU' 'fumC' 'STM1791' 'gcvA' 'hybG' 'glpB' 'flhC'
 'yhbC' 'hybE' 'rpmG' 'pckA' 'nrfC' 'ugpA' 'nuoC' 'hisP' 'nuoA' 'dnaG'
 'ompW' 'mglA' 'hybC' 'pepQ' 'caiC' 'gabD' 'oppC' 'mglB' 'rpmH' 'yjcH'
 'citD' 'rplY' 'hpaH' 'xylR' 'STM1790']","['glpG' 'hybD' 'hpaC' 'hybB' 'thiE' 'tpx' 'aer' 'hypO' 'acnA' 'rpmA'
 'hybF' 'clpA' 'ybiU' 'yrfF' 'oppB' 'hisJ' 'lldR' 'hisM' 'ndk' 'yghW'
 'aceB' 'mntH' 'oppA' 'acnB' 'thiC' 'ugpB']","['fumA' 'cyoB' 'rpoS' 'ubiA' 'icdA' 'fadA' 'kgtP' 'mdh' 'sdhB' 'fadL'
 'yeaA' 'hisQ' 'dctA' 'ubiC' 'putP' 'potF' 'sdhA']",['lpdA' 'gltA' 'fadH' 'lldP' 'ygjU' 'astA' 'cyoA' 'yafH'],['yrfE' 'cycA' 'udhA'],['yfcY' 'ygaF' 'argT' 'astC'],['sdhD' 'fadD' 'sdhC'],['fadB' 'yejG' 'acs'],['STM2789'],['yjiJ'],[],[],['yigI'],[],[]
