,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0011695617367937627,,1.0,0.0,0.0011695617367937627
1,Cr__2,0.0041435434348163856,,1.0,1.0,0.0041435434348163856
2,Cr__3,0.00901590469395248,,1.0,2.0,0.00901590469395248
3,Cr__4,0.011090407232800407,,1.0,3.0,0.011090407232800407
4,Cr__5,0.008413628326441153,,1.0,4.0,0.008413628326441153
5,Cr__6,0.008947440048920013,,1.0,5.0,0.008947440048920013
6,Fe__1,-0.004203092908473426,,1.0,6.0,-0.004203092908473426
7,Fe__2,-0.016922695439783968,,1.0,7.0,-0.016922695439783968
8,Fe__3,-0.03323742071829058,,1.0,8.0,-0.03323742071829058
9,Fe__4,-0.06168264409004285,,1.0,9.0,-0.06168264409004285
10,Fe__5,-0.0707045810731104,,1.0,10.0,-0.0707045810731104
11,Fe__6,-0.07587966327073065,,1.0,11.0,-0.07587966327073065
12,Cd__1,0.000972734777073198,,1.0,12.0,0.000972734777073198
13,Cd__2,0.007817671738940726,,1.0,13.0,0.007817671738940726
14,Cd__3,0.013101428078412728,,1.0,14.0,0.013101428078412728
15,Cd__4,0.014859419487701416,,1.0,15.0,0.014859419487701416
16,Cd__5,0.015454440435824881,,1.0,16.0,0.015454440435824881
17,Cd__6,0.016410558048858673,,1.0,17.0,0.016410558048858673
18,Zn__1,-0.008750296070641327,,1.0,18.0,-0.008750296070641327
19,Zn__2,-0.019686482149837918,,1.0,19.0,-0.019686482149837918
20,Zn__3,-0.03106428990976728,,1.0,20.0,-0.03106428990976728
21,Zn__4,-0.038372652716218605,,1.0,21.0,-0.038372652716218605
22,Zn__5,-0.04221457410423304,,1.0,22.0,-0.04221457410423304
23,Zn__6,-0.04672768232542559,,1.0,23.0,-0.04672768232542559
24,Cu__1,0.007538813276142727,,1.0,24.0,0.007538813276142727
25,Cu__2,0.014270604182848487,,1.0,25.0,0.014270604182848487
26,Cu__3,0.019360384592220732,,1.0,26.0,0.019360384592220732
27,Cu__4,0.026712349712757703,,1.0,27.0,0.026712349712757703
28,Cu__5,0.03296205786267774,,1.0,28.0,0.03296205786267774
29,Cu__6,0.03564379425847685,,1.0,29.0,0.03564379425847685
30,Pb__1,0.005449098386806061,,1.0,30.0,0.005449098386806061
31,Pb__2,0.012776033175807658,,1.0,31.0,0.012776033175807658
32,Pb__3,0.014677384210265198,,1.0,32.0,0.014677384210265198
33,Pb__4,0.019779104426841904,,1.0,33.0,0.019779104426841904
34,Pb__5,0.03150422927347685,,1.0,34.0,0.03150422927347685
35,Pb__6,0.037070518893580665,,1.0,35.0,0.037070518893580665
