k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.012224424965679643,,,
11,Chromium,False,-0.005403522839769721,,,
13,UC-6,False,0.003275880003347993,,,
1,UC-2,False,0.00246064470265992,,,
6,Iron,False,-0.002346388632431626,,,
3,Cadmium,False,-0.0013764242141041903,,,
0,UC-1,False,-0.0008887984708417208,,,
2,UC-3,False,-0.0007785868324572219,,,
5,Lead,False,-0.0004326142024365254,,,
10,Copper,False,-0.0003643353504594416,,,
9,UC-5,False,-0.00034814307179318807,,,
4,UC-4,False,0.00031930515135172757,,,
8,Zinc - Fast,False,-0.0002849685737692198,,,
12,Zinc - Intermediate,False,-5.740761554923402e-05,,,
14,UC-7,False,1.839668009779416e-05,,,
