,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-4.625929269271485e-18,0.11157885152755437,3.0,0.0,-0.0014414969,2.0,-0.11085111930000001,4.0,0.1122926162,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-1.0810608096,0.29566808952019963,3.0,1.0,-0.7977843344000001,3.0,-1.3877307051,5.0,-1.0576673893,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.52896858355,0.29996806591392994,4.0,6.0,-0.9612870433,20.0,-0.49848557260000004,40.0,-0.3018002101,63.0,-0.3543015082,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.049291579175,0.16845668287180385,4.0,7.0,-0.2841835026,33.0,0.07065357180000001,81.0,0.0751352492,82.0,-0.058771635100000004,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.9114572581250001,0.23633737395282464,4.0,8.0,-0.6725680737,51.0,-1.2297159995,65.0,-0.9268162386000001,76.0,-0.8167287207,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.8013300680666667,0.3393890263653083,3.0,9.0,-0.6743353989,22.0,-0.5437523698,49.0,-1.1859024355,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.26309175679999997,0.11163750171867506,2.0,10.0,-0.3420313913,26.0,-0.1841521223,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.7436984552666668,0.07838963489692344,3.0,11.0,-0.6849701072000001,54.0,-0.7134122252,83.0,-0.8327130334,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.993633040375,0.3415906212599011,4.0,12.0,-0.7863898135,48.0,-1.3884905491000001,64.0,-1.1582738545,78.0,-0.6413779444000001,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.122371464925,0.1343564044303589,4.0,13.0,-0.2250872897,38.0,-0.2254100659,67.0,0.0573822542,72.0,-0.0963707583,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.5753003238000001,0.1835619541671932,3.0,14.0,-0.7862404525000001,41.0,-0.4518528404,85.0,-0.4878076785,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.591219169975,0.10883611691653108,4.0,15.0,-0.7533688388,52.0,-0.5550431555,71.0,-0.528255985,80.0,-0.5282087006,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.9209134150999999,0.6966968897109448,3.0,16.0,-0.6679201029,53.0,-1.7087589535,77.0,-0.3860611889,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-1.0118922923666667,0.33417284845007167,3.0,17.0,-0.6351737855,50.0,-1.127906072,66.0,-1.2725970196,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.9099112002000002,0.6973628221639785,3.0,18.0,-0.3565977822,25.0,-1.6932217376,62.0,-0.6799140808,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.21213692420000002,0.22185165170005675,4.0,19.0,-0.2337790699,28.0,0.1062690183,56.0,-0.3307752195,73.0,-0.3902624257,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-1.371648106775,0.5180038983484658,4.0,21.0,-0.9993192340000001,34.0,-1.9495301438000001,45.0,-1.6633849124,58.0,-0.8743581369000001,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.5484791588,0.08343692558818373,4.0,23.0,-0.5167570410000001,42.0,-0.4587773592,70.0,-0.5619652126,79.0,-0.6564170224,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.17615806820000002,0.19799347429822517,4.0,24.0,-0.0049173325000000006,29.0,-0.4620072591,68.0,-0.1201859613,74.0,-0.1175217199,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.1025006333,0.1981606364050511,4.0,27.0,0.1752247443,31.0,-0.2895729621,69.0,-0.1758136211,75.0,-0.11984069430000001,,,,,,,,,,,,,,,,,,,,
