,PSPTO_RS11190
SRX1828913,0.9631036761
SRX1828914,1.5235715137999999
SRX1828915,-1.3626871808
SRX1828916,1.7148789024000002
SRX1828917,0.39958350470000004
SRX1828918,2.6271051996
SRX3983989,0.5873906328
SRX3983990,0.7270710105
SRX3983993,-3.373811211
SRX3983994,-3.2097367806
SRX3983995,0.5356804314
SRX3983996,-2.4050036217
SRX3983997,-3.8108662543
SRX3983998,0.1543508191
SRX3983999,1.1780452138
SRX3984000,0.0059917561000000005
SRX3984001,-3.6397760202000002
SRX3984002,-4.8684336355
SRX3984003,-2.2112706444
SRX3984004,0.47001742620000003
SRX3984005,-0.4401032439
SRX3984006,-2.9085548788
SRX3984007,-2.2701651131
SRX3984008,0.49526194910000004
SRX3984009,0.47327581560000004
SRX3984010,-4.2484940793
SRX3984011,0.8296646386000001
SRX3984012,1.1323229645
SRX3984013,0.1283830159
SRX3984014,0.3220655824
SRX3984015,-2.1750728943
SRX3984016,0.6721645412
SRX3984017,-3.8844586278
SRX3984019,1.0102227437
SRX3984020,-4.6707881437
SRX3984021,-3.6111356241
SRX3984022,-3.221514774
SRX3984023,-0.059071269100000004
SRX3984024,0.6754058379
SRX3984025,0.49694435270000004
SRX3984026,0.7220958032
SRX3984027,0.33424040120000004
SRX3984028,1.1606606990000001
SRX3984029,0.3994398581
SRX3984031,-2.9462772698
SRX3984032,-3.150707498
SRX3984034,0.1491837932
SRX3984035,1.5378650407999999
SRX3984036,-3.1745170216
SRX3984037,-0.813995267
SRX3984038,-2.9485607653
SRX3984039,-2.1626246042
SRX3984040,0.9856280912000001
SRX3984041,-2.8285551633
SRX3984042,-2.4638840838
SRX3984043,0.1819602025
SRX3984045,0.37955329800000004
SRX3984046,-0.0963035982
SRX3984047,-3.3173655635
SRX3984048,-1.4312487953000002
SRX3984049,-1.5934171311
SRX3984050,-2.0505868676
SRX3984051,-3.2234998559
SRX3984052,1.5057568068
SRX3984056,-3.9227974486
SRX3984057,-3.3413684837
SRX3984058,-4.4084304109
SRX3984059,0.871517678
SRX3984061,0.7927447673
SRX3984062,1.3399331299
SRX3984063,1.159245477
SRX3984064,1.5134757221
SRX3984065,0.4119112307
SRX3984066,0.9119870254
SRX3984067,0.5979868538
SRX3984068,0.8185889981000001
SRX3984069,-2.6657907909
SRX3984070,-3.0193531444
SRX3984071,-3.616070085
SRX3984073,1.150913623
SRX3984074,1.2361865726
SRX3984077,0.7898842591
SRX3984078,0.6534607833
SRX3984079,-2.9015081919
SRX3984080,0.0061910741
SRX3984082,1.0950797334
SRX3984084,-3.712223339
SRX6997963,1.8835860936
SRX6997964,-0.1595745623
SRX6997965,4.1992113277
SRX6997967,-2.0009075183
SRX6997968,2.0071792918
SRX6997969,2.9506465085
SRX6997971,0.11732142470000001
SRX6997972,-2.0009075183
SRX6997973,2.987851416
SRX3159100,0.6320688997
SRX3159101,-0.5295102413
SRX3159102,-0.39521101210000004
SRX3159103,0.29265235370000003
SRX3159000,-0.1736955169
SRX3159001,-0.8887267091000001
SRX3159002,0.0021651757
SRX3159003,-0.6144312703
SRX3159004,-0.2287663217
SRX3159005,-0.5535859833
SRX3159006,-3.560707095
SRX3159007,-1.2442060042
SRX3159008,-3.0839172182
SRX3159009,-2.1773564774
SRX3159010,-0.5005921667000001
SRX3159012,0.4882915344
SRX3159013,-0.4333313942
SRX3159014,-6.1756585226
SRX3159015,-1.6735055336
SRX3159016,-2.3572260216
SRX3159017,-1.5295273001
SRX3159018,0.5676099914
SRX3159019,0.40718710420000004
SRX3159020,0.5216614443
SRX3159021,0.0165025282
SRX3159022,-2.6701100888
SRX3159023,-2.4519414254000003
SRX3159024,-2.0574314014
SRX3159025,-1.9589822956
SRX3159026,-0.2983190509
SRX3159027,-0.7361838663
SRX3159028,-5.4356770694
SRX3159029,-3.0952530379
SRX3159030,-3.2244795336
SRX3159034,0.018606619600000002
SRX3159036,-0.23961674360000002
SRX3159037,-0.4481196061
SRX3159041,-3.3471863175
SRX3159042,0.2844927606
SRX3159043,0.330627012
SRX3159045,-3.111395719
SRX3159047,-3.8072959151
SRX3159048,1.1290831148
SRX3159049,-0.29967797350000003
SRX3159050,0.12267843140000001
SRX3159051,-0.1640682896
SRX3159052,-1.938390208
SRX3159053,-2.2885238061
SRX3159054,-2.618381639
SRX3159055,-4.7921474266
SRX3159056,-1.9645156884000001
SRX3159057,-3.6410182962
SRX3159058,-0.8297672413
SRX3159060,-0.542315277
SRX3159061,-2.3951230316
SRX3159062,0.3898007686
SRX3159063,-0.15362210580000002
SRX3159066,-1.7807234522000002
SRX3159069,-1.572472241
SRX3159070,-0.7361213216
SRX3159071,-0.35963477050000003
SRX3159073,-0.4511627051
SRX3159074,-1.1356307758
SRX3159075,-0.4226298109
SRX3159076,-2.7812319483
SRX3159080,-2.8213028015
SRX3159082,-0.6683616612000001
SRX3159083,-2.4423182239
SRX3159086,0.1204308434
SRX3159087,-0.4535991791
SRX3159088,-0.39561508830000003
SRX3159089,-3.5548778505
SRX3159090,-3.3284944257
SRX3159091,-1.5612305608
SRX3159092,-0.4329237134
SRX3159093,-0.9458624322
SRX3159094,-5.7199226647
SRX3159095,-4.109748758
SRX3159096,0.4586612607
SRX3159097,-0.1837098646
SRX3159098,-8.2366370794
SRX3159099,-5.0208159384
SRX3158988,3.2831604742
SRX3158989,-1.6415802371
SRX3158990,-1.6415802371
SRX3158991,2.0040927313
SRX3158992,-1.6415802371
SRX3158996,-1.6415802371
SRX3644656,0.032806545900000005
SRX3644657,0.13466550130000002
SRX3644658,-0.1674720472
SRX3644659,0.7026288321
SRX3644660,0.3872578977
SRX3644661,0.8734406261000001
SRX3644662,-0.8840776251
SRX3644663,-0.2027685857
SRX3644664,-0.035960779400000004
SRX3644665,-0.1082780899
SRX3644666,-1.1596466387
SRX3644667,-0.8631782312
SRX3644668,-1.2271700437
SRX3644669,-1.6654656096
SRX3644670,-0.8247567421
SRX3644671,0.0602197551
SRX3644672,-0.8714139750000001
SRX3644673,-0.6106977255
