,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,-3.9610572631983363,0.3217191346798131,2.0,0.0,-3.7335674814287723,1.0,-4.1885470449679,,
1,Chrom__sac_sta,7.687293156621033,3.4016412112325187,2.0,2.0,10.092616724247168,3.0,5.281969588994898,,
2,Chrom__sac_MW001,-2.7755575615628914e-16,0.7341250286732478,2.0,4.0,-0.5191047860136224,5.0,0.5191047860136219,,
3,Chrom__sac_fadR,0.09640873866039673,0.6427302137442638,2.0,6.0,0.5508876312724448,7.0,-0.3580701539516513,,
4,FadR__wt_p,7.993605777301127e-15,2.2077182762526957,2.0,8.0,-1.5610925640877489,9.0,1.5610925640877649,,
5,FadR__ko_p,0.07849715306792371,1.1412692591948337,2.0,10.0,-0.7285020792684906,11.0,0.8854963854043381,,
6,GDGT__75_2.4_log,-1.3877787807814457e-15,0.8454504291263237,3.0,12.0,-0.9468183234222676,27.0,0.6794133484010422,50.0,0.26740497502122124
7,GDGT__80_3.5_stat,-4.766654455516954,0.601100272554107,3.0,13.0,-5.088370516572002,20.0,-5.1384272724898725,42.0,-4.073165577488987
8,GDGT__80_2.4_log,0.6472873300583368,1.8982063550562482,3.0,14.0,-1.5395559087639203,37.0,1.6123545456145028,41.0,1.869063353324428
9,GDGT__75_3.5_stat,-3.911816310156377,0.5489191857159615,3.0,15.0,-3.7989996413047464,24.0,-4.5083788557746916,28.0,-3.4280704333896943
10,GDGT__80_1.6_stat,-4.3517074575932435,0.4536107179172367,3.0,16.0,-4.7592140697736625,17.0,-4.432939158444311,33.0,-3.862969144561758
11,GDGT__75_2.4_stat,-3.2658909989711327,0.5357680409204612,3.0,18.0,-3.748398172037058,26.0,-3.3599544484305213,31.0,-2.6893203764458185
12,GDGT__80_2.4_stat,-5.642277694635766,0.5267086623151865,3.0,19.0,-6.22655374794724,29.0,-5.49638649735738,30.0,-5.203892838602676
13,GDGT__80_1.6_log,-5.011111569847934,0.07287676523605874,2.0,21.0,-5.062643224737291,39.0,-4.959579914958576,,
14,GDGT__65_3.5_stat,0.6956262658373538,1.4044374120065393,3.0,22.0,1.4326674080511577,23.0,1.5781141720225742,34.0,-0.9239027825616704
15,GDGT__75_1.6_stat,-3.569898447266038,1.2249787081242811,3.0,25.0,-2.9542967474811106,32.0,-2.77481727909208,38.0,-4.980581315224924
16,GDGT__75_1.6_log,-6.02033138310527,0.124288604640107,2.0,35.0,-6.108216698270503,36.0,-5.932446067940036,,
17,GDGT__65_2.4_stat,0.267052709214647,2.099605377350042,3.0,40.0,2.6578298897578367,46.0,-0.5797944985172574,49.0,-1.2768772635966383
18,GDGT__65_2.4_log,3.248080142379568,1.55581315800634,3.0,43.0,5.043047552962483,44.0,2.2863813389054557,47.0,2.4148115352707644
19,GDGT__80_3.5_log,-2.048355965700715,0.46309881343697695,3.0,45.0,-2.2083376465179287,51.0,-1.5264772352578706,52.0,-2.4102530153263455
20,GDGT__65_1.6_log,-0.4933782336741051,0.35502606336485476,3.0,48.0,-0.6894979723225897,53.0,-0.7070815625511314,54.0,-0.08355516614859433
21,NutLim__t0,7.632783294297951e-16,0.30836273964993727,2.0,55.0,-0.21804538427173176,56.0,0.21804538427173328,,
22,NutLim__t05,0.4018253812811441,0.7064167946997458,3.0,57.0,0.565726143987393,58.0,1.0118844599949288,59.0,-0.3721344601388896
23,NutLim__t1,-0.55726630875144,1.9055036958597988,3.0,60.0,0.2001952812557432,61.0,0.8530342793356046,62.0,-2.725028486845668
24,NutLim__t15,-2.5456587727429967,1.2883891534093896,3.0,63.0,-2.4976672520612446,64.0,-1.2819359220977793,65.0,-3.857373144069966
25,NutLim__t2,-3.002361021933605,1.074489101064539,3.0,66.0,-4.242510651466028,67.0,-2.34990564842566,68.0,-2.414666765909127
26,NutLim__t4,-3.879940675402277,2.253555247891726,2.0,69.0,-5.473444872965048,70.0,-2.2864364778395068,,
27,UV_irr__wt0,-2.9605947323337506e-16,1.7710191631052088,3.0,71.0,0.31548955347267343,72.0,1.5920719657607405,73.0,-1.9075615192334148
28,UV_irr__wt1,2.019121604287262,0.6265499169144529,3.0,74.0,1.91987112905382,75.0,2.689372981991524,76.0,1.4481207018164426
29,UV_irr__wt2,-0.24147192683138574,0.33469155500834924,3.0,77.0,0.1414451374875624,78.0,-0.3876609506665389,79.0,-0.4781999673151808
30,UV_irr__mut0,-9.236923521802511,0.39930633376475805,3.0,80.0,-9.66906232893682,81.0,-9.160093432766331,82.0,-8.881614803704384
31,UV_irr__mut1,-2.877229762789916,1.290987717299002,3.0,83.0,-3.2646596931908722,84.0,-1.4368902258000713,85.0,-3.9301393693788036
32,UV_irr__mut2,-3.978386417215649,1.004830861240844,3.0,86.0,-4.640465082194244,87.0,-2.8221659284114864,88.0,-4.472528241041216
33,YtrA__overexpr,0.06671708546564463,0.39369773706066774,3.0,89.0,0.4572180788333017,90.0,-0.330101362045803,91.0,0.07303453960943516
34,YtrA__wt,1.5959455978986625e-15,0.22354983740967926,3.0,92.0,-0.2553828636146381,93.0,0.16023716170978014,94.0,0.09514570190486273
