sample,new_3036310_3036529_c
LBexp_1,7.256
LBexp_2,7.5193
LBexp_3,7.2338
LBtran_1,7.5018
LBtran_2,7.4021
LBtran_3,7.4347
LBstat_1,7.7991
LBstat_2,7.5934
LBstat_3,7.7896
LBGexp_1,7.3193
LBGexp_2,8.0207
LBGexp_3,7.4986
LBGtran_2,8.2879
LBGtran_3,8.3002
LBGstat_1,7.3546
LBGstat_2,7.2868
LBGstat_3,7.7453
S0_1,7.6621
S0_2,7.5481
S0_3,8.3641
S1_1,7.6853
S1_2,7.6237
S1_3,7.386
S2_1,8.1687
S2_2,7.7288
S2_3,7.6506
S3_1,11.362
S3_2,11.3563
S4_1,13.1158
S4_2,13.7376
S4_3,13.6441
S5_1,13.9863
S5_2,14.2911
S5_3,14.3985
S6_1,13.7006
S6_2,12.6601
S6_3,14.1766
S6/t_1,12.7811
S6/t_2,11.5329
S6_4,13.0579
S6_5,13.7337
S6_6,13.7721
S7_4,13.3687
S7_5,13.1142
S7_6,13.0314
S8_4,12.8014
S8_5,12.5073
G135_1,8.0584
G135_3,7.6068
G150_1,7.7632
G150_2,7.3843
G150_3,8.7902
G180_1,8.2353
G180_2,7.8026
G180_3,7.3222
C30_1,10.9788
C30_2,10.7635
C90_1,9.0993
C90_2,7.6378
BI_1,7.8654
BI_2,8.0866
BC_2,10.9814
BC/t_1,10.2442
BC/t_2,11.3522
BC_1,10.1352
Sw_1,10.8826
Sw_2,11.1911
BT_1,12.6658
BT_2,12.2355
B36_1,11.9391
B36_2,11.5397
B60_1,11.158
B60_2,11.2618
M9exp_1,7.96
M9exp_2,7.7048
M9exp_3,7.0019
M9tran_1,7.4664
M9tran_2,7.5772
M9tran_3,7.8542
M9stat_1,9.778
M9stat_2,10.436
M9stat_3,10.2162
M+G_1,10.2214
M+G_2,7.5667
M+G_3,7.4215
Glu_1,9.2078
Glu_2,7.7706
Glu_3,7.7688
Fru_1,7.8426
Fru_2,8.0056
Fru_3,7.5537
Mal_1,7.8254
Mal_2,8.1077
Mal_3,8.0937
G+S_2,11.7043
G+S_3,11.76
Pyr_1,10.916
Pyr_2,11.73
Pyr_3,11.4207
Gly_1,10.3214
Gly_2,10.582
Gly_3,10.1891
Glucon_1,9.8615
Glucon_2,9.2731
Glucon_3,8.2874
aero_1,7.8531
aero_2,7.3755
aero_3,7.6609
nit_1,11.8728
nit_2,10.1479
nit_3,11.0929
ferm_1,10.7285
ferm_2,9.1416
ferm_3,11.552
T-5.40H_1,8.1395
T-4.40H_1,8.0921
T-3.40H_1,7.6428
T-2.40H_1,7.2952
T-1.40H_1,7.3183
T-1.10H_1,7.1955
T-0.40H_1,7.0118
T0.0H_1,7.0809
T0.30H_1,9.6672
T1.0H_1,8.0369
T1.30H_1,8.0338
T2.0H_1,8.1508
T2.30H_1,7.9224
T3.0H_1,7.8984
T3.30H_1,8.6173
T4.0H_1,9.0382
T5.0H_1,9.4101
HPh_1,7.9034
HPh_2,7.4373
HPh_3,8.2434
LPh_1,8.0418
LPh_2,7.5678
LPh_3,7.9236
LPhT_1,9.626
LPhT_2,9.9347
LPhT_3,9.7215
SMMPr_1,9.3656
SMMPr_2,8.8052
SMMPr_3,8.5469
HiTm_1,11.7106
HiTm_2,7.7572
HiTm_3,7.9792
LoTm_1,10.8111
LoTm_2,11.1213
LoTm_3,11.2877
HiOs_1,8.464
HiOs_2,8.9992
HiOs_3,8.5319
BMM_1,7.4133
BMM_2,7.3537
BMM_3,8.0907
Heat_1,9.667
Heat_2,9.6974
Heat_3,9.5372
Cold_1,7.2609
Cold_2,7.4822
Cold_3,7.4908
Etha_1,13.386
Etha_2,12.4674
Etha_3,13.025
SMM_1,7.5087
SMM_2,7.5209
SMM_3,7.5137
Salt_1,11.5431
Salt_2,11.6167
Salt_3,11.329
Mt0_1,7.4644
