,iModulon,Gene
176,10,PA1924
177,10,PA1925
178,10,PA1926
179,10,PA1927
180,10,PA2434
181,10,PA2435
182,10,PA2437
183,10,PA2438
184,10,PA2439
185,10,PA2910
186,10,PA2911
187,10,PA2912
188,10,PA2913
189,10,PA2914
190,10,PA3597
191,10,PA3598
192,10,PA3600
193,10,PA3601
194,10,PA3602
195,10,PA4062
196,10,PA4063
197,10,PA4064
198,10,PA4065
199,10,PA4066
200,10,PA4169
201,10,PA4170
202,10,PA4171
203,10,PA4834
204,10,PA4835
205,10,PA4836
206,10,PA4837
207,10,PA4838
208,10,PA5498
209,10,PA5499
210,10,PA5500
211,10,PA5501
212,10,PA5534
213,10,PA5535
214,10,PA5536
215,10,PA5537
216,10,PA5538
217,10,PA5539
218,10,PA5540
219,10,PA5541
220,11,PA2327
221,11,PA2328
222,11,PA2329
223,11,PA2330
224,11,PA2331
225,12,PA0007
226,12,PA0040
227,12,PA0041
228,12,PA0045
229,12,PA0046
230,12,PA0047
231,12,PA0050
232,12,PA0070
233,12,PA0071
234,12,PA0072
235,12,PA0073
236,12,PA0074
237,12,PA0075
238,12,PA0076
239,12,PA0077
240,12,PA0078
241,12,PA0079
242,12,PA0080
243,12,PA0081
244,12,PA0082
245,12,PA0083
246,12,PA0084
247,12,PA0085
248,12,PA0086
249,12,PA0087
250,12,PA0088
251,12,PA0089
252,12,PA0090
253,12,PA0091
254,12,PA0092
255,12,PA0093
256,12,PA0094
257,12,PA0095
258,12,PA0096
259,12,PA0097
260,12,PA0098
261,12,PA0099
262,12,PA0100
263,12,PA0101
264,12,PA0126
265,12,PA0260
266,12,PA0261
267,12,PA0262
268,12,PA0277
269,12,PA0466
270,12,PA0563
271,12,PA0855
272,12,PA0989
273,12,PA1068
274,12,PA1069
275,12,PA1395
276,12,PA1396
277,12,PA1451
278,12,PA1511
279,12,PA1639
280,12,PA1657
281,12,PA1658
282,12,PA1659
283,12,PA1660
284,12,PA1661
285,12,PA1664
286,12,PA1791
287,12,PA1844
288,12,PA1845
289,12,PA2137
290,12,PA2205
291,12,PA2376
292,12,PA2450
293,12,PA2462
294,12,PA2464
295,12,PA2503
296,12,PA2536
297,12,PA2537
298,12,PA2538
299,12,PA2539
300,12,PA2540
301,12,PA2560
302,12,PA2581
303,12,PA2683
304,12,PA2684
305,12,PA2685
306,12,PA2702
307,12,PA2703
308,12,PA2725
309,12,PA2726
310,12,PA2729
311,12,PA2773
312,12,PA2774
313,12,PA2775
314,12,PA2791
315,12,PA2792
316,12,PA2793
317,12,PA3021
318,12,PA3291
319,12,PA3292
320,12,PA3367
321,12,PA3483
322,12,PA3484
323,12,PA3485
324,12,PA3486
325,12,PA3661
326,12,PA3715
327,12,PA3716
328,12,PA3727
329,12,PA3728
330,12,PA3729
331,12,PA3730
332,12,PA3731
333,12,PA3850
334,12,PA3905
335,12,PA3906
336,12,PA3907
337,12,PA3908
338,12,PA3965
339,12,PA3990
340,12,PA4317
341,12,PA4318
342,12,PA4319
343,12,PA4320
344,12,PA4321
345,12,PA4322
346,12,PA4323
347,12,PA4487
348,12,PA4488
349,12,PA4489
350,12,PA4490
351,12,PA4491
352,12,PA4586
353,12,PA4677
354,12,PA5033
355,12,PA5113
356,12,PA5114
357,12,PA5136
358,12,PA5183a
359,12,PA5441
360,13,PA0031
361,13,PA0033
362,13,PA0138
363,13,PA0144
364,13,PA0202
365,13,PA0208
366,13,PA0214
367,13,PA0240
368,13,PA0251
369,13,PA0324
370,13,PA0334
371,13,PA0434
372,13,PA0439
373,13,PA0444
374,13,PA0470
375,13,PA0483
376,13,PA0498
377,13,PA0526
378,13,PA0532
379,13,PA0573
380,13,PA0688
381,13,PA0702
382,13,PA0725
383,13,PA0790
384,13,PA0809
385,13,PA0811
386,13,PA0812
387,13,PA0813
388,13,PA0821
389,13,PA0823
390,13,PA0824
391,13,PA0842
392,13,PA0875
393,13,PA0884
394,13,PA0912
395,13,PA0914
396,13,PA0931
397,13,PA0976
398,13,PA0989
399,13,PA0992
400,13,PA1037
401,13,PA1108
402,13,PA1112a
403,13,PA1154
404,13,PA1233
405,13,PA1251
406,13,PA1261
407,13,PA1303
408,13,PA1332
409,13,PA1347
410,13,PA1399
411,13,PA1491
412,13,PA1501
413,13,PA1567
414,13,PA1577
415,13,PA1633
416,13,PA1824
417,13,PA1825
418,13,PA1833a
419,13,PA1837a
420,13,PA1854
421,13,PA1874
422,13,PA1879
423,13,PA1883
424,13,PA1914
425,13,PA1917
426,13,PA1919
427,13,PA1932
428,13,PA1933
429,13,PA1938
430,13,PA1951
431,13,PA1952
432,13,PA1953
433,13,PA1970
434,13,PA1971
435,13,PA2070
436,13,PA2144
437,13,PA2157
438,13,PA2178
439,13,PA2187
440,13,PA2189
441,13,PA2244
442,13,PA2266
443,13,PA2284
444,13,PA2286
445,13,PA2287
446,13,PA2292
447,13,PA2319
448,13,PA2325
449,13,PA2347
450,13,PA2377
451,13,PA2397
452,13,PA2441
453,13,PA2455
454,13,PA2458
455,13,PA2500
456,13,PA2501
457,13,PA2513
458,13,PA2524
459,13,PA2551
460,13,PA2563
461,13,PA2635
462,13,PA2636
463,13,PA2678
464,13,PA2688
465,13,PA2689
466,13,PA2746a
467,13,PA2761
468,13,PA2763a
469,13,PA2768
470,13,PA2771
471,13,PA2787
472,13,PA2803
473,13,PA2804
474,13,PA2838
475,13,PA2878
476,13,PA2914
477,13,PA2919
478,13,PA3016
479,13,PA3051
480,13,PA3122
481,13,PA3137
482,13,PA3258
483,13,PA3279
484,13,PA3325
485,13,PA3341
486,13,PA3390
487,13,PA3389
488,13,PA3407
489,13,PA3422
490,13,PA3467
491,13,PA3497
492,13,PA3532
493,13,PA3541
494,13,PA3543
495,13,PA3545
496,13,PA3607
497,13,PA3608
498,13,PA3721
499,13,PA3851
500,13,PA3865a
501,13,PA3901
502,13,PA3993
503,13,PA4089
504,13,PA4092
505,13,PA4098
506,13,PA4100
507,13,PA4104
508,13,PA4127
509,13,PA4128
510,13,PA4149
511,13,PA4161
512,13,PA4168
513,13,PA4173
514,13,PA4179
515,13,PA4186
516,13,PA4208
517,13,PA4218
518,13,PA4313
519,13,PA4350
520,13,PA4351
521,13,PA4382
522,13,PA4392
523,13,PA4470
524,13,PA4586
525,13,PA4634
526,13,PA4635
527,13,PA4636a
528,13,PA4637a
529,13,PA4653
530,13,PA4821
531,13,PA4873
532,13,PA4990
533,13,PA5185
534,13,PA5246
535,13,PA5396
536,13,PA5405
537,13,PA5415
538,13,PA5419
539,13,PA5468
540,13,PA5525
541,13,PA5541
542,13,PA5548
543,13,PA5566
544,14,PA0195.1
545,14,PA0208
546,14,PA0482
547,14,PA0483
548,14,PA0742
549,14,PA0789
550,14,PA0797
551,14,PA0887
552,14,PA1333
553,14,PA1507
554,14,PA1978
555,14,PA1986
556,14,PA1987
557,14,PA1988
558,14,PA1989
559,14,PA1990
560,14,PA2624
561,14,PA2679
562,14,PA2746a
563,14,PA3038
564,14,PA3231
565,14,PA3232
566,14,PA3233
567,14,PA3234
568,14,PA3235
569,14,PA3270
570,14,PA3271
571,14,PA3303a
572,14,PA3568
573,14,PA3614
574,14,PA4198
575,14,PA4289
576,14,PA4290
577,14,PA4605
578,14,PA4606
579,14,PA4640
580,14,PA4770
581,14,PA4771
582,14,PA4772
583,14,PA4812
584,14,PA5046
585,14,PA5085
586,14,PA5204
587,14,PA5445
588,15,PA0572
589,15,PA0852
590,15,PA1245
591,15,PA1246
592,15,PA1247
593,15,PA1248
594,15,PA1249
595,15,PA1250
596,15,PA1431
597,15,PA1432
598,15,PA1656
599,15,PA1657
600,15,PA1869
601,15,PA1871
602,15,PA1900
603,15,PA2193
604,15,PA2194
605,15,PA2195
606,15,PA2300
607,15,PA2302
608,15,PA2303
609,15,PA2304
610,15,PA2305
611,15,PA2587
612,15,PA2591
613,15,PA2939
614,15,PA3326
615,15,PA3330
616,15,PA3333
617,15,PA3476
618,15,PA3478
619,15,PA3479
620,15,PA3535
621,15,PA3724
622,15,PA3904
623,15,PA3905
624,15,PA3906
625,15,PA3907
626,15,PA3908
627,15,PA4175
628,15,PA4677
629,15,PA4917
630,16,PA1552.1
631,16,PA1553
632,16,PA1585
633,16,PA1586
634,16,PA1588
635,16,PA1589
636,16,PA1777
637,16,PA2741
638,16,PA2742
639,16,PA2952
640,16,PA2967
641,16,PA3162
642,16,PA3655
643,16,PA3656
644,16,PA3742
645,16,PA3743
646,16,PA4237
647,16,PA4238
648,16,PA4239
649,16,PA4240
650,16,PA4241
651,16,PA4242
652,16,PA4243
653,16,PA4244
654,16,PA4245
655,16,PA4246
656,16,PA4247
657,16,PA4248
658,16,PA4249
659,16,PA4250
660,16,PA4251
661,16,PA4252
662,16,PA4253
663,16,PA4254
664,16,PA4255
665,16,PA4256
666,16,PA4257
667,16,PA4258
668,16,PA4259
669,16,PA4260
670,16,PA4261
671,16,PA4262
672,16,PA4263
673,16,PA4264
674,16,PA4265
675,16,PA4266
676,16,PA4267
677,16,PA4268
678,16,PA4269
679,16,PA4270
680,16,PA4271
681,16,PA4272
682,16,PA4273
683,16,PA4274
684,16,PA4277
685,16,PA4432
686,16,PA4433
687,16,PA4567
688,16,PA4568
689,16,PA4671
690,16,PA4740
691,16,PA4741
692,16,PA4743
693,16,PA4744
694,16,PA4932
695,16,PA4933
696,16,PA4934
697,16,PA4935
698,16,PA5553
699,16,PA5554
700,16,PA5555
701,16,PA5556
702,16,PA5557
703,16,PA5558
704,16,PA5559
705,17,PA0188
706,17,PA2134
707,17,PA2135
708,17,PA2140
709,17,PA2141
710,17,PA2142
711,17,PA2143
712,17,PA2144
713,17,PA2146
714,17,PA2147
715,17,PA2148
716,17,PA2149
717,17,PA2150
718,17,PA2151
719,17,PA2152
720,17,PA2153
721,17,PA2154
722,17,PA2155
723,17,PA2156
724,17,PA2157
725,17,PA2158
726,17,PA2159
727,17,PA2160
728,17,PA2161
729,17,PA2162
730,17,PA2163
731,17,PA2164
732,17,PA2165
733,17,PA2166
734,17,PA2169
735,17,PA2170
736,17,PA2171
737,17,PA2172
738,17,PA2173
739,17,PA2173a
740,17,PA2175
741,17,PA2178
742,17,PA2179
743,17,PA2180
744,17,PA2183
745,17,PA2184
746,17,PA2187
747,17,PA2190
748,17,PA2192
749,17,PA3274
750,18,PA2017
751,18,PA2018
752,18,PA2019
753,18,PA2020
754,18,PA2021
755,19,PA2264
756,19,PA2265
757,19,PA2289
758,19,PA2290
759,19,PA2323
760,19,PA3189
761,19,PA3559
762,19,PA3560
763,19,PA3561
764,19,PA3562
765,19,PA4770
766,19,PA4771
767,20,PA0744
768,20,PA0745
769,20,PA0746
770,20,PA0747
771,20,PA0793
772,20,PA0795
773,20,PA0796
774,20,PA0797
775,20,PA3531
776,20,PA3568
777,20,PA3569
778,20,PA3570
779,20,PA3709
780,20,PA3710
781,20,PA4139
782,21,PA0141
783,21,PA0459
784,21,PA0514
785,21,PA0516
786,21,PA0517
787,21,PA0518
788,21,PA1123
789,21,PA1555
790,21,PA1555.1
791,21,PA1556
792,21,PA1557
793,21,PA1746
794,21,PA2126
795,21,PA2193
796,21,PA2194
797,21,PA2195
798,21,PA3309
799,21,PA4067
800,21,PA4236
801,21,PA4350
802,21,PA4351
803,21,PA4352
804,21,PA4357
805,21,PA4358
806,21,PA4587
807,21,PA4922
808,21,PA5171
809,21,PA5172
810,21,PA5173
811,21,PA5230
812,21,PA5427
813,21,PA5496
814,22,PA1632
815,23,PA0522
816,23,PA3181
817,23,PA3182
818,23,PA3183
819,23,PA3191
820,23,PA3192
821,23,PA3193
822,23,PA3194
823,23,PA3195
824,24,PA0048
825,24,PA0049
826,24,PA2109
827,24,PA2110
828,24,PA2111
829,24,PA2112
830,24,PA2113
831,24,PA2114
832,24,PA2115
833,24,PA2116
834,24,PA2117
835,25,PA0424
836,25,PA0425
837,25,PA1343
838,25,PA3718
839,25,PA3719
840,25,PA3720
841,25,PA3721
842,25,PA4596
843,25,PA4597
844,25,PA4598
845,25,PA4599
846,25,PA4774
847,25,PA4776
848,25,PA4838
849,26,PA1746
850,26,PA4128
851,26,PA4129
852,26,PA4130
853,26,PA4131
854,26,PA4132
855,26,PA4133
856,26,PA4134
857,26,PA5383
858,27,PA2384
859,27,PA2398
860,27,PA2403
861,27,PA2404
862,27,PA2405
863,27,PA2406
864,27,PA2407
865,27,PA2408
866,27,PA2409
867,27,PA2410
868,28,PA0715
869,28,PA0716
870,28,PA0826
871,28,PA0981
872,28,PA0984
873,28,PA0985
874,28,PA1150
875,28,PA1151
876,28,PA1369
877,28,PA1370
878,28,PA1371
879,28,PA1372
880,28,PA1384
881,28,PA1385
882,28,PA1509
883,28,PA2036
884,28,PA2037
885,28,PA2222
886,28,PA2223
887,28,PA2224
888,28,PA2225
889,28,PA2226
890,28,PA2227
891,28,PA2228
892,28,PA2459
893,28,PA2460
894,28,PA2461
895,28,PA2570
896,28,PA2730
897,28,PA3145
898,28,PA3147
899,28,PA3148
900,28,PA3149
901,28,PA3150
902,28,PA3151
903,28,PA3152
904,28,PA3153
905,28,PA3154
906,28,PA3155
907,28,PA3157
908,28,PA3158
909,28,PA3160
910,28,PA3291
911,28,PA3292
912,28,PA3488
913,28,PA3835
914,28,PA3865a
915,28,PA3866
916,28,PA4295
917,28,PA4674
918,28,PA5087
919,28,PA5088
920,28,PA5264
921,29,PA0442
922,30,PA0038
923,30,PA0059
924,30,PA0060
925,30,PA0062
926,30,PA0229
927,30,PA0231
928,30,PA0329
929,30,PA0354
930,30,PA0355
931,30,PA0460
932,30,PA0462
933,30,PA0489
934,30,PA0490
935,30,PA0536
936,30,PA0537
937,30,PA0543
938,30,PA0553
939,30,PA0567
940,30,PA0588
941,30,PA0736a
942,30,PA0737
943,30,PA0762
944,30,PA0763
945,30,PA0764
946,30,PA0765
947,30,PA0766
948,30,PA0833
949,30,PA0843
950,30,PA0853
951,30,PA0854
952,30,PA0920
953,30,PA0962
954,30,PA1111
955,30,PA1114
956,30,PA1242
957,30,PA1243
958,30,PA1323
959,30,PA1324
960,30,PA1404
961,30,PA1407
962,30,PA1408
963,30,PA1471
964,30,PA1562
965,30,PA1592
966,30,PA1605
967,30,PA1606
968,30,PA1625
969,30,PA1680
970,30,PA1745
971,30,PA1797a
972,30,PA1870
973,30,PA1889
974,30,PA1921
975,30,PA1985
976,30,PA2021
977,30,PA2022
978,30,PA2023
979,30,PA2107
980,30,PA2134
981,30,PA2143
982,30,PA2148
983,30,PA2149
984,30,PA2150
985,30,PA2151
986,30,PA2153
987,30,PA2159
988,30,PA2161
989,30,PA2163
990,30,PA2164
991,30,PA2165
992,30,PA2166
993,30,PA2167
994,30,PA2168
995,30,PA2169
996,30,PA2171
997,30,PA2175
998,30,PA2176
999,30,PA2177
1000,30,PA2180
1001,30,PA2184
1002,30,PA2190
1003,30,PA2244
1004,30,PA2414
1005,30,PA2415
1006,30,PA2433
1007,30,PA2485
1008,30,PA2486
1009,30,PA2559a
1010,30,PA2562
1011,30,PA2569
1012,30,PA2651
1013,30,PA2708
1014,30,PA2747
1015,30,PA2751
1016,30,PA2754
1017,30,PA2777
1018,30,PA2779
1019,30,PA2815
1020,30,PA2883
1021,30,PA2895
1022,30,PA2896
1023,30,PA2986
1024,30,PA2987
1025,30,PA2988
1026,30,PA3023
1027,30,PA3031
1028,30,PA3040
1029,30,PA3041
1030,30,PA3042
1031,30,PA3069
1032,30,PA3273
1033,30,PA3274
1034,30,PA3369
1035,30,PA3371
1036,30,PA3403a
1037,30,PA3459
1038,30,PA3460
1039,30,PA3461
1040,30,PA3598
1041,30,PA3691
1042,30,PA3692
1043,30,PA3733a
1044,30,PA3739
1045,30,PA3788
1046,30,PA3795
1047,30,PA3819
1048,30,PA3886a
1049,30,PA3888
1050,30,PA3889
1051,30,PA3890
1052,30,PA3891
1053,30,PA3902
1054,30,PA3929
1055,30,PA3930
1056,30,PA3945
1057,30,PA3952
1058,30,PA3962
1059,30,PA4154
1060,30,PA4171
1061,30,PA4172
1062,30,PA4204
1063,30,PA4295
1064,30,PA4311
1065,30,PA4312
1066,30,PA4338
1067,30,PA4344
1068,30,PA4345
1069,30,PA4346
1070,30,PA4390
1071,30,PA4394
1072,30,PA4575
1073,30,PA4713
1074,30,PA4738
1075,30,PA4739
1076,30,PA4785
1077,30,PA4786
1078,30,PA4788
1079,30,PA4876
1080,30,PA4877
1081,30,PA4879
1082,30,PA4880
1083,30,PA5060
1084,30,PA5061
1085,30,PA5178
1086,30,PA5182
1087,30,PA5183
1088,30,PA5212
1089,30,PA5261
1090,30,PA5297
1091,30,PA5299
1092,30,PA5423
1093,30,PA5424
1094,30,PA5473
1095,30,PA5481
1096,30,PA5482
1097,30,PA5483
1098,30,PA5484
1099,30,PA5526
1100,31,PA1418
1101,31,PA1421
1102,31,PA2252
1103,31,PA3757
1104,31,PA3758
1105,31,PA3759
1106,31,PA3760
1107,31,PA3761
1108,31,PA4975
1109,31,PA4976
1110,31,PA4977
1111,31,PA4978
1112,31,PA4979
1113,31,PA4980
1114,31,PA4981
1115,31,PA4982
1116,31,PA4983
1117,32,PA2384
1118,32,PA2385
1119,32,PA2386
1120,32,PA2389
1121,32,PA2390
1122,32,PA2391
1123,32,PA2392
1124,32,PA2393
1125,32,PA2394
1126,32,PA2395
1127,32,PA2396
1128,32,PA2397
1129,32,PA2398
1130,32,PA2399
1131,32,PA2400
1132,32,PA2402
1133,32,PA2403
1134,32,PA2404
1135,32,PA2405
1136,32,PA2407
1137,32,PA2408
1138,32,PA2409
1139,32,PA2410
1140,32,PA2411
1141,32,PA2412
1142,32,PA2413
1143,32,PA2424
1144,32,PA2425
1145,32,PA2426
1146,32,PA2427
1147,32,PA2531
1148,32,PA4709
1149,32,PA4710
1150,33,PA0297
1151,33,PA0336
1152,33,PA0376
1153,33,PA0408
1154,33,PA0529
1155,33,PA0665
1156,33,PA0723
1157,33,PA0724
1158,33,PA0725
1159,33,PA0726
1160,33,PA0728
1161,33,PA0762
1162,33,PA0763
1163,33,PA0833
1164,33,PA0905
1165,33,PA1053
1166,33,PA1092
1167,33,PA1095
1168,33,PA1112b
1169,33,PA1137
1170,33,PA1198
1171,33,PA1283
1172,33,PA1544
1173,33,PA1592
1174,33,PA1677
1175,33,PA1777
1176,33,PA2250
1177,33,PA2507
1178,33,PA2562
1179,33,PA2621
1180,33,PA2623
1181,33,PA2631
1182,33,PA2637
1183,33,PA2738
1184,33,PA2742
1185,33,PA2743
1186,33,PA2744
1187,33,PA2805
1188,33,PA2974
1189,33,PA3009
1190,33,PA3031
1191,33,PA3141
1192,33,PA3205
1193,33,PA3307
1194,33,PA3309
1195,33,PA3349
1196,33,PA3351
1197,33,PA3352
1198,33,PA3385
1199,33,PA3413
1200,33,PA3529
1201,33,PA3531
1202,33,PA3574a
1203,33,PA3601
1204,33,PA3732
1205,33,PA3819
1206,33,PA3920
1207,33,PA4067
1208,33,PA4258
1209,33,PA4364
1210,33,PA4386
1211,33,PA4421
1212,33,PA4452
1213,33,PA4463
1214,33,PA4542
1215,33,PA4611
1216,33,PA4739
1217,33,PA4747
1218,33,PA4751
1219,33,PA4878
1220,33,PA4922
1221,33,PA4943
1222,33,PA4944
1223,33,PA4945
1224,33,PA5041
1225,33,PA5042
1226,33,PA5044
1227,33,PA5172
1228,33,PA5243
1229,33,PA5276
1230,33,PA5288
1231,33,PA5446
1232,33,PA5494
1233,33,PA5524
1234,33,PA5531
1235,34,PA0223
1236,34,PA0224
1237,34,PA0225
1238,34,PA3392
1239,34,PA4121
1240,34,PA4122
1241,34,PA4123
1242,35,PA0718
1243,35,PA0719
1244,35,PA0720
1245,35,PA0721
1246,35,PA0722
1247,35,PA0723
1248,35,PA0724
1249,35,PA0725
1250,35,PA0726
1251,35,PA0727
1252,35,PA0728
1253,36,PA2170
1254,36,PA2338
1255,36,PA3579
1256,36,PA3580
1257,36,PA3581
1258,36,PA3582
1259,36,PA3583
1260,36,PA3584
1261,36,PA5235
1262,37,PA5089
1263,37,PA5090
1264,37,PA5091
1265,37,PA5092
1266,37,PA5093
1267,37,PA5094
1268,37,PA5095
1269,37,PA5096
1270,37,PA5097
1271,37,PA5098
1272,37,PA5099
1273,37,PA5100
1274,37,PA5104
1275,37,PA5105
1276,37,PA5106
1277,37,PA5180
1278,37,PA5181
1279,38,PA1336
1280,38,PA1337
1281,38,PA1338
1282,38,PA1339
1283,38,PA1340
1284,38,PA1341
1285,38,PA1342
1286,39,PA3281
1287,39,PA3282
1288,39,PA3283
1289,39,PA3284
1290,39,PA4692
1291,40,PA0044
1292,40,PA1690
1293,40,PA1691
1294,40,PA1692
1295,40,PA1694
1296,40,PA1695
1297,40,PA1696
1298,40,PA1697
1299,40,PA1698
1300,40,PA1699
1301,40,PA1700
1302,40,PA1701
1303,40,PA1702
1304,40,PA1703
1305,40,PA1705
1306,40,PA1706
1307,40,PA1707
1308,40,PA1708
1309,40,PA1709
1310,40,PA1710
1311,40,PA1711
1312,40,PA1712
1313,40,PA1713
1314,40,PA1714
1315,40,PA1715
1316,40,PA1716
1317,40,PA1717
1318,40,PA1718
1319,40,PA1719
1320,40,PA1720
1321,40,PA1721
1322,40,PA1722
1323,40,PA1723
1324,40,PA1724
1325,40,PA1725
1326,40,PA2191
1327,40,PA3841
1328,40,PA3842
1329,41,PA0050
1330,41,PA0426
1331,41,PA0427
1332,41,PA1137
1333,41,PA1202
1334,41,PA2018
1335,41,PA2476
1336,41,PA2477
1337,41,PA2478
1338,41,PA2481
1339,41,PA2482
1340,41,PA2483
1341,41,PA2484
1342,41,PA2485
1343,41,PA2486
1344,41,PA2487
1345,41,PA2488
1346,41,PA2489
1347,41,PA2490
1348,41,PA2491
1349,41,PA2492
1350,41,PA2493
1351,41,PA2494
1352,41,PA2495
1353,41,PA2506
1354,41,PA3114
1355,41,PA3518
1356,41,PA4598
1357,42,PA2026
1358,42,PA2027
1359,42,PA3118
1360,42,PA3119
1361,42,PA3120
1362,42,PA3121
1363,42,PA3792
1364,42,PA3963a
1365,42,PA3965
1366,42,PA4695
1367,42,PA4696
1368,43,PA1211
1369,43,PA1212
1370,43,PA1213
1371,43,PA1214
1372,43,PA1215
1373,43,PA1216
1374,43,PA1217
1375,43,PA1218
1376,43,PA1219
1377,43,PA1220
1378,43,PA1221
1379,44,PA5171
1380,44,PA5172
1381,44,PA5173
1382,45,PA0265
1383,45,PA0266
1384,45,PA0296
1385,45,PA0297
1386,45,PA0298
1387,45,PA0299
1388,45,PA1742
1389,45,PA2040
1390,45,PA2041
1391,45,PA2776
1392,45,PA3356
1393,45,PA5309
1394,45,PA5312
1395,45,PA5313
1396,45,PA5314
1397,45,PA5522
1398,45,PA5523
1399,46,PA0793
1400,46,PA0794
1401,46,PA0795
1402,46,PA0796
1403,46,PA0797
1404,46,PA1999
1405,46,PA2000
1406,46,PA2011
1407,46,PA2012
1408,46,PA2013
1409,46,PA2014
1410,46,PA2015
1411,46,PA2016
1412,46,PA2247
1413,46,PA2248
1414,46,PA2249
1415,46,PA2250
1416,46,PA2552
1417,46,PA2553
1418,46,PA2554
1419,46,PA2555
1420,46,PA2557
1421,46,PA3119
1422,46,PA3120
1423,47,PA0035
1424,47,PA0036
1425,47,PA0102
1426,47,PA0103
1427,47,PA0187
1428,47,PA0188
1429,47,PA0320
1430,47,PA0327
1431,47,PA1026
1432,47,PA1027
1433,47,PA1028
1434,47,PA1178
1435,47,PA1179
1436,47,PA1180
1437,47,PA1317
1438,47,PA1318
1439,47,PA1319
1440,47,PA1320
1441,47,PA1331
1442,47,PA1343
1443,47,PA1797
1444,47,PA1972
1445,47,PA2018
1446,47,PA2019
1447,47,PA2020
1448,47,PA2312a
1449,47,PA2345
1450,47,PA2357
1451,47,PA2358
1452,47,PA2505
1453,47,PA2506
1454,47,PA2520
1455,47,PA2521
1456,47,PA2522
1457,47,PA2523
1458,47,PA2524
1459,47,PA2604
1460,47,PA2655
1461,47,PA2656
1462,47,PA2657
1463,47,PA2658
1464,47,PA2659
1465,47,PA2807
1466,47,PA2808
1467,47,PA2830
1468,47,PA3411
1469,47,PA3412
1470,47,PA3603
1471,47,PA3690
1472,47,PA3712
1473,47,PA3885
1474,47,PA4211
1475,47,PA4378
1476,47,PA4379
1477,47,PA4517
1478,47,PA4714
1479,47,PA4818
1480,47,PA4819
1481,47,PA4820
1482,47,PA5217
1483,47,PA5383
1484,47,PA5429
1485,47,PA5528
1486,48,PA0571
1487,48,PA0572
1488,48,PA1202
1489,48,PA1203
1490,48,PA1204
1491,48,PA1205
1492,48,PA1206
1493,48,PA1207
1494,48,PA1249
