,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.3476149849,0.40022052938754066,2.0,0.0,2.6306136352,1.0,2.0646163346,,,,,,,,
1,Fur__wt_dpd,1.4838521553000001,0.21532085259387784,2.0,2.0,1.3315973203,3.0,1.6361069903,,,,,,,,
2,Fur__wt_fe,2.0817120066,0.12155554731884839,2.0,4.0,1.9957592548,5.0,2.1676647584,,,,,,,,
3,Fur__delfur_dpd,1.5286236692,0.39247519113635077,2.0,6.0,1.8061455383,7.0,1.2511018001,,,,,,,,
4,Fur__delfur_fe2,2.24099278605,0.5217142623508169,2.0,8.0,2.6099004788,9.0,1.8720850933,,,,,,,,
5,Acid__wt_ph5,1.528678228,0.7295174391262277,2.0,10.0,2.0445249562,11.0,1.0128314998,,,,,,,,
6,Acid__delgadx_ph5,1.2220155992500001,0.03213280292952763,2.0,12.0,1.2447369221,13.0,1.1992942764,,,,,,,,
7,Acid__delgadw_ph5,1.59162912045,0.018400912841150256,2.0,14.0,1.6046405307,15.0,1.5786177102,,,,,,,,
8,Acid__delgade_ph5,1.20684577925,0.17580835449123403,2.0,16.0,1.3311610589,17.0,1.0825304996,,,,,,,,
9,Oxidative__wt_pq,0.7728059195000001,0.0027825974129371905,2.0,18.0,0.7747735130000001,19.0,0.770838326,,,,,,,,
10,Oxidative__deloxyr_pq,0.7474661889,0.06660381027738325,2.0,20.0,0.7945621948,21.0,0.7003701830000001,,,,,,,,
11,Oxidative__delsoxr_pq,0.92361418905,0.07239371310242769,2.0,22.0,0.9748042745000001,23.0,0.8724241036,,,,,,,,
12,Oxidative__delsoxs_pq,0.51486647175,0.728131147160034,2.0,24.0,0.0,25.0,1.0297329435,,,,,,,,
13,Nac/NtrC__wt_csn,2.7811536639,0.37350792599784577,2.0,26.0,3.0452636512,27.0,2.5170436766,,,,,,,,
14,Nac/NtrC__wt_cytd,4.4810295708,0.3490647433557602,2.0,28.0,4.7278556178999995,29.0,4.2342035237,,,,,,,,
15,Nac/NtrC__wt_gln,4.19073119075,0.4512741050432888,2.0,30.0,3.8716322109,31.0,4.5098301706,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,0.59034585135,0.8348751094698611,2.0,32.0,0.0,33.0,1.1806917027,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.0,0.0,2.0,34.0,0.0,35.0,0.0,,,,,,,,
