,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,1.850371707708594e-17,0.3611646827094474,3.0,0.0,0.38638857860000003,2.0,-0.057297903100000006,4.0,-0.3290906755,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,3.378931447,0.611976126647251,3.0,1.0,4.0592429052,3.0,3.2042961682,5.0,2.8732552676000003,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.32339115582500005,1.2185307905225449,4.0,6.0,0.4318982021,20.0,1.500687517,40.0,0.7364265146000001,63.0,-1.3754476104,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.679294723525,0.20873718712352446,4.0,7.0,-0.5368586288,33.0,-0.4640334271,81.0,-0.8657085109,82.0,-0.8505783273,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.9377603497000001,0.5839427605764196,4.0,8.0,-0.9350950448,51.0,-0.1278712779,65.0,-1.2081741455000001,76.0,-1.4799009306,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.8985365936333333,2.2301883725786307,3.0,9.0,-2.0688889554,22.0,-2.2999269707,49.0,1.6732061452,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.0825843094,0.15601681971551543,2.0,10.0,-0.1929048606,26.0,0.027736241800000002,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-3.0813211141333334,0.5190020367827272,3.0,11.0,-3.0455101498,54.0,-3.6173012003,83.0,-2.5811519923,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.40010536372500005,0.6148001277242237,4.0,12.0,-0.45713342100000004,48.0,0.4861946635,64.0,-0.8403504633000001,78.0,-0.7891322341,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.4288591158,0.521938766818733,4.0,13.0,-0.0960248669,38.0,0.3964681655,67.0,1.1464898535999999,72.0,0.268503311,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.17032194643333334,1.0541227356785219,3.0,14.0,0.21459509770000001,41.0,0.637246478,85.0,-1.362807415,,,,,,,,,,,,,,,,,,,,,,
