sample,BSU02950
LBexp_1,9.924
LBexp_2,9.8467
LBexp_3,9.5779
LBtran_1,8.5341
LBtran_2,8.9008
LBtran_3,9.1245
LBstat_1,8.5672
LBstat_2,8.6645
LBstat_3,8.7905
LBGexp_1,10.2996
LBGexp_2,10.2001
LBGexp_3,10.3236
LBGtran_2,9.2853
LBGtran_3,9.9326
LBGstat_1,10.6548
LBGstat_2,10.6458
LBGstat_3,9.1922
S0_1,12.1115
S0_2,12.3398
S0_3,11.966
S1_1,11.3704
S1_2,10.9004
S1_3,10.9372
S2_1,10.3208
S2_2,10.3508
S2_3,9.8868
S3_1,10.4
S3_2,10.6332
S4_1,10.4923
S4_2,9.7957
S4_3,9.4664
S5_1,10.0436
S5_2,9.7688
S5_3,10.2626
S6_1,9.3514
S6_2,7.1602
S6_3,9.3455
S6/t_1,9.1092
S6/t_2,7.4351
S6_4,9.1361
S6_5,9.8105
S6_6,10.0077
S7_4,9.4888
S7_5,9.1248
S7_6,9.6447
S8_4,8.9998
S8_5,8.6072
G135_1,10.1185
G135_3,8.9348
G150_1,9.8281
G150_2,10.3209
G150_3,9.8465
G180_1,9.7901
G180_2,10.1387
G180_3,9.1509
C30_1,9.7253
C30_2,10.2069
C90_1,9.7992
C90_2,10.0116
BI_1,9.2259
BI_2,9.4966
BC_2,8.5782
BC/t_1,8.5123
BC/t_2,8.9141
BC_1,8.1587
Sw_1,9.4644
Sw_2,9.8692
BT_1,10.3611
BT_2,9.6861
B36_1,12.2493
B36_2,12.1213
B60_1,12.1132
B60_2,11.9953
M9exp_1,11.7983
M9exp_2,11.3501
M9exp_3,11.3514
M9tran_1,11.1407
M9tran_2,10.9734
M9tran_3,11.5953
M9stat_1,7.8156
M9stat_2,7.8039999999999985
M9stat_3,7.7082
M+G_1,10.5302
M+G_2,11.2476
M+G_3,11.5083
Glu_1,11.7529
Glu_2,12.0243
Glu_3,12.0455
Fru_1,12.2949
Fru_2,11.8895
Fru_3,11.1073
Mal_1,10.8946
Mal_2,11.2598
Mal_3,11.4594
G+S_2,10.9888
G+S_3,11.1624
Pyr_1,10.2341
Pyr_2,11.047
Pyr_3,10.6516
Gly_1,10.6862
Gly_2,11.8804
Gly_3,10.0957
Glucon_1,10.4685
Glucon_2,11.1427
Glucon_3,10.4139
aero_1,13.003
aero_2,11.5297
aero_3,12.8636
nit_1,11.5961
nit_2,11.9476
nit_3,11.4355
ferm_1,10.9613
ferm_2,11.5324
ferm_3,12.0096
T-5.40H_1,11.9284
T-4.40H_1,12.0113
T-3.40H_1,11.6813
T-2.40H_1,11.1782
T-1.40H_1,11.1181
T-1.10H_1,11.436
T-0.40H_1,11.0487
T0.0H_1,11.0219
T0.30H_1,10.9193
T1.0H_1,10.1926
T1.30H_1,9.679
T2.0H_1,9.0624
T2.30H_1,9.4652
T3.0H_1,9.991
T3.30H_1,10.2982
T4.0H_1,10.0598
T5.0H_1,9.239
HPh_1,12.79
HPh_2,12.5777
HPh_3,12.5835
LPh_1,13.1335
LPh_2,13.7964
LPh_3,13.4472
LPhT_1,8.2349
LPhT_2,8.2162
LPhT_3,8.6498
SMMPr_1,10.9945
SMMPr_2,11.0324
SMMPr_3,11.161
HiTm_1,11.3034
HiTm_2,11.218
HiTm_3,11.0376
LoTm_1,12.4546
LoTm_2,12.1499
LoTm_3,11.9604
HiOs_1,10.8627
HiOs_2,10.7496
HiOs_3,10.836
BMM_1,12.5592
BMM_2,12.4119
BMM_3,12.2788
Heat_1,12.0126
Heat_2,11.6989
Heat_3,11.1889
Cold_1,12.2389
Cold_2,11.4893
Cold_3,10.7976
Etha_1,11.4453
Etha_2,10.6896
Etha_3,11.511
SMM_1,11.8087
SMM_2,11.6744
SMM_3,11.8916
Salt_1,11.0235
Salt_2,11.0333
Salt_3,11.2378
Mt0_1,9.5342
Mt0_3,10.0824
M0t45_1,9.1922
M0t45_2,9.8683
M0t45_3,9.588
M0t90_1,8.0945
M0t90_2,8.7633
M0t90_3,8.4356
M40t45_1,9.1866
M40t45_2,8.8318
M40t45_3,9.9265
M40t90_1,8.4857
M40t90_2,8.9047
M40t90_3,9.0541
dia0_1,9.5362
dia0_2,9.7179
dia0_3,9.5323
dia5_1,9.3031
dia5_2,8.8992
dia5_3,8.88
dia15_1,8.9689
dia15_2,9.1193
dia15_3,8.5621
Diami_1,9.3755
Diami_2,9.6362
Diami_3,9.4357
Paraq_1,10.0743
Paraq_2,10.6446
Paraq_3,8.8463
H2O2_1,9.8416
H2O2_2,10.4945
H2O2_3,10.0579
Oxctl_1,9.7565
Oxctl_2,9.6928
Oxctl_3,10.4923
GM-0.1_1,11.69
GM-0.2_1,11.4619
GM+5_1,11.316
GM+15_1,12.295
GM+25_1,12.64
GM+45_1,12.4748
GM+60_1,12.3425
GM+90_1,11.8428
GM+120_1,10.5063
GM+150_1,11.6993
GM-0.1_2,12.5762
GM-0.2_2,11.9353
GM+5_2,12.1803
GM+10_2,12.2575
GM+15_2,12.0026
GM+25_2,12.3773
GM+45_2,11.2687
GM+60_2,11.1704
GM+90_2,11.3125
GM+150_2,10.9546
GM-0.1_3,11.972
GM-0.2_3,11.9008
GM+5_3,11.8856
GM+10_3,10.979
GM+15_3,11.5874
GM+25_3,11.4573
GM+45_3,11.1806
GM+60_3,10.9982
GM+90_3,11.1522
GM+120_3,9.9819
GM+150_3,11.2549
MG-0.1_1,12.0652
MG+5_1,11.8684
MG+10_1,12.5447
MG+15_1,11.7819
MG+25_1,11.8245
MG+45_1,11.2643
MG+120_1,10.5068
MG+150_1,11.2806
MG-0.1_2,11.0047
MG-0.2_2,11.9486
MG+5_2,11.7205
MG+10_2,12.1644
MG+15_2,12.5217
MG+25_2,11.4306
MG+45_2,11.1776
MG+60_2,12.1607
MG+90_2,11.7958
MG+120_2,11.4894
MG-0.1_3,12.5308
MG-0.2_3,11.6147
MG+5_3,11.3819
MG+10_3,11.0191
MG+15_3,12.3442
MG+25_3,11.6888
MG+45_3,12.4715
MG+60_3,12.263
MG+90_3,12.0713
MG+120_3,11.086
MG+150_3,11.4866
