,PSPTO_1549
SRX1828913,0.104322355
SRX1828914,-0.7435964104
SRX1828915,-0.10767178050000001
SRX1828916,-0.8657641109
SRX1828917,0.0033494255000000002
SRX1828918,-0.43450661290000003
SRX3983989,-0.2186793802
SRX3983990,0.2202010163
SRX3983993,-0.1070241254
SRX3983994,0.1504892555
SRX3983995,-0.0080409838
SRX3983996,0.26496926260000003
SRX3983997,-0.419210089
SRX3983998,-0.07082835850000001
SRX3983999,-0.1588377517
SRX3984000,-0.2738598827
SRX3984001,-0.5782483138
SRX3984002,-0.6629898437
SRX3984003,-0.40010025720000003
SRX3984004,0.0734601931
SRX3984005,-0.328072815
SRX3984006,-0.7362225478000001
SRX3984007,0.1715064947
SRX3984008,-0.1785398249
SRX3984009,0.2110834373
SRX3984010,-1.2669317467
SRX3984011,-0.0371079031
SRX3984012,0.23207836440000001
SRX3984013,-0.0798622628
SRX3984014,0.0414397249
SRX3984015,-0.21998645590000002
SRX3984016,0.1181091814
SRX3984017,-1.1692944019
SRX3984019,0.1704696031
SRX3984020,-1.0749791236
SRX3984021,-0.5708320339
SRX3984022,-0.9355075502
SRX3984023,0.09435842200000001
SRX3984024,-0.0377135791
SRX3984025,-0.25551373720000004
SRX3984026,-0.49784094630000003
SRX3984027,-0.2502224507
SRX3984028,-0.1354813856
SRX3984029,-0.12783353120000002
SRX3984031,-0.7908105984
SRX3984032,-0.9168786759
SRX3984034,-0.0932809965
SRX3984035,0.3082733512
SRX3984036,-0.7885664474
SRX3984037,-0.19584563570000002
SRX3984038,-1.1032021235
SRX3984039,-0.7200210133
SRX3984040,-0.2688525638
SRX3984041,-1.0389282152
SRX3984042,0.4057572675
SRX3984043,0.48309002700000003
SRX3984045,0.0003176074
SRX3984046,-0.032697382000000004
SRX3984047,-0.8282778715
SRX3984048,-0.21585085410000002
SRX3984049,0.1552417214
SRX3984050,-0.1391436346
SRX3984051,-0.7969243436
SRX3984052,0.1362366997
SRX3984056,-0.6071596954
SRX3984057,-0.5222621265
SRX3984058,-0.9360988353
SRX3984059,-0.0124173105
SRX3984061,0.1784987382
SRX3984062,0.10724303160000001
SRX3984063,-0.019938842000000002
SRX3984064,0.039911842600000004
SRX3984065,-0.0176548926
SRX3984066,0.1918421739
SRX3984067,0.0348408073
SRX3984068,0.0801023033
SRX3984069,-0.347737927
SRX3984070,-0.700402104
SRX3984071,-0.5353734143000001
