,name,x,y,cog,color,link
ybhE,ybhE,993.0,-0.006958181695081294,Unknown,#1e90ff,
yagZ,yagZ,585.0,-0.004788876357488334,Unknown,#1e90ff,
mlc,mlc,1221.0,0.04653860792517662,Unknown,#1e90ff,
narX,narX,1797.0,-0.007436681292019785,Unknown,#1e90ff,
ugpB,ugpB,1317.0,0.012466015014797448,Unknown,#1e90ff,
ykgI,ykgI,66.0,-0.004424776611849666,Unknown,#1e90ff,
pitB,pitB,1500.0,-0.011849094228819013,Unknown,#1e90ff,
yciI,yciI,297.0,0.0011085355863906443,Unknown,#1e90ff,
dctA,dctA,1287.0,0.0011226690560579302,Unknown,#1e90ff,
b0309,b0309,213.0,-0.005404810006730258,Unknown,#1e90ff,
fecA,fecA,2325.0,-0.0037244532420299945,Unknown,#1e90ff,
uxaC,uxaC,1413.0,-0.006737979967147111,Unknown,#1e90ff,
dppA,dppA,1608.0,0.005036572804674506,Unknown,#1e90ff,
yafK,yafK,741.0,-0.007853715252131223,Unknown,#1e90ff,
ychM,ychM,559.0,0.037801088131964214,Unknown,#1e90ff,
ppiA,ppiA,573.0,-2.26934599049855e-05,Unknown,#1e90ff,
alsB,alsB,936.0,0.006173026659525931,Unknown,#1e90ff,
mutT,mutT,390.0,-0.006830263193696737,Unknown,#1e90ff,
xasA,xasA,511.0,-0.0029753016610629857,Unknown,#1e90ff,
shiA,shiA,1317.0,0.0014086103916633875,Unknown,#1e90ff,
dcuA,dcuA,1302.0,0.003202413737308234,Unknown,#1e90ff,
dinB,dinB,1056.0,-0.013466911492869256,Unknown,#1e90ff,
chbA,chbA,351.0,0.006614710609428584,Unknown,#1e90ff,
yncG,yncG,618.0,-0.00624018466565758,Unknown,#1e90ff,
ybfG,ybfG,651.0,-0.004230724857188761,Unknown,#1e90ff,
brnQ,brnQ,1320.0,-0.003869058592244983,Unknown,#1e90ff,
b1997,insC3,366.0,-0.005783173046074808,Unknown,#1e90ff,
glpA,glpA,1629.0,0.00031083307316293935,Unknown,#1e90ff,
cvpA,cvpA,489.0,-0.0059207795467227705,Unknown,#1e90ff,
ftsK,ftsK,3990.0,-0.0035826907330192624,Unknown,#1e90ff,
mtr,mtr,1245.0,-0.01327873351983726,Unknown,#1e90ff,
fadL,fadL,1341.0,-0.0017772761185187844,Unknown,#1e90ff,
ybiJ,ybiJ,261.0,-0.007789716995321214,Unknown,#1e90ff,
ydgL,ydgL,460.0,-0.0015013259230181573,Unknown,#1e90ff,
cadB,cadB,1335.0,-0.009347030194476249,Unknown,#1e90ff,
nupC,nupC,1203.0,-0.002543124784715473,Unknown,#1e90ff,
nmpC,nmpC,1040.0,-0.0008691406820435077,Unknown,#1e90ff,
sodB,sodB,582.0,0.002690981708001345,Unknown,#1e90ff,
treB,treB,1422.0,0.0058478390192613005,Unknown,#1e90ff,
yqeG,yqeG,1230.0,-0.002497936973813921,Unknown,#1e90ff,
ybiU,ybiU,1266.0,-0.0038266452867537736,Unknown,#1e90ff,
rpoD,rpoD,1842.0,-0.002757924764882773,Unknown,#1e90ff,
fimD,fimD,2637.0,0.002437521575484425,Unknown,#1e90ff,
fdhF,fdhF,2148.0,-0.003088512415997684,Unknown,#1e90ff,
ompG,ompG,906.0,0.008889061827212573,Unknown,#1e90ff,
yeaU,yeaU,361.0,-0.01263256773352623,Unknown,#1e90ff,
mntR,mntR,468.0,-0.0006307063106214628,Unknown,#1e90ff,
nudE,nudE,561.0,-0.007895681764930487,Unknown,#1e90ff,
lpp,lpp,237.0,-0.0046138462284579865,Unknown,#1e90ff,
yedX,yedX,414.0,-0.005290489112958312,Unknown,#1e90ff,
yliI,yliI,1116.0,-0.005389148122631014,Unknown,#1e90ff,
yhhM,yhhM,360.0,-0.003009652674663812,Unknown,#1e90ff,
rcsA,rcsA,624.0,-0.0118920661136508,Unknown,#1e90ff,
ypdA,ypdA,1698.0,-0.008713957853615284,Unknown,#1e90ff,
ybjN,ybjN,477.0,-0.0070091903069987894,Unknown,#1e90ff,
sirA,sirA,444.0,-0.00472159062512219,Unknown,#1e90ff,
agn43,agn43,2106.0,-0.003464831996243447,Unknown,#1e90ff,
yjiT,yjiT,1518.0,-0.00038135883980430665,Unknown,#1e90ff,
folA,folA,480.0,-0.009812288424000143,Unknown,#1e90ff,
norR,norR,1515.0,0.002856408713851124,Unknown,#1e90ff,
mltC,mltC,1080.0,-0.009417460719123482,Unknown,#1e90ff,
citT,citT,1464.0,-0.0037432773853652173,Unknown,#1e90ff,
hemH,hemH,963.0,-0.0012543144333176314,Unknown,#1e90ff,
ygbI,ygbI,768.0,0.0008025678031845018,Unknown,#1e90ff,
yidC,yidC,1647.0,-0.002453961924184114,Unknown,#1e90ff,
galE,galE,1017.0,-0.009736731117591263,Unknown,#1e90ff,
dusC,dusC,948.0,-0.012214912446215748,Unknown,#1e90ff,
ssuE,ssuE,576.0,-0.0007437815680168569,Unknown,#1e90ff,
purM,purM,1038.0,0.0020780084724538028,Unknown,#1e90ff,
hisL,hisL,51.0,-0.003135503127705306,Unknown,#1e90ff,
yeiE,yeiE,882.0,-0.001704986213007942,Unknown,#1e90ff,
leuS,leuS,2583.0,-0.003636776932980865,Unknown,#1e90ff,
ygiH,ygiH,615.0,-0.00012487273859733248,Unknown,#1e90ff,
cysK,cysK,972.0,0.0010684664407745004,Unknown,#1e90ff,
yejO,yejO,2525.0,-0.00013626702610054054,Unknown,#1e90ff,
rluE,rluE,654.0,-0.009817044967785477,Unknown,#1e90ff,
udp,udp,762.0,-0.0032142504141665995,Unknown,#1e90ff,
pheL,pheL,48.0,0.004102551750838757,Unknown,#1e90ff,
elaA,elaA,462.0,-0.005943409749306738,Unknown,#1e90ff,
alsR,alsR,891.0,-0.005681355879642069,Unknown,#1e90ff,
fxsA,fxsA,477.0,0.0019238970731385047,Unknown,#1e90ff,
dapF,dapF,825.0,0.0358513780683279,Unknown,#1e90ff,
ppiB,ppiB,495.0,0.0015326485014520586,Unknown,#1e90ff,
maeB,maeB,2280.0,-0.0029218686418607826,Unknown,#1e90ff,
cysQ,cysQ,741.0,-0.008560458552092316,Unknown,#1e90ff,
tyrB,tyrB,1194.0,0.00013380360731389375,Unknown,#1e90ff,
ligT,ligT,531.0,-0.004907702896744013,Unknown,#1e90ff,
frdA,frdA,1809.0,0.002424603896215558,Unknown,#1e90ff,
deoC,deoC,780.0,-0.004006145116873086,Unknown,#1e90ff,
yajB,yajB,579.0,0.00043305359838996077,Unknown,#1e90ff,
ydiY,ydiY,759.0,0.00038431360619142654,Unknown,#1e90ff,
metK,metK,1155.0,-0.005291018998250365,Unknown,#1e90ff,
argA,argA,1332.0,0.004588181432336569,Unknown,#1e90ff,
ybfF,ybfF,765.0,0.0005590776825556531,Unknown,#1e90ff,
uvrA,uvrA,2823.0,-0.00644098901655525,Unknown,#1e90ff,
ykgM,ykgM,264.0,0.0450169300660491,Unknown,#1e90ff,
lysR,lysR,936.0,-0.00037132926547201345,Unknown,#1e90ff,
yccF,yccF,447.0,-0.006582508003339172,Unknown,#1e90ff,
fruB,fruB,1131.0,-0.010501995384693144,Unknown,#1e90ff,
ykgC,ykgC,1323.0,-0.005535100824199617,Unknown,#1e90ff,
metC,metC,1188.0,0.00478210374712944,Unknown,#1e90ff,
yecM,yecM,567.0,-0.007159072891809047,Unknown,#1e90ff,
nfo,nfo,858.0,-0.006629713261500001,Unknown,#1e90ff,
ydiU,ydiU,1437.0,-0.0028031853516586125,Unknown,#1e90ff,
gloA,gloA,408.0,-0.0021945401281118393,Unknown,#1e90ff,
ybiV,ybiV,816.0,-0.010107655962929129,Unknown,#1e90ff,
yfiF,yfiF,1038.0,0.0054505468206480145,Unknown,#1e90ff,
ddlA,ddlA,1095.0,-0.003037931327708065,Unknown,#1e90ff,
ybdL,ybdL,1161.0,-0.0006741652730852365,Unknown,#1e90ff,
ybhQ,ybhQ,411.0,-0.002907025474123657,Unknown,#1e90ff,
rof,rof,255.0,-9.88651387160644e-05,Unknown,#1e90ff,
ybiF,ybiF,885.0,-0.0022143844678066673,Unknown,#1e90ff,
rhlE,rhlE,1365.0,0.005147265633568167,Unknown,#1e90ff,
ybiN,ybiN,924.0,-0.0026451903209090233,Unknown,#1e90ff,
qseB,qseB,660.0,-0.002926462194882333,Unknown,#1e90ff,
mipA,mipA,747.0,0.0015618854644708336,Unknown,#1e90ff,
ybjK,ybjK,534.0,-0.0035149483010172844,Unknown,#1e90ff,
sbmA,sbmA,1221.0,0.00013275200180942192,Unknown,#1e90ff,
zupT,zupT,774.0,0.00024126563250320034,Unknown,#1e90ff,
dsrA,dsrA,1215.0,-0.0024352105613797905,Unknown,#1e90ff,
yafS,yafS,723.0,-0.003024435064289719,Unknown,#1e90ff,
ybbL,fetA,675.0,-0.0017669205914717168,Unknown,#1e90ff,
ecfG,ecfG,618.0,-0.0010914880060590804,Unknown,#1e90ff,
rcsC,rcsC,2850.0,0.0051917844498530034,Unknown,#1e90ff,
dpiB,citA,1659.0,-0.0031990979821421212,Unknown,#1e90ff,
kdsB,kdsB,747.0,-0.008353041196241973,Unknown,#1e90ff,
yqjI,yqjI,624.0,0.005336390496231616,Unknown,#1e90ff,
ypeA,ypeA,426.0,-0.0013962540414649994,Unknown,#1e90ff,
ydgH,ydgH,945.0,-0.008405137658119202,Unknown,#1e90ff,
entS,entS,1251.0,-0.0019870206690393386,Unknown,#1e90ff,
ybaY,ybaY,573.0,0.004518812811002135,Unknown,#1e90ff,
hofM,hofM,780.0,0.002816670860629529,Unknown,#1e90ff,
yegE,yegE,3318.0,-0.001695051995338872,Unknown,#1e90ff,
lolC,lolC,1200.0,-0.0002453203492041212,Unknown,#1e90ff,
pgpB,pgpB,765.0,-0.00011562070125364697,Unknown,#1e90ff,
b3505,insH11,1017.0,0.001986370417289436,Unknown,#1e90ff,
yfeN,yfeN,765.0,-0.001527686578920111,Unknown,#1e90ff,
pepT,pepT,1227.0,-0.0006059584557078779,Unknown,#1e90ff,
yfdC,yfdC,933.0,0.003705192233901471,Unknown,#1e90ff,
htrL,yibB,858.0,-0.004904277548193932,Unknown,#1e90ff,
yqgA,yqgA,708.0,-0.0053922182507812975,Unknown,#1e90ff,
znuC,znuC,756.0,0.007867148965597153,Unknown,#1e90ff,
ecfD,yfhL,258.0,-0.0066470857709646225,Unknown,#1e90ff,
rplT,rplT,357.0,-0.010971005549654364,Unknown,#1e90ff,
yghU,yghU,867.0,-0.002629685010761023,Unknown,#1e90ff,
yfhH,yfhH,849.0,-0.0003314374302863144,Unknown,#1e90ff,
yqiJ,yqiJ,630.0,-0.007025659703649581,Unknown,#1e90ff,
rpmI,rpmI,198.0,0.030305359307676555,Unknown,#1e90ff,
pldA,pldA,870.0,-0.004845798714086413,Unknown,#1e90ff,
yrbG,yrbG,978.0,-0.0028027593181468545,Unknown,#1e90ff,
dacB,dacB,1434.0,-0.006736558945849539,Unknown,#1e90ff,
rrfG,rrfG,120.0,-0.008972184462472797,Unknown,#1e90ff,
lacZ,lacZ,3075.0,0.004736343100667,Unknown,#1e90ff,
yheS,yheS,1914.0,0.00021458400660776534,Unknown,#1e90ff,
ydiV,ydiV,714.0,-0.008301605293527246,Unknown,#1e90ff,
ygfU,uacT,1449.0,-0.003748486707918346,Unknown,#1e90ff,
ybjH,ybjH,285.0,0.0003991119080455974,Unknown,#1e90ff,
recN,recN,1662.0,0.01244998642243445,Unknown,#1e90ff,
yeaE,yeaE,855.0,-0.002560173498932272,Unknown,#1e90ff,
pitA,pitA,1500.0,-0.002844975444022566,Unknown,#1e90ff,
ymcC,gfcB,645.0,-0.003057323908433318,Unknown,#1e90ff,
ilvD,ilvD,1851.0,-0.0039256862411275505,Unknown,#1e90ff,
manY,manY,801.0,-0.005709883156232536,Unknown,#1e90ff,
yhfA,yhfA,405.0,-0.004009753637947143,Unknown,#1e90ff,
aes,aes,960.0,0.0008282681624405086,Unknown,#1e90ff,
ygjG,patA,1380.0,0.003810783240478486,Unknown,#1e90ff,
mrp,mrp,1110.0,0.00012433698590029961,Unknown,#1e90ff,
msrB,msrB,414.0,0.00025078561244299633,Unknown,#1e90ff,
ycbC,elyC,780.0,-0.0021540671563707293,Unknown,#1e90ff,
argG,argG,1344.0,0.0004500389515305869,Unknown,#1e90ff,
yejK,yejK,1008.0,-0.009816500535234808,Unknown,#1e90ff,
yacH,yacH,1854.0,-0.00044061561231501395,Unknown,#1e90ff,
upp,upp,627.0,0.005044532404281199,Unknown,#1e90ff,
asnA,asnA,993.0,-0.008349192077293992,Unknown,#1e90ff,
entF,entF,3882.0,-0.004170035505667329,Unknown,#1e90ff,
dps,dps,504.0,-0.0023310273909009998,Unknown,#1e90ff,
murB,murB,1029.0,-0.005346543048508465,Unknown,#1e90ff,
poxB,poxB,1719.0,-0.0056439124699682,Unknown,#1e90ff,
acpP,acpP,237.0,-0.004866021126508713,Unknown,#1e90ff,
torS,torS,2745.0,0.002273101517930627,Unknown,#1e90ff,
uidA,uidA,1812.0,-0.0011198350356426089,Unknown,#1e90ff,
U66,U66,0.0,-0.0005045044294092804,Unknown,#1e90ff,
torR,torR,693.0,-0.00014886505960021168,Unknown,#1e90ff,
gatY,gatY,855.0,-0.00476863787509501,Unknown,#1e90ff,
pabC,pabC,807.0,0.0005500140570802616,Unknown,#1e90ff,
adhE,adhE,2676.0,-0.008638215512037277,Unknown,#1e90ff,
yjbB,yjbB,1632.0,-0.0053595776110887524,Unknown,#1e90ff,
galS,galS,1041.0,0.0004610000760294497,Unknown,#1e90ff,
molR_2,molR_2,822.0,-0.0037805812759324907,Unknown,#1e90ff,
b2192,b2192,1017.0,-0.006275744228623807,Unknown,#1e90ff,
yjbE,yjbE,243.0,0.0006567590805934742,Unknown,#1e90ff,
yjcH,yjcH,315.0,-0.0043948315270245075,Unknown,#1e90ff,
ubiE,ubiE,756.0,-0.0038537666643969713,Unknown,#1e90ff,
yfbV,yfbV,456.0,-0.003973945234902203,Unknown,#1e90ff,
yjbF,yjbF,639.0,-0.004561161077581346,Unknown,#1e90ff,
yjcO,yjcO,690.0,0.0004992608772590757,Unknown,#1e90ff,
hemN,hemN,1374.0,-0.004351403214968741,Unknown,#1e90ff,
aegA,aegA,1980.0,-0.002224798563402146,Unknown,#1e90ff,
psiE,psiE,408.0,-0.000997258125571534,Unknown,#1e90ff,
mdtO,mdtO,2052.0,-0.006771117732860148,Unknown,#1e90ff,
mog,mog,588.0,-0.0013108973950147632,Unknown,#1e90ff,
ygiP,ygiP,933.0,-0.005464733960106969,Unknown,#1e90ff,
yjbJ,yjbJ,210.0,-0.003723924965597689,Unknown,#1e90ff,
mdtN,mdtN,1032.0,-0.00039108638971811164,Unknown,#1e90ff,
pspE,pspE,315.0,-0.007117112022824584,Unknown,#1e90ff,
glpE,glpE,327.0,-0.0023728052852675322,Unknown,#1e90ff,
yjbI,yjbI,1326.0,-0.005821292670443654,Unknown,#1e90ff,
phnQ,phnQ,405.0,-0.00048013036983320486,Unknown,#1e90ff,
fdoG,fdoG,3051.0,0.0026049275253899394,Unknown,#1e90ff,
yjdB,eptA,1644.0,-0.0010305067617446184,Unknown,#1e90ff,
sfmA,sfmA,543.0,-0.0037878969917073844,Unknown,#1e90ff,
zraP,zraP,426.0,-0.0022956542903557423,Unknown,#1e90ff,
dusA,dusA,1038.0,-0.0030515050143003464,Unknown,#1e90ff,
aniC,adiC,1338.0,-0.0015723287768196314,Unknown,#1e90ff,
bioB,bioB,1041.0,-0.0005596980202244593,Unknown,#1e90ff,
dcuS,dcuS,1632.0,-0.004197484590113164,Unknown,#1e90ff,
yjbQ,yjbQ,417.0,-0.006299771447665989,Unknown,#1e90ff,
yjdF,yjdF,630.0,-0.0072324146423488845,Unknown,#1e90ff,
gltX,gltX,1416.0,-0.0015073726617265493,Unknown,#1e90ff,
xylF,xylF,993.0,-0.0090063348505646,Unknown,#1e90ff,
yccM,yccM,1074.0,0.0039605911215767255,Unknown,#1e90ff,
rmuC,rmuC,1428.0,-0.003444858614820987,Unknown,#1e90ff,
ygjI,ygjI,1434.0,-0.004351434856653213,Unknown,#1e90ff,
corA,corA,951.0,-0.006908445828594267,Unknown,#1e90ff,
ybcV,ybcV,411.0,-0.0023895003530196844,Unknown,#1e90ff,
yaiA,yaiA,192.0,-0.0032934050168842077,Unknown,#1e90ff,
frlA,frlA,1338.0,0.010761129772290587,Unknown,#1e90ff,
cysZ,cysZ,762.0,-0.008102325685322286,Unknown,#1e90ff,
ybhI,ybhI,1434.0,-0.00026525627763476225,Unknown,#1e90ff,
aidB,aidB,1626.0,-0.0006209839135408403,Unknown,#1e90ff,
yeeR,yeeR,1533.0,-0.004158213450573385,Unknown,#1e90ff,
codB,codB,1260.0,0.01140633632428944,Unknown,#1e90ff,
potF,potF,1113.0,-0.0065855139959603536,Unknown,#1e90ff,
ybfD,ybfD,762.0,-9.396899564308114e-05,Unknown,#1e90ff,
yeeV,cbtA,375.0,-0.002742228542920202,Unknown,#1e90ff,
mscL,mscL,411.0,-0.009404553659260273,Unknown,#1e90ff,
oppA,oppA,1632.0,-0.021449173539876937,Unknown,#1e90ff,
ybgA,ybgA,510.0,-0.0018343738326802852,Unknown,#1e90ff,
yegP,yegP,333.0,-0.006635675956495106,Unknown,#1e90ff,
gntT,gntT,1317.0,-2.740586827712832e-05,Unknown,#1e90ff,
ydcS,ydcS,1146.0,0.0036713794083334506,Unknown,#1e90ff,
b0725,b0725,261.0,0.002584279316943139,Unknown,#1e90ff,
yfaD,yfaD,900.0,-0.005728856851346791,Unknown,#1e90ff,
yeaV,yeaV,1446.0,0.001416903694625944,Unknown,#1e90ff,
ybgE,ybgE,294.0,-0.003691716028843075,Unknown,#1e90ff,
yfdG,yfdG,360.0,-0.0015852297691162675,Unknown,#1e90ff,
lctP,lctP,1653.0,-0.0030346679361537092,Unknown,#1e90ff,
yejA,yejA,1815.0,0.0011304262338671831,Unknown,#1e90ff,
ybgC,ybgC,405.0,-0.0020827043545432393,Unknown,#1e90ff,
yfdQ,yfdQ,825.0,-0.00480588423088193,Unknown,#1e90ff,
rbsD,rbsD,420.0,0.002479415345005691,Unknown,#1e90ff,
sstT,sstT,1245.0,-0.006473080823197961,Unknown,#1e90ff,
ybhL,ybhL,705.0,-0.0048531473986804475,Unknown,#1e90ff,
yffS,yffS,810.0,-0.0090490962844342,Unknown,#1e90ff,
ybcY,ybcY,653.0,-0.0021186217805370692,Unknown,#1e90ff,
rpsL,rpsL,375.0,-0.0033400530088692907,Unknown,#1e90ff,
pldB,pldB,1023.0,0.0009670453245053069,Unknown,#1e90ff,
slt,slt,1938.0,0.0008223120082402602,Unknown,#1e90ff,
def,def,507.0,-0.006926298215985297,Unknown,#1e90ff,
rrnG,rrnG,1464.0,-0.007811423293314874,Unknown,#1e90ff,
ybdH,ybdH,1089.0,-8.412455455982126e-05,Unknown,#1e90ff,
yadG,yadG,927.0,-0.006931145689450204,Unknown,#1e90ff,
slyX,slyX,219.0,0.004742505815811455,Unknown,#1e90ff,
serA,serA,1233.0,-0.0006618666765280068,Unknown,#1e90ff,
ybiH,ybiH,672.0,-0.002300008169841021,Unknown,#1e90ff,
kdtA,kdtA,1275.0,0.0058975550206378105,Unknown,#1e90ff,
rpsP,rpsP,249.0,-0.007149159498512745,Unknown,#1e90ff,
ybjJ,ybjJ,1209.0,0.004213573453016579,Unknown,#1e90ff,
gltJ,gltJ,741.0,-0.0017825758445542304,Unknown,#1e90ff,
yifE,yifE,339.0,-0.0006701249093748629,Unknown,#1e90ff,
rpsO,rpsO,270.0,0.002712124737445265,Unknown,#1e90ff,
insA_7,insA_7,261.0,0.042664669789373874,Unknown,#1e90ff,
ybeZ,ybeZ,1041.0,-0.0045752436760813,Unknown,#1e90ff,
iap,iap,1038.0,-0.0025505021028220647,Unknown,#1e90ff,
rrfD,rrfD,120.0,-0.002180923633277416,Unknown,#1e90ff,
citC,citC,1059.0,-0.007219927115365863,Unknown,#1e90ff,
modF,modF,1473.0,0.0021831093588843943,Unknown,#1e90ff,
deoR,deoR,759.0,-0.005135048916563393,Unknown,#1e90ff,
folB,folB,369.0,0.003930991240777075,Unknown,#1e90ff,
ilvL,ilvL,99.0,-0.0066785112023353575,Unknown,#1e90ff,
stpA,stpA,405.0,-0.000845420592231676,Unknown,#1e90ff,
aroP,aroP,1374.0,-0.0005633126950124279,Unknown,#1e90ff,
ysgA,ysgA,816.0,-0.0054002595180645575,Unknown,#1e90ff,
ilvC,ilvC,1476.0,0.00036140932905254886,Unknown,#1e90ff,
ydhZ,ydhZ,210.0,-0.003238199378829449,Unknown,#1e90ff,
glyQ,glyQ,912.0,0.00012766831525368616,Unknown,#1e90ff,
aspA,aspA,1437.0,-0.0061855071038007725,Unknown,#1e90ff,
metE,metE,2262.0,-0.0036900401581078774,Unknown,#1e90ff,
trmA,trmA,1101.0,-0.005012338757514953,Unknown,#1e90ff,
b0360,b0360,366.0,-0.0068058717483654605,Unknown,#1e90ff,
cpdB,cpdB,1944.0,-0.003315243248362094,Unknown,#1e90ff,
metB,metB,1161.0,0.003582757080439478,Unknown,#1e90ff,
ycgF,ycgF,1209.0,-0.002272878247313201,Unknown,#1e90ff,
gltA,gltA,1284.0,-0.006062735109589994,Unknown,#1e90ff,
yjiH,yjiH,684.0,-0.005178407598286867,Unknown,#1e90ff,
argC,argC,1005.0,0.006634594923816621,Unknown,#1e90ff,
yniC,yniC,669.0,-0.0034138650773093107,Unknown,#1e90ff,
pgi,pgi,1650.0,-0.004466553307138383,Unknown,#1e90ff,
