sample,new_2802122_2802357
LBexp_1,6.9056
LBexp_2,6.7467
LBexp_3,7.1419
LBtran_1,7.12
LBtran_2,6.8129
LBtran_3,7.1434
LBstat_1,7.0585
LBstat_2,7.2988
LBstat_3,7.3925
LBGexp_1,6.8466
LBGexp_2,6.9536
LBGexp_3,7.1099
LBGtran_2,7.4756
LBGtran_3,7.3681
LBGstat_1,7.1377
LBGstat_2,7.1488
LBGstat_3,7.6465
S0_1,6.6436
S0_2,7.0349
S0_3,7.3008
S1_1,6.8312
S1_2,6.9036
S1_3,6.72
S2_1,9.0111
S2_2,10.1259
S2_3,9.5246
S3_1,14.7292
S3_2,14.9527
S4_1,15.3054
S4_2,15.3134
S4_3,15.3075
S5_1,15.6506
S5_2,15.3101
S5_3,16.116
S6_1,15.7853
S6_2,16.4002
S6_3,15.508
S6/t_1,15.6664
S6/t_2,15.7346
S6_4,14.102
S6_5,14.8127
S6_6,14.7421
S7_4,14.4914
S7_5,14.3144
S7_6,14.3596
S8_4,14.0759
S8_5,14.6394
G135_1,7.4112
G135_3,7.4123
G150_1,7.3598
G150_2,6.7632
G150_3,7.7191
G180_1,7.3854
G180_2,6.9244
G180_3,6.9178
C30_1,8.9565
C30_2,8.8935
C90_1,7.9369
C90_2,6.5572
BI_1,6.8356
BI_2,6.6168
BC_2,9.6517
BC/t_1,9.1284
BC/t_2,9.8795
BC_1,8.8851
Sw_1,6.8454
Sw_2,6.7161
BT_1,13.6907
BT_2,12.7355
B36_1,13.2267
B36_2,12.7996
B60_1,13.0567
B60_2,12.6762
M9exp_1,7.1437
M9exp_2,7.1559
M9exp_3,6.8858
M9tran_1,7.2938
M9tran_2,7.3356
M9tran_3,7.1083
M9stat_1,12.9266
M9stat_2,10.8426
M9stat_3,10.7279
M+G_1,8.8754
M+G_2,7.1352
M+G_3,7.124
Glu_1,7.4663
Glu_2,7.1467
Glu_3,7.2334
Fru_1,7.231
Fru_2,7.7461
Fru_3,7.2682
Mal_1,6.9293
Mal_2,7.2784
Mal_3,7.0644
G+S_2,11.9834
G+S_3,12.4848
Pyr_1,12.095999999999998
Pyr_2,12.1195
Pyr_3,11.6564
Gly_1,7.8462
Gly_2,8.0525
Gly_3,7.9563
Glucon_1,9.6232
Glucon_2,9.4182
Glucon_3,8.1708
aero_1,6.9029
aero_2,7.1278
aero_3,7.072
nit_1,9.4607
nit_2,7.9026
nit_3,9.0233
ferm_1,9.3262
ferm_2,7.7948
ferm_3,9.4239
T-5.40H_1,10.3994
T-4.40H_1,9.202
T-3.40H_1,8.7942
T-2.40H_1,8.0896
T-1.40H_1,7.7122
T-1.10H_1,7.6173
T-0.40H_1,7.3901
T0.0H_1,7.107
T0.30H_1,8.0575
T1.0H_1,7.8459
T1.30H_1,8.0468
T2.0H_1,8.536
T2.30H_1,10.6374
T3.0H_1,11.269
T3.30H_1,12.1835
T4.0H_1,12.5013
T5.0H_1,12.246
HPh_1,7.4859
HPh_2,6.9061
HPh_3,7.5262
LPh_1,7.2622
LPh_2,6.9202
LPh_3,7.4871
LPhT_1,7.4832
LPhT_2,7.1193
LPhT_3,7.2665
SMMPr_1,10.0251
SMMPr_2,10.1096
SMMPr_3,9.3581
HiTm_1,8.0013
HiTm_2,6.9897
HiTm_3,7.2375
LoTm_1,13.4908
LoTm_2,13.8394
LoTm_3,14.1286
HiOs_1,10.2538
HiOs_2,10.2035
HiOs_3,9.3728
BMM_1,6.722
BMM_2,6.8812
BMM_3,7.063
Heat_1,7.2132
Heat_2,6.7194
Heat_3,7.4031
Cold_1,6.8195
Cold_2,7.1110000000000015
Cold_3,7.2818
Etha_1,8.0694
Etha_2,8.0955
Etha_3,7.8918
SMM_1,7.4786
SMM_2,7.7509
SMM_3,7.9734
Salt_1,7.6264
Salt_2,8.0191
Salt_3,7.0354
Mt0_1,6.9509
Mt0_3,6.3637
M0t45_1,7.0111
M0t45_2,6.7664
M0t45_3,6.5897
M0t90_1,7.3558
M0t90_2,6.7307
M0t90_3,6.974
M40t45_1,7.2729
M40t45_2,7.1527
M40t45_3,6.4415
M40t90_1,7.0324
M40t90_2,6.8732
M40t90_3,6.9508
dia0_1,6.9305
dia0_2,6.8767
dia0_3,6.3955
dia5_1,7.1436
dia5_2,7.232
dia5_3,6.6303
dia15_1,6.7339
dia15_2,6.7396
dia15_3,7.1936
Diami_1,7.3945
Diami_2,6.971
Diami_3,7.6868
Paraq_1,7.2932
Paraq_2,7.1571
Paraq_3,7.2639999999999985
H2O2_1,7.0162
H2O2_2,7.0633
H2O2_3,7.4215
Oxctl_1,7.7368
Oxctl_2,7.6593
Oxctl_3,7.2999
GM-0.1_1,6.7225
GM-0.2_1,7.49
GM+5_1,6.6744
GM+15_1,6.6274
GM+25_1,6.7577
GM+45_1,6.7534
GM+60_1,6.541
GM+90_1,6.5846
GM+120_1,7.1752
GM+150_1,7.367000000000001
GM-0.1_2,6.752000000000002
GM-0.2_2,7.4064
GM+5_2,6.2786
GM+10_2,6.3167
GM+15_2,6.9032
GM+25_2,6.7518
GM+45_2,6.3235
GM+60_2,6.4966
GM+90_2,7.58
GM+150_2,6.9531
GM-0.1_3,7.2008
GM-0.2_3,6.5078
GM+5_3,6.7264
GM+10_3,6.7543
GM+15_3,6.7761
GM+25_3,7.0847
GM+45_3,7.5287
GM+60_3,7.2784
GM+90_3,7.5353
GM+120_3,8.0967
GM+150_3,7.1953
MG-0.1_1,6.5189
MG+5_1,7.0037
MG+10_1,6.7692
MG+15_1,6.9902
MG+25_1,6.9931
MG+45_1,7.5344
MG+120_1,7.2174
MG+150_1,7.3552
MG-0.1_2,6.0743
MG-0.2_2,6.4942
MG+5_2,6.306
MG+10_2,6.6217
MG+15_2,7.4621
MG+25_2,6.7992
MG+45_2,6.4823
MG+60_2,6.9498
MG+90_2,6.2908
MG+120_2,6.9538
MG-0.1_3,6.8492
MG-0.2_3,7.2071
MG+5_3,7.3836
MG+10_3,7.0335
MG+15_3,6.9082
MG+25_3,6.8734
MG+45_3,6.767
MG+60_3,7.2411
MG+90_3,6.6543
MG+120_3,6.8607
MG+150_3,7.0136
