,SACI_RS08200
SRX5495523,0.2915879282301752
SRX5495524,-0.1869599954222485
SRX5495525,0.6940545278286514
SRX5495526,-0.09761717823228988
SRX6762909,-0.2401566557158432
SRX6762910,0.24015665571584235
SRX6762911,-0.0739387213460585
SRX6762912,0.022059577489454973
SRX3467357,-0.3537154900959925
SRX3467358,0.3537154900959916
SRX3467359,-0.0653762550919863
SRX3467360,1.072573219053357
SRX3565164,0.4573497176407475
SRX3565165,0.2664691867949793
SRX3565166,0.4929187449383168
SRX3565167,0.2291789793095216
SRX3565168,0.38999960490395935
SRX3565169,0.33672372484543445
SRX3565170,-0.16792594789554993
SRX3565171,-0.11219359798560546
SRX3565172,0.24557340049776236
SRX3565173,0.2791954652902451
SRX3565174,0.6030100409789121
SRX3565176,0.4697214585049618
SRX3565177,0.06958464021649302
SRX3565178,0.5163846602603748
SRX3565179,0.29846698230994395
SRX3565180,-0.5135209082318632
SRX3565181,0.6469207255354146
SRX3565182,-0.17279035742659854
SRX3565183,-0.07537903832663151
SRX3565184,0.149570377885194
SRX3565185,-0.26309673548414736
SRX3565186,0.533703558581685
SRX3565187,0.3944131988363537
SRX3565188,-0.8349432300368753
SRX3565191,-0.8022223958036929
SRX3565192,-0.19320919337387374
SRX3565193,-0.20241044072414915
SRX3565194,0.3449002818907525
SRX3565195,0.9209830258011128
SRX3565197,0.7424929405347873
SRX3565198,0.3909078125765282
SRX3565199,0.14930464476541871
SRX3565200,0.3504582385508828
SRX3565201,-0.3998005295241551
SRX3565202,1.0242157959212808
SRX3565203,0.333888658502608
SRX3565204,-0.010760989488380446
SRX3565205,1.1660849704259038
SRX3565206,0.056171190591115305
SRX3565208,1.011107452363443
SRX3565209,0.9438834407575892
SRX3565210,0.3937021273599353
SRX3565211,0.4483995978031565
SRX4001511,-0.06609940804953318
SRX4001513,0.06609940804953318
SRX4001514,-0.058204037701449
SRX4001515,-0.7155042477940734
SRX4001516,0.03828856113536183
SRX4001517,0.045449531349902365
SRX4001518,-0.6709264833391089
SRX4001519,0.2005406675448267
SRX4001520,0.34884032449746183
SRX4001521,-0.956596689229496
SRX4001522,0.034018264871585664
SRX4001523,0.1812740033224971
SRX4001524,-0.6170374659433948
SRX4001525,0.5201140577619521
SRX4001526,0.4222563537736957
SRX4001528,0.1260061125207086
SRX3823521,0.06068116823158042
SRX3823522,0.0846972041033629
SRX3823523,-0.14537837233494422
SRX3823524,-1.0636071045723412
SRX3823525,-0.7798563907586438
SRX3823526,-1.161250182652526
SRX3823527,-1.2769612482664678
SRX3823528,-1.049418215826579
SRX3823529,-0.9915401709072764
SRX3823530,0.09969056250837928
SRX3823531,0.13932537005367251
SRX3823532,0.10501160431901102
SRX3823533,-0.6353528694780373
SRX3823534,-1.0548223430216934
SRX3823536,-0.9678522567897554
SRX3823537,-0.7778063872030136
SRX3823538,-0.8482307235091282
SRX3823539,-0.6360327349722343
SRX5653264,0.12423133474776638
SRX5653265,0.07105909005108302
SRX5653266,0.2410031354208657
SRX5653267,0.08210000957131491
SRX5653268,-0.09735454737591542
SRX5653269,0.015254537804602288
