,0
name,RbsR+dsrA
TF,dsrA+Crp+RbsR
Regulator,"<a href=""http://regulondb.ccg.unam.mx/smallRNA?term=ECK120003633&organism=ECK12&format=jsp&type=srna"" target=""_blank"">dsrA</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011235&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Crp</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120013229&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">RbsR</a>"
Function,
Category,Carbon Metabolism
has_venn,True
scatter,2
has_meme,False
precision,1.0
recall,1.0
