,b0720
p1k_00001,-0.02792521500000156
p1k_00002,0.02792521499999978
p1k_00003,-0.8520735850000012
p1k_00004,-0.9096559250000008
p1k_00005,-0.3495020050000015
p1k_00006,-0.2983902650000001
p1k_00007,-0.9937462750000012
p1k_00008,-0.9626128950000012
p1k_00009,-0.3572189650000013
p1k_00010,-0.44659861500000103
p1k_00011,-0.4924255650000013
p1k_00012,-0.498152235000001
p1k_00014,-0.4760979150000004
p1k_00015,-0.4212043750000003
p1k_00016,-0.4159420950000001
p1k_00017,-0.3199186050000016
p1k_00018,-0.29066930500000154
p1k_00019,-0.22552884500000125
p1k_00020,-0.39654486500000097
p1k_00021,-0.2960697550000013
p1k_00022,-0.4095814850000004
p1k_00023,-0.3671376150000008
p1k_00024,-0.32157819500000073
p1k_00025,-0.161752495
p1k_00026,-0.15105269500000065
p1k_00027,-0.2492394950000012
p1k_00028,-0.30393695500000106
p1k_00029,0.18007317499999864
p1k_00030,0.1243551149999984
p1k_00031,-0.0705443850000016
p1k_00032,-0.1191568750000016
p1k_00033,-0.5525639850000008
p1k_00034,-0.4713447150000008
p1k_00035,-0.4506475650000006
p1k_00036,-0.35576517500000016
p1k_00037,-0.5938895250000016
p1k_00038,-0.6174384250000013
p1k_00039,-1.0455467150000004
p1k_00040,-0.9519759150000002
p1k_00041,-0.6065278550000013
p1k_00042,-0.4935095350000012
p1k_00043,-0.3674050050000002
p1k_00044,-0.3371010850000005
p1k_00045,-0.4392700650000005
p1k_00046,-0.45194451500000105
p1k_00047,-0.5563990650000008
p1k_00048,-0.508316644999999
p1k_00049,-0.7842744850000011
p1k_00050,0.17193784499999865
p1k_00051,0.2982723049999993
p1k_00052,-0.07007270500000118
p1k_00053,-0.08203243500000035
p1k_00054,-0.4390934350000002
p1k_00055,-0.29633875500000073
p1k_00056,1.7505492449999984
p1k_00057,1.6934290049999987
p1k_00058,-0.04473695500000119
p1k_00059,-0.12080842500000165
p1k_00060,-0.933383375
p1k_00061,-0.8710705050000005
p1k_00062,0.5720905949999988
p1k_00063,0.4902250249999991
p1k_00064,-1.6019789730000014
p1k_00065,-1.5377989720000012
p1k_00066,-1.7545300060000013
p1k_00067,-1.7932421369999998
p1k_00068,-1.044243445000001
p1k_00070,-1.2955862100000015
p1k_00071,-1.2654512880000013
p1k_00072,-1.240283561
p1k_00073,-3.2759182990000006
p1k_00074,-3.2772851710000013
p1k_00075,-1.9425140290000016
p1k_00077,-2.057522079
p1k_00078,-2.204087224
p1k_00079,-1.7614638510000002
p1k_00080,-0.1523078550000001
p1k_00081,-0.4790140650000012
p1k_00082,2.2362323749999984
p1k_00083,2.190903315
p1k_00084,1.413261125
p1k_00085,1.3913398349999984
p1k_00086,1.843559664999999
p1k_00087,1.7982759449999983
p1k_00088,-1.2875729280000012
p1k_00089,-1.3012697720000013
p1k_00090,-0.8477172050000004
p1k_00091,-0.8565144850000017
p1k_00092,0.6862922349999998
p1k_00093,-0.4331446050000008
p1k_00094,0.977767685
p1k_00095,0.9947619849999983
p1k_00096,0.5643301149999989
p1k_00097,0.5925002549999991
p1k_00098,0.8922220949999993
p1k_00099,0.8942228249999999
p1k_00100,-0.2328746850000005
p1k_00101,-0.6017374150000006
p1k_00102,-0.6410649550000009
p1k_00103,-0.032558245000002366
p1k_00104,-0.039102685000001365
p1k_00105,0.1888582449999987
p1k_00106,0.3112745049999983
p1k_00107,0.13849435499999885
p1k_00108,0.03074866499999906
p1k_00109,-0.21708755500000088
p1k_00110,-0.03605070500000096
p1k_00111,0.03125554499999872
p1k_00112,-0.0376021350000002
p1k_00113,-1.3931092100000004
p1k_00114,-1.255787711
p1k_00115,-1.3790946240000004
p1k_00116,-1.2132771100000015
p1k_00117,-1.2969590800000006
p1k_00118,-1.288528006
p1k_00119,-1.125362711000001
p1k_00120,-1.1128596600000016
p1k_00121,-1.1426233030000006
p1k_00122,-1.5819767580000017
p1k_00123,-1.6228249719999999
p1k_00124,-1.5397719790000008
p1k_00125,-1.2293658370000011
p1k_00126,-1.5058497700000009
p1k_00127,0.017822834999998705
p1k_00128,-1.2434351440000009
p1k_00129,-1.2898881430000009
p1k_00130,-1.192049807
p1k_00131,-1.9008911580000003
p1k_00132,-0.447992545
p1k_00133,-0.3860362650000013
p1k_00134,-0.40472439500000057
p1k_00135,-0.9259196350000014
p1k_00136,-0.7493264350000004
p1k_00137,-1.132618798000001
p1k_00138,-2.2363516970000017
p1k_00139,-0.9117079750000006
p1k_00140,-0.4114758250000001
p1k_00141,-0.830906315
p1k_00142,0.4823564949999994
p1k_00143,-0.258714135
p1k_00144,-2.1256120020000004
p1k_00145,-3.1860257150000004
p1k_00146,-1.2080945930000002
p1k_00147,-1.6100644910000008
p1k_00148,-1.9868160570000004
p1k_00149,-1.8314834730000005
p1k_00150,-2.133909901000001
p1k_00151,-2.6914509360000007
p1k_00152,-0.7527896350000011
p1k_00153,-2.1109096660000013
p1k_00154,-2.9166271350000006
p1k_00155,-2.607319276000002
p1k_00157,-1.706941843000001
p1k_00158,-1.0443905150000017
p1k_00159,-2.6985511310000003
p1k_00160,-0.2921307750000004
p1k_00161,-0.5493161450000006
p1k_00162,-0.8602713250000011
p1k_00163,-1.243725232000001
p1k_00164,-1.5042067070000016
p1k_00165,-0.23101596500000102
p1k_00166,-0.14110606500000067
p1k_00167,0.2368315249999995
p1k_00168,-0.01732635500000157
p1k_00169,-1.575409864000001
p1k_00170,-1.5145304320000008
p1k_00171,0.19772169499999848
p1k_00172,0.26991010499999923
p1k_00173,-0.4859021250000009
p1k_00174,-0.2987413150000009
p1k_00175,-2.9832147220000014
p1k_00176,-3.0917238150000013
p1k_00177,-0.8294310250000017
p1k_00178,-0.650879895000001
p1k_00179,0.30928471499999866
p1k_00180,0.30932037499999865
p1k_00181,-1.3454294020000006
p1k_00182,-1.5009538430000011
p1k_00183,0.011404615000000009
p1k_00184,0.5044580749999987
p1k_00185,-1.4106605860000003
p1k_00186,-1.2559422190000014
p1k_00187,-1.7350096490000002
p1k_00188,-1.7479156200000006
p1k_00189,-1.725600269000001
