,0
name,Thiamine-2
TF,ppGpp/SgrR/DksA/Thiamine diphosphate
Regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125258878&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">ppGpp</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120032161&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">SgrR</a> or <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125140670&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">DksA</a> or Thiamine diphosphate"
Function,
Category,Cofactor Metabolism
has_venn,True
scatter,2
exp_var,0.000793943394
precision,1.0
recall,0.0053078556
