,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00033717170517985807,,1.0,0.0,0.00033717170517985807
1,Cr__2,0.006869628080945906,,1.0,1.0,0.006869628080945906
2,Cr__3,0.01277508763190393,,1.0,2.0,0.01277508763190393
3,Cr__4,0.013544493850795009,,1.0,3.0,0.013544493850795009
4,Cr__5,0.014706743292275087,,1.0,4.0,0.014706743292275087
5,Cr__6,0.02017323201943451,,1.0,5.0,0.02017323201943451
6,Fe__1,-0.01770402938944895,,1.0,6.0,-0.01770402938944895
7,Fe__2,-0.045663863595264885,,1.0,7.0,-0.045663863595264885
8,Fe__3,-0.06519692301179353,,1.0,8.0,-0.06519692301179353
9,Fe__4,-0.07474524341611452,,1.0,9.0,-0.07474524341611452
10,Fe__5,-0.07632419639753059,,1.0,10.0,-0.07632419639753059
11,Fe__6,-0.07486369765277544,,1.0,11.0,-0.07486369765277544
12,Cd__1,-0.005524543506257493,,1.0,12.0,-0.005524543506257493
13,Cd__2,-0.008763307537204059,,1.0,13.0,-0.008763307537204059
14,Cd__3,0.00847007684418698,,1.0,14.0,0.00847007684418698
15,Cd__4,0.03951438546011567,,1.0,15.0,0.03951438546011567
16,Cd__5,0.07648975389861444,,1.0,16.0,0.07648975389861444
17,Cd__6,0.09769740813481677,,1.0,17.0,0.09769740813481677
18,Zn__1,0.0009583882908621601,,1.0,18.0,0.0009583882908621601
19,Zn__2,-0.001302195579950834,,1.0,19.0,-0.001302195579950834
20,Zn__3,-0.000329851957761718,,1.0,20.0,-0.000329851957761718
21,Zn__4,-0.0009962829913193886,,1.0,21.0,-0.0009962829913193886
22,Zn__5,-0.0016506348897150438,,1.0,22.0,-0.0016506348897150438
23,Zn__6,-0.00546290613322774,,1.0,23.0,-0.00546290613322774
24,Cu__1,0.0007024649044731613,,1.0,24.0,0.0007024649044731613
25,Cu__2,0.00047253861700129483,,1.0,25.0,0.00047253861700129483
26,Cu__3,0.00013924544725433272,,1.0,26.0,0.00013924544725433272
27,Cu__4,-0.003783160558441564,,1.0,27.0,-0.003783160558441564
28,Cu__5,-0.010694736558544395,,1.0,28.0,-0.010694736558544395
29,Cu__6,-0.019891081466536304,,1.0,29.0,-0.019891081466536304
30,Pb__1,-0.0007373288929271372,,1.0,30.0,-0.0007373288929271372
31,Pb__2,-0.0013868965564924054,,1.0,31.0,-0.0013868965564924054
32,Pb__3,-0.0013050562222231342,,1.0,32.0,-0.0013050562222231342
33,Pb__4,-0.002112818062266976,,1.0,33.0,-0.002112818062266976
34,Pb__5,6.560274695771742e-06,,1.0,34.0,6.560274695771742e-06
35,Pb__6,0.0027190013135135038,,1.0,35.0,0.0027190013135135038
