,Value,list
TF,MexZ,
reg_genes,0,[]
comp_genes,5,['mexZ' 'PA2017' 'PA2021']
both_genes,0,['PA2018' 'PA2019']
reg_genes2,2,
comp_genes2,0,
both_genes2,0,
