sample,new_784299_784380
LBexp_1,8.2623
LBexp_2,8.2897
LBexp_3,8.1867
LBtran_1,8.0394
LBtran_2,7.7423
LBtran_3,7.5981
LBstat_1,8.2184
LBstat_2,8.2512
LBstat_3,8.4347
LBGexp_1,7.7598
LBGexp_2,7.5524
LBGexp_3,8.0651
LBGtran_2,7.7699
LBGtran_3,7.7961
LBGstat_1,7.9136
LBGstat_2,7.9615
LBGstat_3,8.0912
S0_1,8.2807
S0_2,8.1852
S0_3,8.263
S1_1,8.043
S1_2,8.166
S1_3,8.1651
S2_1,8.3013
S2_2,7.7022
S2_3,7.7953
S3_1,11.7057
S3_2,11.2113
S4_1,12.4833
S4_2,12.6465
S4_3,11.91
S5_1,12.6582
S5_2,12.8027
S5_3,12.8587
S6_1,12.0744
S6_2,9.9206
S6_3,12.4124
S6/t_1,11.6513
S6/t_2,9.489
S6_4,10.9452
S6_5,11.4053
S6_6,11.589
S7_4,11.3969
S7_5,11.0855
S7_6,11.205
S8_4,10.9404
S8_5,10.0084
G135_1,8.2327
G135_3,7.8359
G150_1,8.5029
G150_2,8.3298
G150_3,8.7513
G180_1,8.0547
G180_2,8.4147
G180_3,7.5493
C30_1,9.0527
C30_2,9.0915
C90_1,8.3529
C90_2,7.6503
BI_1,7.7322
BI_2,7.9116
BC_2,7.9917
BC/t_1,8.0559
BC/t_2,8.7956
BC_1,7.8524
Sw_1,7.6345
Sw_2,7.6606
BT_1,10.6744
BT_2,9.5694
B36_1,10.0905
B36_2,10.147
B60_1,9.2139
B60_2,9.2029
M9exp_1,7.9759
M9exp_2,7.6608
M9exp_3,7.6421
M9tran_1,7.7094
M9tran_2,7.8876
M9tran_3,7.7736
M9stat_1,9.168
M9stat_2,8.3918
M9stat_3,8.2473
M+G_1,8.8483
M+G_2,7.6832
M+G_3,7.6837
Glu_1,8.2269
Glu_2,8.1987
Glu_3,8.1229
Fru_1,7.8588
Fru_2,8.2119
Fru_3,7.9089
Mal_1,7.5046
Mal_2,7.9075
Mal_3,8.1935
G+S_2,9.4603
G+S_3,10.3324
Pyr_1,9.4069
Pyr_2,9.9065
Pyr_3,9.6924
Gly_1,7.8966
Gly_2,8.0719
Gly_3,8.2994
Glucon_1,8.6762
Glucon_2,8.592
Glucon_3,8.3318
aero_1,7.9768
aero_2,7.6298
aero_3,7.7158
nit_1,8.8527
nit_2,7.9221
nit_3,8.3987
ferm_1,8.3968
ferm_2,7.8259
ferm_3,8.7615
T-5.40H_1,8.4027
T-4.40H_1,8.0699
T-3.40H_1,7.7097
T-2.40H_1,7.5515
T-1.40H_1,7.3854
T-1.10H_1,7.4362
T-0.40H_1,7.1610000000000005
T0.0H_1,7.189
T0.30H_1,8.5441
T1.0H_1,8.3698
T1.30H_1,8.4622
T2.0H_1,8.5066
T2.30H_1,8.5795
T3.0H_1,7.8944
T3.30H_1,8.5095
T4.0H_1,8.7638
T5.0H_1,9.0419
HPh_1,8.3415
HPh_2,7.8402
HPh_3,8.2321
LPh_1,8.2331
LPh_2,8.6735
LPh_3,8.4068
LPhT_1,7.682
LPhT_2,7.4949
LPhT_3,7.6916
SMMPr_1,8.4975
SMMPr_2,8.3114
SMMPr_3,8.2498
HiTm_1,8.2112
HiTm_2,7.8974
HiTm_3,8.1541
LoTm_1,10.5218
LoTm_2,10.1483
LoTm_3,10.5429
HiOs_1,7.7707
HiOs_2,8.0625
HiOs_3,7.8304
BMM_1,7.6938
BMM_2,7.6443
BMM_3,8.038
Heat_1,8.3297
Heat_2,8.2218
Heat_3,8.3577
Cold_1,7.9462
Cold_2,7.9246
Cold_3,7.87
Etha_1,7.7494
Etha_2,8.0238
Etha_3,7.6999
SMM_1,7.7124
SMM_2,7.6589
SMM_3,7.62
Salt_1,7.9097
Salt_2,7.6551
Salt_3,7.8856
Mt0_1,8.4134
Mt0_3,8.5577
M0t45_1,7.7952
M0t45_2,8.2414
M0t45_3,8.1207
M0t90_1,8.1611
M0t90_2,8.6232
M0t90_3,8.1409
M40t45_1,7.9491
M40t45_2,8.1687
M40t45_3,7.5299
M40t90_1,8.1798
M40t90_2,8.6874
M40t90_3,8.5797
dia0_1,8.1616
dia0_2,8.4586
dia0_3,7.9937
dia5_1,7.9579
dia5_2,7.9522
dia5_3,7.4805
dia15_1,7.7185
dia15_2,8.1876
dia15_3,7.4133
Diami_1,8.0806
Diami_2,7.9833
Diami_3,8.3397
Paraq_1,8.2531
Paraq_2,8.2721
Paraq_3,7.7409
H2O2_1,7.769
H2O2_2,7.919
H2O2_3,7.8456
Oxctl_1,8.3493
Oxctl_2,8.4319
Oxctl_3,8.3857
GM-0.1_1,7.6867
GM-0.2_1,8.1675
GM+5_1,7.6259
GM+15_1,7.9517
GM+25_1,7.881
GM+45_1,7.8089
GM+60_1,7.5788
GM+90_1,7.9147
GM+120_1,8.088
GM+150_1,8.0334
GM-0.1_2,7.7127
GM-0.2_2,7.8829
GM+5_2,7.4971
GM+10_2,7.461
GM+15_2,7.6404
GM+25_2,7.4322
GM+45_2,7.0744
GM+60_2,7.5536
GM+90_2,8.3574
GM+150_2,7.4892
GM-0.1_3,7.8923
GM-0.2_3,7.4293
GM+5_3,7.8928
GM+10_3,7.3772
GM+15_3,7.747999999999998
GM+25_3,7.7687
GM+45_3,7.9969
GM+60_3,7.8903
GM+90_3,8.1375
GM+120_3,8.5658
GM+150_3,7.624
MG-0.1_1,7.9620000000000015
MG+5_1,7.6649
MG+10_1,7.8928
MG+15_1,7.5258
MG+25_1,7.6569
MG+45_1,7.8263
MG+120_1,7.7425
MG+150_1,8.0005
MG-0.1_2,7.324
MG-0.2_2,7.6539
MG+5_2,7.4127
MG+10_2,7.7221
MG+15_2,8.4687
MG+25_2,7.7257
MG+45_2,7.5782
MG+60_2,7.9285
MG+90_2,7.3425
MG+120_2,7.7831
MG-0.1_3,8.1653
MG-0.2_3,7.9521
MG+5_3,7.8154
MG+10_3,7.7834
MG+15_3,7.7989
MG+25_3,7.8754
MG+45_3,8.1392
MG+60_3,7.9973
MG+90_3,7.5094
MG+120_3,7.6744
MG+150_3,7.521
