,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-10.977552729700001,0.7483466785509902,3.0,0.0,-10.747492269,1.0,-11.8139198367,2.0,-10.3712460834,,,,,,,,,,
1,LB__LBtran,-7.909431536166667,0.4961457399440569,3.0,3.0,-7.3743297871,4.0,-8.3542115953,5.0,-7.9997532261,,,,,,,,,,
2,LB__LBstat,-7.967786852366667,1.2967137140431009,3.0,6.0,-9.454350437,7.0,-7.379627553,8.0,-7.0693825671,,,,,,,,,,
3,LB__LBGexp,-9.533206709833333,0.3783797589422458,3.0,9.0,-9.3641548529,10.0,-9.2688238476,11.0,-9.966641429,,,,,,,,,,
4,LB__LBGtran,-7.2374623352,0.007260158630334756,2.0,12.0,-7.2425960426,13.0,-7.2323286278,,,,,,,,,,,,
5,LB__LBGstat,-6.672985796100001,1.8978191056366052,3.0,14.0,-7.8394259911,15.0,-7.6964020331,16.0,-4.4831293641,,,,,,,,,,
6,Life Cycle__S0,17.247767557266666,1.0219112365058332,3.0,17.0,16.2287834199,18.0,17.2419382979,19.0,18.272580954,,,,,,,,,,
7,Life Cycle__S1,14.635288054066665,1.1715610772901452,3.0,20.0,13.7305501724,21.0,14.2166562016,22.0,15.9586577882,,,,,,,,,,
8,Life Cycle__S2,22.935476311066665,1.1082755869721275,3.0,23.0,21.8695354983,24.0,22.8551748247,25.0,24.0817186102,,,,,,,,,,
9,Life Cycle__S3,16.92587155795,0.859306367180344,2.0,26.0,17.5334929173,27.0,16.3182501986,,,,,,,,,,,,
10,Life Cycle__S4,14.349292038466666,0.7553935227133638,3.0,28.0,13.4771130756,29.0,14.7755191314,30.0,14.7952439084,,,,,,,,,,
