,PSPTO_RS24305
SRX1828913,-0.0262104566
SRX1828914,0.10565350820000001
SRX1828915,0.0150951759
SRX1828916,-0.1285799806
SRX1828917,0.011115280600000001
SRX1828918,0.0802977117
SRX3983989,0.3850552894
SRX3983990,0.059317809400000004
SRX3983993,-0.6036006068
SRX3983994,-0.41091326440000003
SRX3983995,0.3197239085
SRX3983996,0.2603910209
SRX3983997,-0.37822746150000003
SRX3983998,0.3445119086
SRX3983999,0.2899388726
SRX3984000,0.49542645890000003
SRX3984001,-0.4730851183
SRX3984002,-0.459650957
SRX3984003,-0.21496039120000002
SRX3984004,0.4139925224
SRX3984005,0.581067297
SRX3984006,0.0396936423
SRX3984007,-0.112587369
SRX3984008,0.0755900494
SRX3984009,-0.1397393795
SRX3984010,0.2165708841
SRX3984011,-0.0939725654
SRX3984012,-0.3543318941
SRX3984013,-0.15769696290000002
SRX3984014,0.3097505774
SRX3984015,-0.0444326601
SRX3984016,0.046564038700000004
SRX3984017,-0.11200531150000001
SRX3984019,-0.0670248417
SRX3984020,-0.034106241600000003
SRX3984021,0.045643547300000004
SRX3984022,0.1822529277
SRX3984023,0.11973661590000001
SRX3984024,0.2639062593
SRX3984025,0.2055758973
SRX3984026,0.7689162809000001
SRX3984027,0.3482938866
SRX3984028,0.3211214008
SRX3984029,0.3471084801
SRX3984031,-0.2000525901
SRX3984032,-0.3028500809
SRX3984034,-0.0680212753
SRX3984035,0.0342794088
SRX3984036,-0.1162076503
SRX3984037,0.44624653950000004
SRX3984038,-0.0599697006
SRX3984039,-0.1832781847
SRX3984040,0.2408172532
SRX3984041,-0.2014076806
SRX3984042,0.35650308540000003
SRX3984043,0.3061060211
SRX3984045,-0.4542522176
SRX3984046,0.24171835930000002
SRX3984047,-0.348518027
SRX3984048,0.1022216708
SRX3984049,0.31328148910000003
SRX3984050,0.2096392807
SRX3984051,-0.4687392583
SRX3984052,0.2436248999
SRX3984056,-0.2359963437
SRX3984057,-0.3765014553
SRX3984058,-0.2732045235
SRX3984059,0.2556804572
SRX3984061,0.1325611789
SRX3984062,0.07949759170000001
SRX3984063,0.0741870409
SRX3984064,0.1020756938
SRX3984065,0.2694613179
SRX3984066,0.3426589171
SRX3984067,-0.1039108829
SRX3984068,0.1175058223
SRX3984069,-0.3765356684
SRX3984070,-0.5283822504
SRX3984071,-0.442573288
SRX3984073,0.423143865
SRX3984074,0.2784739864
SRX3984077,-0.1250986976
SRX3984078,-0.13517301210000002
SRX3984079,0.4386119278
SRX3984080,-0.2934336999
SRX3984082,0.22545153780000002
SRX3984084,-0.33240529
SRX6997963,0.0224720617
SRX6997964,-0.0465009387
SRX6997965,0.3194408318
SRX6997967,0.1053071117
SRX6997968,-0.011330434200000001
SRX6997969,0.18923068980000002
SRX6997971,-0.1277791734
SRX6997972,-0.13423582250000002
SRX6997973,0.059662120900000004
SRX3159100,0.2021606984
SRX3159101,-0.1833585469
SRX3159102,0.0702337625
SRX3159103,-0.08903591400000001
SRX3159000,0.09431315300000001
SRX3159001,0.17092014290000002
SRX3159002,-0.189041288
SRX3159003,-0.6256096271
SRX3159004,-0.0945626993
SRX3159005,-0.2878404089
SRX3159006,-0.831070321
SRX3159007,0.0128134411
SRX3159008,0.028547337800000003
SRX3159009,-0.18079807350000002
SRX3159010,1.0431100658
SRX3159012,0.5406723362
SRX3159013,0.3220358595
SRX3159014,0.6008846095
SRX3159015,-0.0567319921
SRX3159016,-0.4703907526
SRX3159017,-0.40159520390000003
SRX3159018,-0.3551563237
SRX3159019,0.2362302654
SRX3159020,-0.2502999542
SRX3159021,-0.3640738135
SRX3159022,-1.1379233324
SRX3159023,0.5078296428
SRX3159024,0.1838387924
SRX3159025,0.0060639238
SRX3159026,0.28592951650000004
SRX3159027,-0.4397180918
SRX3159028,-1.6770043552
SRX3159029,-0.41084065480000004
SRX3159030,0.0562065746
SRX3159034,0.8793775096
SRX3159036,-0.8137392773000001
SRX3159037,-0.4004702757
SRX3159041,-0.0031470369
SRX3159042,-0.0399570478
SRX3159043,0.2575345989
SRX3159045,-0.037640506500000004
SRX3159047,0.3326820804
SRX3159048,0.1196743063
SRX3159049,-0.1333902466
SRX3159050,0.28965600150000004
SRX3159051,-0.9124575703000001
SRX3159052,-0.45252921030000004
SRX3159053,-0.0574884637
SRX3159054,0.1805438946
SRX3159055,-0.4814374676
SRX3159056,-1.4957383357
SRX3159057,-0.7322243394
SRX3159058,-1.6034968876
SRX3159060,-1.3144239597
SRX3159061,-0.5149173023
SRX3159062,-0.7508014879
SRX3159063,-0.44715779520000004
SRX3159066,-0.6433464922000001
SRX3159069,-0.5788417291
SRX3159070,-1.2905190077
SRX3159071,-0.9284352652000001
SRX3159073,0.1704959036
SRX3159074,-0.6877191985000001
SRX3159075,0.210953194
SRX3159076,-0.2622788178
SRX3159080,-0.1049973579
SRX3159082,-0.45052357400000004
SRX3159083,-0.3991146743
SRX3159086,1.1882582854
SRX3159087,-0.7000184477
SRX3159088,-0.21467653420000002
SRX3159089,0.6861800283
SRX3159090,-0.326594616
SRX3159091,0.32238732340000004
SRX3159092,-0.42078068100000005
SRX3159093,0.18156467680000002
SRX3159094,-0.7077337739
SRX3159095,-0.4432804957
SRX3159096,-0.5787271762
SRX3159097,-0.9745315517
SRX3159098,-0.1710805686
SRX3159099,-0.19972114900000001
SRX3158988,-0.0394456709
SRX3158989,0.5198937427
SRX3158990,0.0687705764
SRX3158991,0.1506268593
SRX3158992,0.4597426741
SRX3158996,-0.4202970032
SRX3644656,-0.26560812300000003
SRX3644657,0.1754786798
SRX3644658,0.0901294433
SRX3644659,-0.2893918592
SRX3644660,-0.08236877370000001
SRX3644661,-0.1632256939
SRX3644662,0.1034996589
SRX3644663,0.2124205027
SRX3644664,0.3937639599
SRX3644665,0.2389873968
SRX3644666,0.2720821442
SRX3644667,0.7002909823
SRX3644668,-0.2191976281
SRX3644669,-0.3513858072
SRX3644670,0.3226798459
SRX3644671,0.0903065551
SRX3644672,0.06303714490000001
SRX3644673,0.3597643236
