,A,TnrA
biofilm_time:16h:3,5.0550239329034925,-1.6216977415285552
biofilm_time:16h:4,5.425870506141231,-1.5892306678282615
biofilm_time:20h:1,3.1508256236985313,-0.043765084042252766
biofilm_time:20h:2,4.959892259404539,-0.09018447825781806
biofilm_time:20h:3,2.0644976707920177,0.06978746339776265
biofilm_time:20h:4,1.297213466681204,0.01759873187442995
biofilm_time:24h:1,0.2109963124386096,0.08881280780715439
biofilm_time:24h:2,-1.032025480629783,-0.09796276871156008
biofilm_time:24h:3,-0.9799638676511456,0.031201245231629038
biofilm_time:24h:4,12.674754531341552,1.1921622762857789
biofilm_time:28h:1,7.498962801372636,0.8278321251586789
biofilm_time:28h:2,23.15974028636911,2.5192034850790743
biofilm_time:28h:3,23.43657364942903,2.2448052060286114
biofilm_time:28h:4,4.513067768736937,0.4889207362720116
biofilm_time:32h:1,7.951718458508719,0.15096695413834205
biofilm_time:32h:2,14.756795992968106,1.464676246216773
biofilm_time:32h:3,8.98463089827092,0.6557927414099431
biofilm_time:32h:4,14.047389414515669,1.2204495254454448
codY:wt:1,1.2535048825482018,0.16045012770862765
codY:wt:2,-1.2535048825481787,-0.16045012770862854
codY:ctrl:1,2.5071465176815373,0.6516725297506705
codY:ctrl:2,-0.6305313019427496,0.23149638051277144
codY:codYR61K:1,2.4568843422419238,0.2966342153409593
codY:codYR61K:2,-1.0288746254479195,-0.12279332396830255
codY:codYR61H:1,2.3204459091940626,0.05250820585415639
codY:codYR61H:2,-0.4890753337003005,0.363903817419005
codY:codYF71Y:1,-0.6635641876061839,0.3490099565758982
codY:codYF71Y:2,-0.6000267534513974,0.07416730085803548
decay:wt:1,-0.989579807334743,-0.22438461968613452
decay:wt:2,-0.11295018045347616,-0.1792418924464756
decay:wt:3,1.1025299877882404,0.4036265121326088
decay:delpnpA:1,5.908899081335394,1.077751000873756
decay:delpnpA:2,3.1798620008918284,1.5255676059005396
decay:delpnpA:3,3.8736341430450416,1.1480504696271336
ecm_tasA:deltasA:1,-14.676824873678136,-1.4536163125168828
ecm_tasA:deltasA:2,-13.837440904145216,-0.6397640770786275
ecm_tasA:deltasA:3,-9.872148966288847,-1.2064165997115524
ecm_tasA:delcssRS:1,0.22963292595682286,2.1880000262824577
ecm_tasA:delcssRS:2,-2.0867363253829616,1.6218746814243836
ecm_tasA:delcssRS:3,-0.007427496773749922,2.187716760666939
ecm_tasA:wt:1,0.4783044950873615,0.03313712944932412
ecm_tasA:wt:2,-0.4783044950873536,-0.03313712944932501
heatshock:wt_37C:1,0.5826101372560468,0.15886784633174367
heatshock:wt_37C:2,0.030594759399720717,0.7174668794085695
heatshock:wt_37C:3,-0.6132048966557633,-0.8763347257403136
heatshock:wt_48C:1,0.8212032349115636,0.23641394766074564
heatshock:wt_48C:2,0.8058093776494814,0.6966582523484566
heatshock:wt_48C:3,-0.405145998765027,-0.2371637929956938
heatshock:wt_53C:1,4.029818974575679,-0.4802475916235012
heatshock:wt_53C:2,3.5898513012504063,-2.013852892140978
heatshock:wt_48_53C:1,3.7044569457681313,0.7421316766749118
heatshock:wt_48_53C:2,4.243602884028913,1.1530759803886128
heatshock:wt_48_53C:3,2.641670411356148,0.6399161703739407
heatshock:delrelA_37C:1,3.1730252657229765,0.3657846760075096
heatshock:delrelA_37C:2,2.870936812709162,0.9492657852815384
heatshock:delrelA_48C:1,1.8020622015275096,0.9631607099166549
heatshock:delrelA_48C:2,1.1430426723455802,0.21345003629763992
heatshock:delrelA_48C:3,2.147672683639002,-0.6186517386074972
heatshock:ppGpp_null_37C:1,0.1975150075011028,0.17135184585086227
heatshock:ppGpp_null_37C:2,2.351360136487977,-0.5311137348716629
heatshock:ppGpp_null_37C:3,0.4530730437040472,0.27090562801657603
heatshock:ppGpp_null_48C:1,0.6444906854592146,0.030987923028436008
heatshock:ppGpp_null_48C:2,2.5818354573103166,0.0003855285224600991
heatshock:ppGpp_null_48C:3,0.2453126251706249,-0.259283627715976
ldar:yfiJKplus:1,30.957388397612604,6.615708624831236
ldar:yfiJKplus:2,25.89831129807305,5.496486572970703
ldar:yfiJ_A152E:1,28.339949618385717,5.822732075797747
ldar:yfiJ_A152E:2,18.472723601614387,5.092743766866824
ldar:wt:1,-0.10259135607201356,-0.03501315823220885
ldar:wt:2,-0.1086795686626155,0.030623908748873774
ldar:wt:3,0.21127092473460898,0.00438924948333419
mk7:shake:1,0.5808582184863945,-0.23658295210981614
mk7:shake:2,0.0885899429870133,-0.5658024421676631
mk7:shake:3,-0.5413514705961413,0.42596795203876336
mk7:shake:4,-0.12809669087725406,0.376417442238715
mk7:static:1,-2.400651159938212,-1.35368728819397
mk7:static:2,-2.2662228510827873,-1.239170030175292
mk7:static:3,0.5359244309105964,-1.3751706171377382
mk7:static:4,0.5054855898942976,-1.322658993226507
nusA:nusA_induced:1,1.0871538487693997,0.9282511527438064
nusA:nusA_induced:2,2.076602535610183,0.25569147057890085
nusA:nusA_induced:3,0.8580265575435095,0.5954068324773081
nusA:nusA_induced:4,1.7145192127437945,0.4734235130401059
nusA:nusA_induced:5,1.032535467409617,0.2647254947665534
nusA:nusA_induced:6,1.1840171833287654,0.4919662024180731
nusA:no_nusA:1,0.2160611409522221,0.44839939926839895
nusA:no_nusA:2,0.584249860462277,-0.8254816775021889
nusA:no_nusA:3,0.14098450336395035,0.0638200852546511
nusA:no_nusA:4,-0.2923777569666973,0.27951299386311845
nusA:no_nusA:5,-0.3855582560355893,-0.1284328766940348
nusA:no_nusA:6,-0.2633594917761615,0.16218207581005115
pamR:wt_exp:1,-0.1829017508121096,-0.19388587639826585
pamR:wt_exp:2,0.18290175081210416,0.1938858763982667
pamR:delydhC_exp:1,4.926415063066795,0.7137941049248537
pamR:delydhC_exp:2,2.777561833371908,0.9706640878641172
pamR:delydhC_exp:3,3.3339889570663797,0.5185500850691351
pamR:wt_stat:1,5.9115199015522935,1.2635156682815865
pamR:wt_stat:2,6.518989184042916,0.4737185074321673
pamR:wt_stat:3,4.554598948390554,0.3785592903262529
pamR:delydhC_stat:1,2.975436651298395,1.180841887244294
pamR:delydhC_stat:2,3.0343625703865427,1.1264892770165391
rho_strains:ncib3610:1,-0.03067313376951403,-0.1280484997903919
rho_strains:ncib3610:2,0.030673133769517733,0.1280484997903919
rho_strains:ncib3610_delrho:1,-2.652487270962737,-0.15455645168968155
rho_strains:ncib3610_delrho:2,-1.031138917115125,0.2012939561695264
rnase_j1:delrnjA:1,5.6270737244327025,0.3500692550694495
rnase_j1:delrnjA:2,3.2215274316692417,-0.35390816562278626
rnase_j1:delrnjA:3,1.746910206551413,-0.11667560778494135
rnase_j1:wt:1,0.2906941080155128,0.2984030120066423
rnase_j1:wt:2,-0.3178567160180753,-0.07107723562341661
rnase_j1:wt:3,0.02716260800254534,-0.2273257763832275
sigI:delrsgI_37C:1,0.20481441751239304,0.05600634073022182
sigI:delrsgI_37C:2,-0.029847518148720095,-1.0369048435716914
sigI:delrsgI_37C:3,-1.9608382691737785,-0.5506052385865194
sigI:delrsgI_52C:1,0.10691704600053586,0.7282710883110983
sigI:delrsgI_52C:2,0.7897593589776697,0.459953442207965
sigI:delrsgI_52C:3,-0.13561065587700047,0.055316068284637865
sigI:delrsgI_sigI_37C:1,0.6651640644132081,0.21392862545154132
sigI:delrsgI_sigI_37C:2,-0.9123075489745152,-0.7612545830620485
sigI:delrsgI_sigI_37C:3,-1.577796718070681,-0.6920801527463762
sigI:delrsgI_sigI_52C:1,0.501174172224492,0.04933655278370441
sigI:delrsgI_sigI_52C:2,0.8859403882427209,-0.3198354940104764
sigI:delrsgI_sigI_52C:3,-0.20052353894102268,-0.009901758908179126
sigI:wt_37C:1,1.6215327036305018,0.6404318051268518
sigI:wt_37C:2,-0.6875987357829011,0.2043853506080131
sigI:wt_37C:3,-0.9339339678476202,-0.8448171557348658
sigI:wt_52C:1,-0.1164634335506316,-0.16731891319712666
sigI:wt_52C:2,-0.5237830746845085,0.3414120992131924
sigI:wt_52C:3,1.9867055676974372,0.16790126287513907
spbeta:spbeta_nopep_20m:1,4.15256663709785,0.5474514945441626
spbeta:spbeta_pep_20m:1,3.724199646662332,0.2521679894932776
spbeta:spbeta_nopep_20m:2,4.127139429860812,0.96183575484602
spbeta:spbeta_pep_20m:2,4.474664417973446,1.279704056860231
spbeta:phi3T_pep_10m:1,1.6857463916843023,0.014184445857818416
spbeta:phi3T_pep_20m:1,2.0876610013109453,-0.2781255799294948
spbeta:phi3T_nopep_10m:1,1.2864744600810871,-0.014381818647074772
spbeta:phi3T_nopep_20m:1,1.6831536860699228,-0.226997900987552
spbeta:phi3T_pep_10m:2,-0.7375242363057498,-0.007764495045681662
spbeta:phi3T_pep_20m:2,2.1948420014824657,0.05166264687985933
spbeta:phi3T_nopep_10m:2,-0.8544962846665786,0.19764848675234425
spbeta:phi3T_nopep_20m:2,2.007269602419937,0.02720796191729757
spbeta:phi3T_pep_10m:3,-0.9482221553785544,-0.0064199508121376425
spbeta:phi3T_pep_20m:3,1.3655955877470942,-0.9851417215481062
spbeta:phi3T_nopep_10m:3,-0.5822954177180854,0.18524800137328068
spbeta:phi3T_nopep_20m:3,1.6062308142037274,-0.2021168150589565
spore_genes:wt_0h:1,-0.3802372304008402,0.1977442335133066
spore_genes:delyphF_0h:1,-0.2502951811566472,-0.7530250454968632
spore_genes:delyphF_0h:2,-0.37458893713614855,-0.542074776620435
spore_genes:delyphF_0h:3,0.14184902670747954,-0.1828463510081884
spore_genes:delygaB_0h:1,7.87591541266715,1.8787275644012773
spore_genes:delygaB_0h:2,7.994178754113934,2.0695796868792598
spore_genes:delygaB_0h:3,8.45076685336002,2.1291871769245567
spore_genes:wt_3h:1,3.856477837977552,1.3046060835584967
spore_genes:wt_3h:2,3.704128564667876,1.3170123176888326
spore_genes:wt_3h:3,2.978840231511556,1.088794389263338
spore_genes:delyizD_3h:1,3.4750842031793985,1.114766703398697
spore_genes:wt_0h:2,0.2904852950124581,-0.3813608072294059
spore_genes:delyizD_3h:2,2.6261944640464456,1.7173443122328809
spore_genes:delyizD_3h:3,2.932908781092117,1.5117057539897143
spore_genes:delykzB_3h:1,1.9130372860673308,1.6228926480178414
spore_genes:delykzB_3h:2,0.977247938565692,0.8555540099276522
spore_genes:delykzB_3h:3,0.9724741655882616,1.2150244409175563
spore_genes:delyphF_3h:1,4.8850933715054,1.666691336899035
spore_genes:delyphF_3h:2,3.924241498362476,1.4662521923442853
spore_genes:delyphF_3h:3,4.299101093109904,1.5843548575728932
spore_genes:delygaB_3h:1,3.1338483886936035,1.3606916116953125
spore_genes:delygaB_3h:2,3.806701634808897,1.267591201224702
spore_genes:wt_0h:3,0.08975193538839837,0.18361657371610016
spore_genes:delygaB_3h:3,3.902239438771909,1.3576751698340628
spore_genes:delyizD_0h:1,-0.9616393728333378,-0.09845490374925704
spore_genes:delyizD_0h:2,-0.43480390786352224,0.029381158010790113
spore_genes:delyizD_0h:3,1.245940791254209,0.132170892026501
spore_genes:delykzB_0h:1,0.4786604002360215,0.9169244258623062
spore_genes:delykzB_0h:2,1.5488794388380105,1.1501037198559665
spore_genes:delykzB_0h:3,0.4868628183262385,1.4392451551928351
swarming:comIQ12L:1,-1.3562548313352991,-0.4906150707455818
swarming:comIQ12L:2,-0.4244399606215843,0.06567748522490824
swarming:comIQ12L:3,1.7806947919568796,0.4249375855206736
swarming:comIQ12L_delefp:1,0.4186702392028477,0.4647655015859806
swarming:comIQ12L_delefp:2,-1.1957046964520028,-0.328513829383021
swarming:comIQ12L_delefp:3,3.4526356442143213,1.6458902372358093
swarming:comIQ12L_delefp_fliYS164A:1,1.7216943239267046,0.9736631994033828
swarming:comIQ12L_delefp_fliYS164A:2,-2.7814614335764576,-0.38491468976191534
swarming:comIQ12L_delefp_fliYS164A:3,2.8751208863251274,1.2142649766264402
swarming:comIQ12L_delefp_nusGN21S:1,4.810012363317664,1.8482707348800984
swarming:comIQ12L_delefp_nusGN21S:2,2.456059506180122,1.5698869685620638
swarming:comIQ12L_delefp_nusGN21S:3,6.768901027371937,2.40015767427085
synant49:ctrl:1,2.529968077289945,0.17761322170937133
synant49:ctrl:2,-1.7817188612385824,-0.15371466292126712
synant49:ctrl:3,-0.7482492160513593,-0.02389855878810554
synant49:synant49:1,-0.4212667319784464,-0.08020999008060503
synant49:synant49:2,-0.13021829908450974,-0.20364832981498893
synant49:synant49:3,-0.406856183670776,-0.3012231614098999
tasA:wt_72h:1,-33.868081866203745,-4.11495434695715
tasA:wt_72h:2,-32.845322191338354,-3.7458703556826816
tasA:deltasA_72h:1,-33.120022403038675,-3.92645489682084
tasA:deltasA_72h:2,-32.684301417767614,-4.860623949450313
tasA:wt_24h:1,0.031538985953957724,-0.25824914281179895
tasA:wt_24h:2,-0.031538985953966966,0.2582491428117972
tasA:wt_48h:1,-1.5400614044451382,-2.166309732825789
tasA:wt_48h:2,-1.7062324979147276,-2.5248650395420364
tasA:deltasA_24h:1,-3.3442624725441132,-1.7751178764433266
tasA:deltasA_24h:2,-2.335695886695421,-1.4206255391847016
tasA:deltasA_48h:1,-20.545226610027214,-3.645399253587536
tasA:deltasA_48h:2,-17.399219380907237,-3.6290265094171397
yacP:wt:1,-0.2495714066639686,-0.0863148520700765
yacP:delyacP:1,-0.623309205243058,-0.2627747062286048
yacP:yacP_induced:1,6.54194156496745,1.4623293951442848
yacP:yacP_no_induce:1,4.005871394005654,1.1718008866405327
yacP:wt:2,0.11184379689666657,-0.0804830113777415
yacP:delyacP:2,-1.225242998928905,0.03487944444330271
yacP:yacP_induced:2,5.3598045350753765,1.4962126039828432
yacP:yacP_no_induce:2,3.2766594133765565,1.2892061267012362
yacP:wt:3,0.1377276097673008,0.16679786344781622
yacP:delyacP:3,-0.8471057970051654,0.07768173131181833
yacP:yacP_induced:3,3.138627852056247,0.811647813768924
yacP:yacP_no_induce:3,0.6481379722245996,0.2830519679154415
yonO:wt:1,0.6165410090602911,-0.6672605255574195
yonO:wt:2,-0.21020615986236602,0.14503654362509802
yonO:wt:3,-0.4063348491979086,0.5222239819323224
yonO:wt_mmc:1,2.4428823314856336,-1.212571395904332
yonO:wt_mmc:2,2.1628455306769268,-1.7196948338172948
yonO:wt_mmc:3,2.5439596865476384,-1.107269190059224
yonO:delyonO:1,-1.0733018759147506,-0.513919024559391
yonO:delyonO:2,-0.14854821507250246,-0.6524076263472964
yonO:delyonO:3,2.87383652243373,-0.3774077375396492
yonO:delyonO_mmc:1,1.202114059228616,-1.3759083562902186
yonO:delyonO_mmc:2,2.2683788915247662,-1.4808500914704823
yonO:delyonO_mmc:3,2.6079886959740914,-1.1338105181792892
yydF:ctrl:1,0.5200995634110067,-0.2271812848979096
yydF:ctrl:2,-0.4309012397418821,0.5186563646759526
yydF:ctrl:3,-0.08919832366913083,-0.2914750797780425
yydF:yydF:1,-0.0988328691790436,-0.5046794354019388
yydF:yydF:2,0.0564728872435254,-0.008658454515563463
yydF:yydF:3,0.4246355633603009,-0.6521276779460794
