,-0.04442299776013521,-0.02961533184009014,-0.014807665920045072,0.0,0.014807665920045066,0.02961533184009013,0.04442299776013521,0.059230663680180276,0.07403832960022534,0.08884599552027041,0.10365366144031547,0.11846132736036054,0.13326899328040565,0.1480766592004507,0.16288432512049578,0.17769199104054084,0.1924996569605859,0.20730732288063097,0.22211498880067604,0.2369226547207211
thresh,-0.05182683072015774,0.05182683072015774,2,,,,,,,,,,,,,,,,,
unreg,0,42,758,2893,482,49,6,0,0,3,2,0,1,0,0,0,5,0,0,0
TnrA,2,6,20,12,14,7,2,3,1,2,2,1,1,2,4,3,2,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['pucH' 'yyzB' 'pucI'],['ywzE' 'yuzJ'],[],['ywzF'],[],[],[],['pucD' 'pucE' 'pucB' 'pucC' 'pucA'],[],[],[]
TnrA_genes,['yoyD' 'yodF'],['yuiA' 'gltA' 'yuiB' 'gltB' 'leuC' 'leuD'],"['yvgT' 'ilvH' 'yycC' 'leuB' 'ilvB' 'yttA' 'thrB' 'ywdJ' 'cotQ' 'thrC'
 'ywdI' 'leuA' 'ilvC' 'yycB' 'ywlG' 'rpiB' 'yycA' 'pelA' 'hom' 'lipC']","['yxkC' 'ywdK' 'degS' 'ftsW' 'yfiR' 'degU' 'pycA' 'yfiS' 'alsT' 'oppD'
 'oppB' 'glnQ']","['appC' 'glnM' 'appAc' 'oppF' 'glnP' 'appF' 'oppC' 'oppA' 'pxpB' 'pxpR'
 'appD' 'pxpA' 'appB' 'appAn']",['glnH' 'pxpG' 'pxpC' 'dtpT' 'pxpI' 'nasF' 'nasE'],['gabP' 'ureB'],['ureA' 'nasD' 'ureC'],['glnR'],['hpxW' 'tnrA'],['glnA' 'pucR'],['ykzB'],['glnK'],['alaP' 'pucM'],['ykoL' 'pucJ' 'pucK' 'pucL'],['ansZ' 'nasC' 'nasA'],['nasB' 'amtB'],[],[],[]
