,Value,list
TF,TnrA,
reg_genes,84,"['ilvB' 'appF' 'yycB' 'yodF' 'lipC' 'degS' 'ywdJ' 'yfiR' 'yycC' 'appD'
 'ywdI' 'dtpT' 'pxpI' 'nasF' 'yuiB' 'glnM' 'appAc' 'oppC' 'glnQ' 'ilvC'
 'yttA' 'gltB' 'thrB' 'pxpA' 'yfiS' 'pelA' 'appC' 'pxpG' 'oppA' 'ureB'
 'degU' 'ftsW' 'gltA' 'glnP' 'leuA' 'pxpC' 'nasE' 'pxpB' 'ilvH' 'rpiB'
 'yvgT' 'ywlG' 'oppF' 'pxpR' 'leuB' 'yycA' 'thrC' 'yxkC' 'alsT' 'yuiA'
 'hom' 'oppB' 'leuC' 'oppD' 'yoyD' 'cotQ' 'ywdK' 'leuD' 'pycA' 'glnH'
 'appB' 'appAn' 'gabP']"
comp_genes,32,"['pucD' 'pucA' 'yyzB' 'ywzE' 'pucH' 'pucE' 'pucC' 'ywzF' 'pucB' 'yuzJ'
 'pucI']"
both_genes,21,"['amtB' 'pucL' 'ykoL' 'nasC' 'pucJ' 'glnR' 'nasD' 'nasA' 'pucM' 'pucR'
 'nasB' 'alaP' 'pucK' 'ureC' 'tnrA' 'glnA' 'ureA' 'ansZ' 'hpxW' 'glnK'
 'ykzB']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
