,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.07019749374341498,3.0,0.0,-0.0484372626,1.0,-0.032066907,2.0,0.08050416960000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.37466913230000004,0.7486576263267575,3.0,3.0,-0.6987597341,4.0,-0.9066787304,5.0,0.48143106760000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.8572687877666666,0.27205201184533534,3.0,6.0,-0.9901919363,7.0,-1.0373044236,8.0,-0.5443100034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,9.523801720801557e-12,0.17821714221142476,21.0,9.0,0.1216047016,10.0,0.0566105916,11.0,-0.0318964885,12.0,-0.0354508981,13.0,-0.0463476359,14.0,-0.0720397843,15.0,0.0266621789,16.0,-0.3197690361,17.0,-0.0771849265,18.0,0.2644384499,19.0,0.1280418335,20.0,0.1812222682,21.0,0.0433228151,22.0,-0.1001996911,23.0,0.055659689500000005,24.0,0.2133759866,25.0,-0.0301377642,26.0,0.2376879218,27.0,-0.0275797554,28.0,-0.5037068530000001,29.0,-0.0843136034
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.7521174871285715,0.4961014362453941,21.0,30.0,-0.18184689910000001,31.0,-1.1299138906,32.0,-0.7933016826,33.0,-1.083319842,34.0,-1.1166861732,35.0,-0.9876784363000001,36.0,-0.5076516248,37.0,-1.3625793755,38.0,-0.09974852590000001,39.0,-1.159671988,40.0,-0.8549557889,41.0,-1.0233900357,42.0,-0.6140237137,43.0,-0.8270786471,44.0,-0.9900369837,45.0,-1.1364778524,46.0,-1.1086115409,47.0,-1.2386273962,48.0,-0.0089880292,49.0,0.09175192730000001,50.0,0.3383692688
5,WT_vs_Del_ccpA__THY_None_WT_exponential,2.3129646346357427e-18,0.06107773681746988,3.0,51.0,0.06899603380000001,52.0,-0.021842961600000002,53.0,-0.0471530722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.386576315275,0.4633312781134646,4.0,54.0,-1.0740074916,55.0,-0.2300539201,56.0,-0.0661916484,57.0,-0.17605220100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.0809603337651981,4.0,58.0,-0.0011808774,59.0,0.1106675663,60.0,-0.0814018769,61.0,-0.028084812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.06290618985,0.03248640087859766,4.0,62.0,0.0315485537,63.0,0.045705767,64.0,0.1060001109,65.0,0.0683703278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.022025927400000003,0.04792460247651813,4.0,66.0,0.0010145612,67.0,-0.0334071792,68.0,0.045179702700000005,69.0,0.0753166249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.064760782,0.04090589529509447,4.0,70.0,-0.11001145130000001,71.0,-0.067420779,72.0,-0.0709506158,73.0,-0.0106602819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666667729753139e-11,0.32675066230698957,6.0,74.0,0.1685532596,75.0,-0.1117247875,76.0,-0.0319027546,86.0,-0.5807988141,88.0,0.2710499958,90.0,0.2848231007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.1251879085666667,0.8024817765617862,6.0,77.0,0.9200970423,78.0,0.8334543233,79.0,0.8011851638,87.0,-0.4261089248,89.0,-0.6733782114,91.0,-0.7041219418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.3042351239,0.29073678602583813,3.0,80.0,-0.2842628815,82.0,-0.0239994146,84.0,-0.6044430756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.6819369332333333,0.1702745644323148,3.0,81.0,0.4857460293,83.0,0.7912249811000001,85.0,0.7688397893000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.23498237306413164,3.0,92.0,-0.1966002882,93.0,-0.0636503442,94.0,0.2602506324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.22091327316666667,0.18334447279114188,3.0,95.0,-0.0187138401,96.0,-0.3763428862,97.0,-0.2676830932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.38680993680000003,0.023277013855185553,3.0,98.0,0.4028796858,99.0,0.3601165053,100.0,0.39743361930000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.2449001724333333,0.0411650275456483,3.0,101.0,0.2421380222,102.0,0.2051857808,103.0,0.2873767143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,0.26757266366666665,0.09653326045669723,3.0,104.0,0.2389225774,105.0,0.1886075691,106.0,0.37518784450000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.6211435809,0.06879227299182811,3.0,107.0,0.5556101829,108.0,0.6927870999,109.0,0.6150334599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,1.0191936671666666,0.10595276003536355,3.0,110.0,0.9026365831000001,111.0,1.0452724891,112.0,1.1096719293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,1.3486733245,0.2319231972315374,3.0,113.0,1.6159709685,114.0,1.2007996458,115.0,1.2292493592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
