,A,YonO
R2,,0.721842186506956
xmin,,-5.825792816827482
xmid,,-4.747652682425347
xmax,,5.3067394571075885
ystart,,-31.171702813979998
yend,,32.827853192224
amb:ctrl:1,0.8581987061897014,0.5448348569227872
amb:ctrl:2,-0.6308725944378218,-0.3879491123077188
amb:ctrl:3,-0.2273261117518997,-0.156885744615068
amb:amb:1,-0.5793364969315891,-0.2369730177839211
amb:amb:2,-1.050415361048192,0.018658971153157292
amb:amb:3,-0.1986754284747424,-0.4396665346802373
ave1:ctrl_5m:1,-1.529221275614614,-0.09298420069390056
ave1:vdave1_5m:1,-2.9368684752177088,-0.32754947988686656
ave1:ctrl_20m:1,-0.5126772122449161,-0.4365631939557155
ave1:vdave1_20m:1,-2.944467009234608,-0.5753288410766799
ave1:supernatant_5m:1,-0.4730351357539903,-0.06115836484236814
ave1:vnave1_20m:1,0.3783394514151853,-0.021501237681089247
ave1:supernatant_20m:1,2.269417802646048,0.278293579085922
ave1:ctrl_5m:2,1.5292212756146086,0.0929842006939008
ave1:vdave1_5m:2,2.4161835403262266,0.2005922219747167
ave1:ctrl_20m:2,4.404154642638017,0.3921576442810393
ave1:vdave1_20m:2,2.253345405753456,0.13408328829031624
ave1:supernatant_5m:2,-2.7905980917070945,-0.37515458305930616
ave1:vnave1_20m:2,-2.0828839015625538,-0.2673705520602767
ave1:supernatant_20m:2,1.0099033547630545,-0.14932950470491724
biofilm_time:8h:1,-0.7363453405476135,-0.08736328546135219
biofilm_time:8h:2,0.832638210043868,-0.0304641972626416
biofilm_time:8h:3,0.2819138321968085,0.3177040778837141
biofilm_time:8h:4,-0.3782067016930943,-0.1998765951597201
biofilm_time:12h:1,-3.4803547533801584,-0.12387404091369647
biofilm_time:12h:2,-3.625954054013629,-0.3496114483793993
biofilm_time:12h:3,-3.849951925286916,-0.1830600120548853
biofilm_time:12h:4,-4.509930746718795,-0.24058742082841844
biofilm_time:16h:1,-2.4176382692676865,0.0836052823111677
biofilm_time:16h:2,-5.182867753990847,-0.5194844041948699
biofilm_time:16h:3,0.9818627406136649,1.066043607866078
biofilm_time:16h:4,1.6474215292281966,1.4522007459135735
biofilm_time:20h:1,5.504351824433512,2.4679468901356616
biofilm_time:20h:2,-2.491119599371201,-0.004140356006147704
biofilm_time:20h:3,7.304973851810981,2.9354291345804056
biofilm_time:20h:4,-1.4205176669838109,0.4324247160631507
biofilm_time:24h:1,1.3901338537719123,1.2134978956171687
biofilm_time:24h:2,-2.6262777713888585,-0.09131324092705673
biofilm_time:24h:3,-0.7921929947897719,0.2134702407047908
biofilm_time:24h:4,-1.9225328104627448,0.052291359507978814
biofilm_time:28h:1,9.692188465378717,3.801476400321621
biofilm_time:28h:2,-1.0530703426511352,0.30262968135016344
biofilm_time:28h:3,-0.6606144750187397,0.4766981573896243
biofilm_time:28h:4,5.883287650062584,2.3769111707339707
biofilm_time:32h:1,-1.1815503578372804,0.4294449743897904
biofilm_time:32h:2,5.414470541907054,2.4858046415823303
biofilm_time:32h:3,9.145848941668577,3.5623288376266204
biofilm_time:32h:4,5.1621466497562984,2.2536186967298844
codY:wt:1,-0.95354931217163,-0.20008202120631768
codY:wt:2,0.9535493121716262,0.20008202120631768
codY:ctrl:1,2.5374797584019757,0.13928753409285055
codY:ctrl:2,5.04629188113408,0.013184916192631624
codY:codYR61K:1,0.1429376589940178,0.4693218387861595
codY:codYR61K:2,0.5439393941940565,1.0805346430988902
codY:codYR61H:1,0.9390113233286606,0.7078594633364972
codY:codYR61H:2,3.277475097601378,0.25679477183259114
codY:codYF71Y:1,0.5426267624916931,-0.1544944578177163
codY:codYF71Y:2,0.08684825444074144,0.5716867512654629
decay:wt:1,1.3117650086845496,0.1548193385945007
decay:wt:2,-0.9023503684968206,0.01217680429018353
decay:wt:3,-0.40941464018772855,-0.1669961428846849
decay:delpnpA:1,-2.123022571090456,0.4778524870321972
decay:delpnpA:2,1.7098427593665628,0.9126885868261828
decay:delpnpA:3,2.137220335827568,1.0317812760023704
ecm_tasA:deltasA:1,-1.555579052945478,-0.12344171780711788
ecm_tasA:deltasA:2,-0.05293532935706583,0.3437437595977575
ecm_tasA:deltasA:3,-1.0947018731359195,-0.13087305741590227
ecm_tasA:delcssRS:1,1.77435852781828,0.4881008612408455
ecm_tasA:delcssRS:2,2.755480336711208,0.7280463867550195
ecm_tasA:delcssRS:3,2.100805868934267,0.5973577287123821
ecm_tasA:wt:1,-0.05960717076573669,0.06837964192746515
ecm_tasA:wt:2,0.059607170765758076,-0.06837964192746537
heatshock:wt_37C:1,0.02047678939673922,0.43255775966505705
heatshock:wt_37C:2,-1.827771206403096,-0.43266766997639694
heatshock:wt_37C:3,1.8072944170063865,0.00010991031134022222
heatshock:wt_48C:1,-5.286517363200916,0.15657656620272276
heatshock:wt_48C:2,-5.134607042519296,-0.30691210924164913
heatshock:wt_48C:3,-6.585872070583871,-0.18641567549063565
heatshock:wt_53C:1,6.475995789335981,3.7032040128365273
heatshock:wt_53C:2,3.7073381995372463,3.425426368833677
heatshock:wt_48_53C:1,-5.005643788051412,0.23102448066941306
heatshock:wt_48_53C:2,-4.611996601113863,0.6173566111666297
heatshock:wt_48_53C:3,-6.8765743711995,0.5174066977814503
heatshock:delrelA_37C:1,-2.280068244447672,-0.10133406816574077
heatshock:delrelA_37C:2,-0.14023773109017365,0.16022827456796918
heatshock:delrelA_48C:1,-3.8433119063022887,-0.5136846819151646
heatshock:delrelA_48C:2,-6.129535393945206,-0.4397604355111898
heatshock:delrelA_48C:3,-5.379571283275857,-0.3698662512007674
heatshock:ppGpp_null_37C:1,0.9157623459301298,-0.21020066999850234
heatshock:ppGpp_null_37C:2,3.602679512913808,1.0153943274284356
heatshock:ppGpp_null_37C:3,5.2041926850587865,0.6378059942685513
heatshock:ppGpp_null_48C:1,-6.491880830972791,-0.0820327952329788
heatshock:ppGpp_null_48C:2,-3.8017273610672127,0.8166985776454893
heatshock:ppGpp_null_48C:3,-7.112420763887412,-0.2007123863774308
ldar:yfiJKplus:1,6.712321347795285,0.2373652787401281
ldar:yfiJKplus:2,6.854589492599773,0.2765000970377593
ldar:yfiJ_A152E:1,6.363852203054977,0.3251310303626752
ldar:yfiJ_A152E:2,7.185137748356928,0.17374814248481327
ldar:wt:1,-0.21937272450320036,0.0
ldar:wt:2,0.4086797690404136,0.0
ldar:wt:3,-0.18930704453724856,0.0
mk7:shake:1,-1.444918668339766,0.5019891876153674
mk7:shake:2,-1.4870779201230024,0.505462224809267
mk7:shake:3,1.8213710529867584,-0.3292853498271017
mk7:shake:4,1.1106255354760244,-0.6781660625975324
mk7:static:1,-3.628992877771841,-0.7704593517856122
mk7:static:2,-3.586792235193069,-0.7689005190547364
mk7:static:3,-2.957457187784884,-0.530755101406539
mk7:static:4,-3.1666630400797797,-0.4718130237149455
nusA:nusA_induced:1,0.3925253318380317,0.2630363644065519
nusA:nusA_induced:2,-1.2715774605675259,0.12168249868425185
nusA:nusA_induced:3,0.0484783698450481,-0.07955435770092993
nusA:nusA_induced:4,-0.5591640177900723,0.33917242878580844
nusA:nusA_induced:5,1.47079713044885,0.22005924700843632
nusA:nusA_induced:6,1.1622269204805011,0.60092913919859
nusA:no_nusA:1,-0.15138493572641307,-0.06464313356573252
nusA:no_nusA:2,-0.6445179552077953,-0.17998893105937974
nusA:no_nusA:3,0.7862085857062214,0.2298331524601672
nusA:no_nusA:4,-0.8926924004444989,-0.046567238917136634
nusA:no_nusA:5,0.9438732651831124,-0.0533329525155197
nusA:no_nusA:6,-0.041486559510593324,0.11469910359760155
pamR:wt_exp:1,2.5245470635428315,0.3941588476290217
pamR:wt_exp:2,-2.5245470635428444,-0.3941588476290221
pamR:delydhC_exp:1,2.118895725861512,-0.024236426367735486
pamR:delydhC_exp:2,6.434489221824252,0.6730350187071243
pamR:delydhC_exp:3,1.1458569041678113,-0.16764327369289145
pamR:wt_stat:1,13.040995101115199,0.37305972277310573
pamR:wt_stat:2,11.58143650777206,0.5767270433240888
pamR:wt_stat:3,14.67354126410492,0.19470499485839188
pamR:delydhC_stat:1,7.930485083508737,-0.4110227180525081
pamR:delydhC_stat:2,8.736286111146425,-0.5908608133205426
rho_strains:ncib3610:1,0.7395442139006997,0.0033295502041281733
rho_strains:ncib3610:2,-0.7395442139006886,-0.0033295502041280627
rho_strains:ncib3610_delrho:1,3.375386257050287,0.7217083165952851
rho_strains:ncib3610_delrho:2,4.10301201109226,1.3019192775466737
rnase_j1:delrnjA:1,-5.477666431238204,-0.5687103727143367
rnase_j1:delrnjA:2,-6.826399926987633,-0.3858728367576839
rnase_j1:delrnjA:3,-6.328074303376878,-0.265487944636654
rnase_j1:wt:1,3.5150273748298404,0.043876401972894885
rnase_j1:wt:2,-0.7424581010091822,0.06782078403897063
rnase_j1:wt:3,-2.772569273820659,-0.11169718601186562
sigI:delrsgI_37C:1,-0.8607498679597495,0.4106019116676759
sigI:delrsgI_37C:2,-1.310171069239443,1.2567329444178923
sigI:delrsgI_37C:3,7.319333940543122,0.19541066415808075
sigI:delrsgI_52C:1,-5.986634825187634,-0.6492290336527099
sigI:delrsgI_52C:2,-6.0817577967834815,-0.1308988005745716
sigI:delrsgI_52C:3,-5.485863102397393,-0.25041525114218405
sigI:delrsgI_sigI_37C:1,0.3705797683699601,1.9356644427511407
sigI:delrsgI_sigI_37C:2,-0.9186841494423208,0.6946654581541863
sigI:delrsgI_sigI_37C:3,6.115458306626581,1.2997934482064983
sigI:delrsgI_sigI_52C:1,-6.300729994618282,-0.3906685770685379
sigI:delrsgI_sigI_52C:2,-5.628740263979622,0.21296258643793695
sigI:delrsgI_sigI_52C:3,-5.4116481682518085,-0.10501896270177202
sigI:wt_37C:1,-1.3909438709526458,-0.13744186980174278
sigI:wt_37C:2,3.540995719884708,0.639671479827426
sigI:wt_37C:3,-2.150051848932076,-0.5022296100256831
sigI:wt_52C:1,-4.312330258365751,-0.05968771159008501
sigI:wt_52C:2,-5.520328663477528,-0.04523697690141237
sigI:wt_52C:3,-6.42479160735546,-0.1972883013638969
spbeta:spbeta_nopep_20m:1,22.177233631165137,2.4806296254942315
spbeta:spbeta_pep_20m:1,27.293911355899162,3.4148673300442067
spbeta:spbeta_nopep_20m:2,22.80009444875377,2.450374580201097
spbeta:spbeta_pep_20m:2,24.22341904990893,3.165076457218692
spbeta:phi3T_pep_10m:1,-12.351069113310244,-1.7214402617526203
spbeta:phi3T_pep_20m:1,14.288610638809693,0.45067029862941205
spbeta:phi3T_nopep_10m:1,-11.988349938584046,-1.3945653074265354
spbeta:phi3T_nopep_20m:1,20.095920738023388,0.886208682274193
spbeta:phi3T_pep_10m:2,-4.2799344139939794,0.918431038433901
spbeta:phi3T_pep_20m:2,32.48024944619629,2.832388466706353
spbeta:phi3T_nopep_10m:2,-5.484156818339089,1.1819895044092923
