,Value,list
TF,YonO,
reg_genes,41,['yomL' 'yozP' 'youB' 'yonI']
comp_genes,41,['yozZ' 'BSU_21058' 'hupN' 'yonO']
both_genes,37,"['yomK' 'yonE' 'yonG' 'yomH' 'yonA' 'blyA' 'yonJ' 'youA' 'yomM' 'yomY'
 'yonK' 'yomR' 'yomP' 'yomW' 'yonB' 'yomT' 'yomD' 'yonC' 'yomS' 'yomO'
 'yomQ' 'yomF' 'yonF' 'yomG' 'BSU_21409' 'yomX' 'yomV' 'yomN' 'yomZ'
 'yomJ' 'yonH' 'yomE' 'cwlP' 'yomU' 'yonD' 'bhlB' 'bhlA']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
