,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,2.1596059237337406,3.0,0.0,1.8080032721000001,6.0,0.5833587345,12.0,-2.3913620066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.16976621056666663,0.632216324594582,3.0,1.0,0.4859819278,7.0,-0.5581689870000001,13.0,0.5814856909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.7117527195000001,0.3294110544635369,3.0,2.0,0.33232520200000004,8.0,0.8782778598000001,14.0,0.9246550967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.7965798932333333,0.4324865672265916,3.0,3.0,0.9693134182,9.0,0.3044213395,15.0,1.1160049220000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.3790242980333334,0.20222657680078435,3.0,4.0,0.5673447409,10.0,0.4044347522,16.0,0.165293401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.6271783644333334,0.5303327393979982,3.0,5.0,0.32980646140000003,11.0,1.2394700514,17.0,0.3122585805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.8447594538500001,1.27589976415738,2.0,18.0,-0.0574379215,71.0,1.7469568292000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-3.2689929619333333,1.9709234156315867,3.0,19.0,-2.9181228933,70.0,-1.497069078,205.0,-5.3917869145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-3.117540856,1.576422445526485,8.0,20.0,-2.9702704492,32.0,-2.9488618601,55.0,-3.6413096992,67.0,-3.1247691309,126.0,-3.9032756634,147.0,-3.5388553027,203.0,0.35622023740000003,210.0,-5.1692049799,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.43637834379999996,0.39094442635696497,3.0,21.0,0.8699557258,34.0,0.32842684710000003,61.0,0.1107524585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.6812782642749999,0.9537422483264467,8.0,22.0,0.7368109354,104.0,2.4568002334,111.0,0.2504616134,133.0,1.0028165624,165.0,0.2737130848,238.0,0.5690751852,265.0,-0.9251379473,270.0,1.0856864469,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,-2.626254391685714,1.7352062820500957,7.0,23.0,-4.82842631,56.0,-3.287187543,82.0,-2.6339602729,118.0,0.6547560591,134.0,-3.4560578917,137.0,-3.2030764103,227.0,-1.629828373,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-1.191320193975,0.8617363144650785,4.0,24.0,-0.6020173157,101.0,-1.740914662,139.0,-2.0993320671,149.0,-0.3230167311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-1.5542703365500001,0.8686430894796308,4.0,25.0,-1.1438084206,123.0,-2.2525648106,155.0,-2.2952564541,191.0,-0.5254516609000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.8675855375666668,0.4661716707762348,3.0,26.0,0.5735494061,59.0,1.405081633,159.0,0.6241255736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
