k,name,in_iM,gene_weight,regulator,function,category
12,Zinc - Intermediate,False,-0.03562038041741015,,,
9,UC-5,False,0.026258168349334275,,,
8,Zinc - Fast,False,0.024447972141206264,,,
6,Iron,False,-0.01241834132000804,,,
5,Lead,False,0.009996028281748295,,,
1,UC-2,False,0.007100990214385092,,,
11,Chromium,False,-0.003959006466902793,,,
0,UC-1,False,-0.0034893953194841737,,,
10,Copper,False,-0.003437890775967389,,,
14,UC-7,False,-0.00282777136657387,,,
7,Zinc - Steady,False,0.0016556698532076554,,,
4,UC-4,False,0.001647065943107009,,,
3,Cadmium,False,-0.0014965886436402796,,,
2,UC-3,False,-0.0007936033728765324,,,
13,UC-6,False,-0.00027957162266829984,,,
