,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0027962672198785,,1.0,0.0,0.0027962672198785
1,Cr__2,0.009267204720964385,,1.0,1.0,0.009267204720964385
2,Cr__3,0.015755685800571847,,1.0,2.0,0.015755685800571847
3,Cr__4,0.011959665837238596,,1.0,3.0,0.011959665837238596
4,Cr__5,0.014661778280478302,,1.0,4.0,0.014661778280478302
5,Cr__6,0.02262807091515769,,1.0,5.0,0.02262807091515769
6,Fe__1,-0.019240171592898758,,1.0,6.0,-0.019240171592898758
7,Fe__2,-0.043615146918484685,,1.0,7.0,-0.043615146918484685
8,Fe__3,-0.07059041248183727,,1.0,8.0,-0.07059041248183727
9,Fe__4,-0.10316765529587374,,1.0,9.0,-0.10316765529587374
10,Fe__5,-0.12186122496303292,,1.0,10.0,-0.12186122496303292
11,Fe__6,-0.14280569817207356,,1.0,11.0,-0.14280569817207356
12,Cd__1,0.004403659745492732,,1.0,12.0,0.004403659745492732
13,Cd__2,0.004609861890664146,,1.0,13.0,0.004609861890664146
14,Cd__3,0.009849616406118651,,1.0,14.0,0.009849616406118651
15,Cd__4,0.015523250001718784,,1.0,15.0,0.015523250001718784
16,Cd__5,0.01616781563812219,,1.0,16.0,0.01616781563812219
17,Cd__6,0.01828862275967961,,1.0,17.0,0.01828862275967961
18,Zn__1,0.06348249747711639,,1.0,18.0,0.06348249747711639
19,Zn__2,0.2454048862673546,,1.0,19.0,0.2454048862673546
20,Zn__3,0.01711235083628922,,1.0,20.0,0.01711235083628922
21,Zn__4,0.1455038769678622,,1.0,21.0,0.1455038769678622
22,Zn__5,0.2162269280012261,,1.0,22.0,0.2162269280012261
23,Zn__6,0.28544179783368745,,1.0,23.0,0.28544179783368745
24,Cu__1,0.0009831906618126304,,1.0,24.0,0.0009831906618126304
25,Cu__2,0.003140434594236265,,1.0,25.0,0.003140434594236265
26,Cu__3,0.010418312718102259,,1.0,26.0,0.010418312718102259
27,Cu__4,0.013124267006668008,,1.0,27.0,0.013124267006668008
28,Cu__5,0.018816470326450476,,1.0,28.0,0.018816470326450476
29,Cu__6,0.02287213755781084,,1.0,29.0,0.02287213755781084
30,Pb__1,0.01086847583738876,,1.0,30.0,0.01086847583738876
31,Pb__2,0.01923294648990392,,1.0,31.0,0.01923294648990392
32,Pb__3,0.03235424869677106,,1.0,32.0,0.03235424869677106
33,Pb__4,0.04506449734484192,,1.0,33.0,0.04506449734484192
34,Pb__5,0.0574532601621449,,1.0,34.0,0.0574532601621449
35,Pb__6,0.057145195377694274,,1.0,35.0,0.057145195377694274
