,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.022879504100996432,2.0,0.0,0.0161782525,1.0,-0.0161782525,,,,,,,,
1,fur__wt_dpd,-0.244258641,0.03766284132548021,2.0,2.0,-0.2708902915,3.0,-0.2176269905,,,,,,,,
2,fur__wt_fe,-0.11218609200000002,0.024900815504065737,2.0,4.0,-0.09457855650000001,5.0,-0.1297936275,,,,,,,,
3,fur__delfur_dpd,-0.31470471,0.02460494929889523,2.0,6.0,-0.2973063835,7.0,-0.3321030365,,,,,,,,
4,fur__delfur_fe2,0.0064193115,0.02331065044000965,2.0,8.0,-0.0100638075,9.0,0.0229024305,,,,,,,,
5,acid__wt_ph5,-0.4792460405,0.009258249495238397,2.0,10.0,-0.4857926115,11.0,-0.4726994695,,,,,,,,
6,acid__delgadx_ph5,-0.4657977475,,1.0,12.0,-0.4657977475,,,,,,,,,,
7,acid__delgadw_ph5,-0.5885164325,0.1300208192682357,2.0,13.0,-0.6804550355,14.0,-0.4965778295,,,,,,,,
8,acid__delgade_ph5,-0.5130726775000001,0.011368085010457971,2.0,15.0,-0.5211111275,16.0,-0.5050342275,,,,,,,,
9,oxidative__wt_pq,-0.25410459750000003,0.12650025622707428,2.0,17.0,-0.3435537865,18.0,-0.16465540850000002,,,,,,,,
10,oxidative__deloxyr_pq,0.044529519499999996,0.05000139291645735,2.0,19.0,0.0091731955,20.0,0.0798858435,,,,,,,,
11,oxidative__delsoxr_pq,0.3067496665,0.09262218344179839,2.0,21.0,0.3722434405,22.0,0.2412558925,,,,,,,,
12,oxidative__delsoxs_pq,0.345011918,0.04019382115429318,2.0,23.0,0.3165905945,24.0,0.3734332415,,,,,,,,
13,nac_ntrc__wt_csn,0.24432658650000003,0.19984114812600012,2.0,25.0,0.10301755550000001,26.0,0.3856356175,,,,,,,,
14,nac_ntrc__wt_cytd,0.02064229,0.13909491199470225,2.0,27.0,-0.0777126655,28.0,0.1189972455,,,,,,,,
