,new_1731447_1731511
M9exp_1,11.1785
M9exp_2,10.8623
M9exp_3,10.6318
M9tran_1,10.6468
M9tran_2,10.944
M9tran_3,10.5278
M9stat_1,9.6584
M9stat_2,8.4439
M9stat_3,8.6313
MG-0.1_1,10.8371
MG-0.1_2,10.4204
MG-0.1_3,11.8517
MG-0.2_2,10.8275
MG-0.2_3,11.369000000000002
MG+5_1,10.9303
MG+5_2,10.8661
MG+5_3,11.3624
MG+10_1,11.0572
MG+10_2,10.5608
MG+10_3,10.9777
MG+15_1,10.666
MG+15_2,11.1093
MG+15_3,11.0815
MG+25_1,11.2995
MG+25_2,10.4688
MG+25_3,11.5762
MG+45_1,11.0776
MG+45_2,9.3863
MG+45_3,11.8862
MG+60_2,11.167
MG+60_3,10.6826
MG+90_2,10.0675
MG+90_3,10.983
MG+120_1,10.6061
MG+120_2,10.9596
MG+120_3,10.8056
MG+150_1,10.814
MG+150_3,10.7558
GM-0.1_1,10.09
GM-0.1_2,10.7731
GM-0.1_3,10.7066
GM-0.2_1,11.1611
GM-0.2_2,10.9057
GM-0.2_3,10.714
GM+5_1,10.7635
GM+5_2,10.5441
GM+5_3,10.9031
GM+10_2,10.7757
GM+10_3,10.7205
GM+15_1,10.3754
GM+15_2,10.7927
GM+15_3,10.6409
GM+25_1,11.4041
GM+25_2,11.2078
GM+25_3,11.2752
GM+45_1,12.2247
GM+45_2,10.469
GM+45_3,11.1361
GM+60_1,11.4536
GM+60_2,10.4868
GM+60_3,11.1583
GM+90_1,10.7995
GM+90_2,11.5851
GM+90_3,11.2804
GM+120_1,10.5373
GM+120_3,11.7486
GM+150_1,11.057
GM+150_2,10.0835
GM+150_3,10.9411
BT_1,10.4406
BT_2,10.5998
B36_1,11.0092
B36_2,10.3559
B60_1,10.6416
B60_2,10.6082
S0_1,10.8814
S0_2,10.9634
S0_3,11.2403
S1_1,10.6867
S1_2,10.6721
S1_3,10.292
S2_1,10.782
S2_2,10.1149
S2_3,10.1921
S3_1,10.6895
S3_2,9.9497
S4_1,10.8714
S4_2,10.8798
S4_3,10.2306
S5_1,10.3054
S5_2,10.4083
S5_3,9.3672
S6_1,9.7962
S6_2,8.7013
S6_3,9.9492
S6/t_1,9.7772
S6/t_2,8.515
S6_4,10.4468
S6_5,10.7679
S6_6,10.5223
S7_4,10.8967
S7_5,10.6965
S7_6,10.8662
S8_4,10.5867
S8_5,9.9636
G135_1,11.9827
G135_3,10.5116
G150_1,11.3722
G150_2,12.3657
G150_3,12.3416
G180_1,12.1151
G180_2,12.6769
G180_3,11.5355
T-5.40H_1,11.2566
T-4.40H_1,10.9472
T-3.40H_1,10.8508
T-2.40H_1,10.5468
T-1.40H_1,10.324000000000002
T-1.10H_1,10.3375
T-0.40H_1,10.4143
T0.0H_1,10.037
T0.30H_1,8.703
T1.0H_1,9.1725
T1.30H_1,9.1095
T2.0H_1,9.7645
T2.30H_1,9.8253
T3.0H_1,9.7027
T3.30H_1,10.2023
T4.0H_1,10.1784
T5.0H_1,9.8118
LBexp_1,11.017
LBexp_2,10.7172
LBexp_3,11.1223
LBtran_1,8.798
LBtran_2,9.9064
LBtran_3,10.07
LBstat_1,10.0626
LBstat_2,10.3429
LBstat_3,9.6555
LBGexp_1,11.7204
LBGexp_2,11.0245
LBGexp_3,11.5458
LBGtran_2,10.5908
LBGtran_3,10.7315
LBGstat_1,11.0957
LBGstat_2,10.0816
LBGstat_3,11.2081
Mt0_1,11.3014
Mt0_3,10.9238
M0t45_1,10.7287
M0t45_2,11.1952
M0t45_3,10.5557
M0t90_1,10.3451
M0t90_2,9.8906
M0t90_3,9.1224
M40t45_1,10.6229
M40t45_2,10.4169
M40t45_3,10.593
M40t90_1,8.714
M40t90_2,9.9113
M40t90_3,9.3368
dia0_1,10.8279
dia0_2,11.2104
dia0_3,11.3428
dia5_1,9.8372
dia5_2,10.1013
dia5_3,9.8436
dia15_1,11.649
dia15_2,11.9372
dia15_3,10.994000000000002
C30_1,11.9054
C30_2,12.174
C90_1,10.0687
C90_2,9.6916
SMM_1,10.3788
SMM_2,10.5182
SMM_3,10.4288
Salt_1,9.9168
Salt_2,9.8627
Salt_3,9.9497
M+G_1,11.363
M+G_2,10.9552
M+G_3,10.906
Glu_1,10.9704
Glu_2,11.5613
Glu_3,11.5716
Fru_1,11.1485
Fru_2,11.235
Fru_3,10.9807
Mal_1,10.6898
Mal_2,11.4342
Mal_3,11.1231
G+S_2,10.8195
G+S_3,10.8269
Pyr_1,9.8064
Pyr_2,10.7175
Pyr_3,11.224
Gly_1,10.306
Gly_2,11.1003
Gly_3,10.4318
Glucon_1,11.0162
Glucon_2,11.5464
Glucon_3,10.4829
BI_1,10.2981
BI_2,10.512
BC_2,10.3556
BC/t_1,10.0062
BC/t_2,10.543
BC_1,10.4567
Sw_1,9.8683
Sw_2,10.0905
BMM_1,11.0329
BMM_2,11.0465
BMM_3,11.3236
Heat_1,12.134
Heat_2,11.387
Heat_3,11.9514
Cold_1,11.9401
Cold_2,11.7207
Cold_3,11.5922
Etha_1,8.9628
Etha_2,9.4449
Etha_3,9.2593
SMMPr_1,9.9799
SMMPr_2,10.6258
SMMPr_3,11.0025
HiTm_1,11.4398
HiTm_2,11.3607
HiTm_3,11.2872
LoTm_1,11.5165
LoTm_2,11.342
LoTm_3,10.665
HiOs_1,10.749
HiOs_2,10.6016
HiOs_3,10.4841
Oxctl_1,12.0159
Oxctl_2,12.0444
Oxctl_3,12.0091
Diami_1,10.362
Diami_2,10.7262
Diami_3,11.4366
Paraq_1,12.175
Paraq_2,12.0011
Paraq_3,11.2586
H2O2_1,12.205
H2O2_2,12.4138
H2O2_3,12.6567
HPh_1,11.4013
HPh_2,11.2575
HPh_3,11.3442
LPh_1,11.5406
LPh_2,11.8315
LPh_3,12.1354
LPhT_1,10.2249
LPhT_2,9.4329
LPhT_3,9.7842
aero_1,11.5349
aero_2,10.1527
aero_3,11.2228
nit_1,10.7072
nit_2,10.4887
nit_3,10.4561
ferm_1,11.4055
ferm_2,10.8973
ferm_3,11.1268
