locus,gene_weight,gene_name,old_locus_tag,gene_product,cog,operon,regulator,link
SACI_RS11955,0.5680175091833656,SACI_RS11955,,hypothetical protein,No arCOG annotation,Op1199,,https://www.uniprot.org/uniprot/UPI000AA94FC4
