,-0.32591986892076524,-0.2757783506252629,-0.22563683232976056,-0.17549531403425822,-0.12535379573875588,-0.07521227744325354,-0.025070759147751198,0.025070759147751143,0.07521227744325348,0.12535379573875582,0.17549531403425817,0.22563683232976056,0.27577835062526285,0.32591986892076513,0.37606138721626753,0.4262029055117699,0.4763444238072722,0.5264859421027746,0.5766274603982768,0.6267689786937793
thresh,-0.35099062806851644,0.35099062806851644,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,14,1219,1037,22,2,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['SACI_RS11955'],[]
