,new_3153832_3153982_c
M9exp_1,7.4105
M9exp_2,7.4685
M9exp_3,7.1049
M9tran_1,7.6529
M9tran_2,7.5097
M9tran_3,7.4124
M9stat_1,7.9719
M9stat_2,7.933
M9stat_3,7.6956
MG-0.1_1,7.1758
MG-0.1_2,6.7565
MG-0.1_3,7.3348
MG-0.2_2,6.9833
MG-0.2_3,7.569
MG+5_1,7.4368
MG+5_2,6.6226
MG+5_3,7.5448
MG+10_1,7.1011
MG+10_2,7.0045
MG+10_3,7.7174
MG+15_1,7.1346
MG+15_2,7.7624
MG+15_3,7.1355
MG+25_1,7.3014
MG+25_2,6.9146
MG+25_3,7.3641
MG+45_1,7.1456
MG+45_2,7.0579
MG+45_3,7.2458
MG+60_2,7.3029
MG+60_3,7.4235
MG+90_2,6.7851
MG+90_3,7.187
MG+120_1,7.2661
MG+120_2,7.2526
MG+120_3,7.0841
MG+150_1,7.5026
MG+150_3,7.3123
GM-0.1_1,7.4136
GM-0.1_2,6.92
GM-0.1_3,7.4608
GM-0.2_1,7.5357
GM-0.2_2,7.7142
GM-0.2_3,6.8753
GM+5_1,7.1797
GM+5_2,6.7686
GM+5_3,7.2704
GM+10_2,6.8582
GM+10_3,6.9122
GM+15_1,7.2527
GM+15_2,7.1062
GM+15_3,7.0762
GM+25_1,7.0519
GM+25_2,7.0823
GM+25_3,7.355
GM+45_1,7.063
GM+45_2,6.6256
GM+45_3,7.7752
GM+60_1,7.0565
GM+60_2,7.4282
GM+60_3,7.5573
GM+90_1,7.3518
GM+90_2,7.7506
GM+90_3,7.5669
GM+120_1,7.7339
GM+120_3,8.1696
GM+150_1,7.4948
GM+150_2,7.4422
GM+150_3,7.2312
BT_1,9.6742
BT_2,9.4486
B36_1,9.1369
B36_2,8.9719
B60_1,8.3301
B60_2,8.4347
S0_1,6.5958
S0_2,6.9895
S0_3,7.1839
S1_1,7.32
S1_2,7.2744
S1_3,7.2535
S2_1,7.5359
S2_2,7.017
S2_3,6.9991
S3_1,8.4559
S3_2,8.597000000000001
S4_1,10.553
S4_2,10.4405
S4_3,9.6366
S5_1,11.7498
S5_2,11.8597
S5_3,12.2497
S6_1,13.3251
S6_2,11.4838
S6_3,13.2939
S6/t_1,13.1585
S6/t_2,10.8552
S6_4,12.493
S6_5,13.205
S6_6,12.8597
S7_4,13.0405
S7_5,12.9413
S7_6,12.8152
S8_4,12.5831
S8_5,12.8312
G135_1,7.7999
G135_3,7.4794
G150_1,7.5363
G150_2,7.2824
G150_3,7.4582
G180_1,7.3187
G180_2,7.1692
G180_3,7.1156
T-5.40H_1,7.4616
T-4.40H_1,7.5615
T-3.40H_1,7.3876
T-2.40H_1,7.3729
T-1.40H_1,7.3384
T-1.10H_1,7.0702
T-0.40H_1,6.8454
T0.0H_1,7.1478
T0.30H_1,7.6523
T1.0H_1,7.391
T1.30H_1,7.9029
T2.0H_1,7.9789
T2.30H_1,7.7301
T3.0H_1,7.5295
T3.30H_1,8.0262
T4.0H_1,7.8638
T5.0H_1,7.9981
LBexp_1,7.2942
LBexp_2,7.1189
LBexp_3,7.334
LBtran_1,7.3131
LBtran_2,7.0504
LBtran_3,7.3995
LBstat_1,7.246
LBstat_2,7.5359
LBstat_3,7.5491
LBGexp_1,7.0903
LBGexp_2,7.1375
LBGexp_3,7.2909
LBGtran_2,7.5262
LBGtran_3,7.4726
LBGstat_1,7.1461
LBGstat_2,7.114
LBGstat_3,7.7854
Mt0_1,7.2444
Mt0_3,6.9554
M0t45_1,7.2449
M0t45_2,7.1073
M0t45_3,7.3488
M0t90_1,7.4196
M0t90_2,7.2047
M0t90_3,7.162000000000001
M40t45_1,7.4315
M40t45_2,7.3853
M40t45_3,7.4068
M40t90_1,7.1618
M40t90_2,6.9457
M40t90_3,7.0526
dia0_1,7.1709
dia0_2,7.257999999999999
