k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.014482991024851797,,,
5,Lead,False,0.011504686279222371,,,
11,Chromium,False,-0.00870867770165205,,,
7,Zinc - Steady,False,-0.007994701312854886,,,
14,UC-7,False,-0.007832265524193645,,,
13,UC-6,False,-0.005781262689270079,,,
2,UC-3,False,-0.004482750920578839,,,
10,Copper,False,-0.003238199378829449,,,
0,UC-1,False,-0.0025232383166439837,,,
4,UC-4,False,0.0021241708332672715,,,
3,Cadmium,False,-0.002079390357248485,,,
8,Zinc - Fast,False,-0.0019493951636832207,,,
12,Zinc - Intermediate,False,0.0016208644299760895,,,
9,UC-5,False,-0.0011240598715488315,,,
1,UC-2,False,9.131061975494958e-05,,,
