,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.3254544204629628,0.06192511323993565,2.0,0.0,0.28166675296525945,1.0,0.36924208796066615,,
1,Chrom__sac_sta,-0.9506861067938148,0.2674609033814867,2.0,2.0,-0.7615626883104856,3.0,-1.139809525277144,,
2,Chrom__sac_MW001,0.0,0.13200744133720294,2.0,4.0,0.09334335693662156,5.0,-0.09334335693662156,,
3,Chrom__sac_fadR,-0.015472782962905107,0.0734926887504755,2.0,6.0,0.03649439562018841,7.0,-0.06743996154599863,,
4,FadR__wt_p,0.0,0.24861847227216077,2.0,8.0,-0.17579980767188452,9.0,0.17579980767188452,,
5,FadR__ko_p,0.044454581741725896,0.021055505897333463,2.0,10.0,0.029566090740408058,11.0,0.05934307274304373,,
6,GDGT__75_2.4_log,0.0,0.12090665187084673,3.0,12.0,-0.026332107519881017,27.0,-0.10557056044052082,50.0,0.13190266796040184
7,GDGT__80_3.5_stat,-0.8721734800763427,0.12688654090816573,3.0,13.0,-0.7746880589569702,20.0,-1.0156402043048107,42.0,-0.8261921769672469
8,GDGT__80_2.4_log,-0.48950275034592633,0.32470050014983276,3.0,14.0,-0.5584765278298374,37.0,-0.1358570009839788,41.0,-0.7741747222239628
9,GDGT__75_3.5_stat,-0.6602707151416372,0.17020478917883938,3.0,15.0,-0.4684504248157886,24.0,-0.7191214158417321,28.0,-0.7932403047673908
10,GDGT__80_1.6_stat,-1.0573369500585568,0.1615932841900294,3.0,16.0,-1.1341055630706425,17.0,-0.8716694994474601,33.0,-1.166235787657568
11,GDGT__75_2.4_stat,-0.6249558739479953,0.166111202008592,3.0,18.0,-0.765261628518294,26.0,-0.4415393535173795,31.0,-0.6680666398083126
12,GDGT__80_2.4_stat,-0.5560931560614252,0.23284666228319037,3.0,19.0,-0.5586698613710368,29.0,-0.3219688341520115,30.0,-0.7876407726612271
13,GDGT__80_1.6_log,-0.2352881839489802,0.014505214310587506,2.0,21.0,-0.2455449193505608,39.0,-0.22503144854739965,,
14,GDGT__65_3.5_stat,-0.3170130239527526,0.22919391166011913,3.0,22.0,-0.0774637963390532,23.0,-0.33936087139467297,34.0,-0.5342144041245316
15,GDGT__75_1.6_stat,-0.7685448626637305,0.10323809414713234,3.0,25.0,-0.8877076024174375,32.0,-0.7118418905920567,38.0,-0.706085094981697
16,GDGT__75_1.6_log,-0.03401578820268636,0.1621558189726979,2.0,35.0,0.08064569100176655,36.0,-0.14867726740713927,,
17,GDGT__65_2.4_stat,-0.11462918924125869,0.30712769445492055,3.0,40.0,0.21300907952213774,46.0,-0.3959953113873755,49.0,-0.16090133585853827
18,GDGT__65_2.4_log,0.24675099662778463,0.11239635775411434,3.0,43.0,0.18676986530077144,44.0,0.17706890229899666,47.0,0.3764142222835858
19,GDGT__80_3.5_log,-0.4177762586890979,0.07198319415803515,3.0,45.0,-0.5008950924050399,51.0,-0.3763744884916491,52.0,-0.3760591951706047
20,GDGT__65_1.6_log,0.35356731387175583,0.1989323908014381,3.0,48.0,0.3939346818649483,53.0,0.13754708371752145,54.0,0.5292201760327977
21,NutLim__t0,-8.881784197001252e-16,0.24832879071124916,2.0,55.0,-0.1755949718757801,56.0,0.17559497187577833,,
22,NutLim__t05,-1.5796507627482999,0.3488797591866596,3.0,57.0,-1.8713766080307703,58.0,-1.6743893982188371,59.0,-1.193186281995292
23,NutLim__t1,-2.0091152195661497,0.31793537681900585,3.0,60.0,-2.352307107736465,61.0,-1.950423658715717,62.0,-1.724614892246267
24,NutLim__t15,-2.277500387019544,0.1670304240416404,3.0,63.0,-2.1881269488340163,64.0,-2.1741720596957244,65.0,-2.4702021525288917
25,NutLim__t2,-2.3022980901449075,0.2635391099525086,3.0,66.0,-2.127064165249294,67.0,-2.174455854253866,68.0,-2.605374250931563
26,NutLim__t4,-2.9503437151136183,0.14402978837228989,2.0,69.0,-2.848499275062709,70.0,-3.052188155164528,,
27,UV_irr__wt0,-5.898059818321144e-16,0.051858156172538326,3.0,71.0,0.048960550130624725,72.0,0.005376328220982884,73.0,-0.05433687835160938
28,UV_irr__wt1,0.09124441366398746,0.22522239002581204,3.0,74.0,0.29882014396221024,75.0,0.12313765299264999,76.0,-0.14822455596289785
29,UV_irr__wt2,-0.16965467573749984,0.1113688576278131,3.0,77.0,-0.29663855335471645,78.0,-0.08857457135382596,79.0,-0.12375090250395715
30,UV_irr__mut0,0.23067892491678008,0.07300600605283526,3.0,80.0,0.3147763562751269,81.0,0.19368920607321805,82.0,0.18357121240199525
31,UV_irr__mut1,0.2006264067080341,0.2974068430614658,3.0,83.0,0.5104525770319004,84.0,0.1739967516398675,85.0,-0.08257010854766555
32,UV_irr__mut2,0.07985376574176861,0.03796419606431699,3.0,86.0,0.045676124682568535,87.0,0.07316871781183387,88.0,0.12071645473090342
33,YtrA__overexpr,0.25940185928480436,0.10975094684398445,3.0,89.0,0.3171291903892328,90.0,0.3282415036346649,91.0,0.13283488383051534
34,YtrA__wt,1.1888638222027719e-15,0.11920828215355893,3.0,92.0,0.1329119763482769,93.0,-0.09746275261996472,94.0,-0.03544922372830861
