,PA5252a
SRX7442752,0.350392817
SRX7442753,-0.350392817
SRX7442754,1.214174928
SRX7442755,1.381374458
SRX7442756,0.7294420420000001
SRX7442757,0.08810008400000001
SRX7442758,0.525615716
SRX7442759,1.114712444
SRX7442761,1.330638916
SRX7874204,0.052846959000000006
SRX7874205,-0.052846959000000006
SRX7874206,0.18791375100000002
SRX7874207,0.29861144
SRX8639787,0.046704209000000003
SRX8639788,-0.046704209000000003
SRX8639789,-0.45893213600000005
SRX8639790,-0.154640353
SRX8639791,-0.5062754220000001
SRX8639792,-0.5618066620000001
SRX8639793,-0.27804701800000003
SRX8639794,-0.22219718
SRX8639795,-0.044345643000000004
SRX8639796,-0.098028957
SRX8639797,-0.496688267
SRX8639798,-0.284885573
SRX8639800,-0.026907287000000002
SRX1156127,0.18186737700000002
SRX1156135,-0.18186737700000002
SRX1156136,-0.292297388
SRX1156137,-0.38633424800000005
SRX1156138,0.11744979
SRX1156140,0.011358425
ERX2195929,-0.111580389
ERX2195930,0.111580389
ERX2195931,-0.10701877800000001
ERX2195932,0.14134007
ERX2195933,0.337331111
ERX2195934,0.153978792
SRX4579961,-0.122599018
SRX4579962,0.096494486
SRX4579963,0.026104532000000003
SRX4579964,-1.206755609
SRX4579965,-1.319995568
SRX4579966,-0.7917421330000001
SRX5630349,-0.212507204
SRX5630350,0.212507204
SRX5630351,-0.429375783
SRX5630352,-0.445479222
SRX1411278,0.045017539
SRX1411287,0.125832237
SRX1411289,0.274996161
SRX1411279,-0.058802810000000004
SRX1411280,0.013785271000000002
SRX1411281,-0.209409899
SRX1411282,-0.139957312
SRX1411283,-0.216248127
SRX1411284,-0.191283044
SRX1411285,-0.413964614
SRX1411286,-0.179296645
SRX1411288,0.10823289800000001
SRX2711962,-0.00047589500000000005
SRX2711963,0.00047589500000000005
SRX2711964,0.025596380000000002
SRX2711965,-0.10953990400000001
SRX2711966,-0.40539035900000003
SRX2711967,-0.580094195
ERX3558798,-0.247289793
ERX3558799,-0.33807306
ERX3558800,-0.49277333300000004
ERX3558801,-0.16770357800000002
ERX3558802,0.029145282
ERX3558803,0.10307437100000001
ERX3558804,-0.161228385
ERX3558805,0.029008733000000002
ERX3593017,3.050735269
ERX3593018,3.106746806
ERX3593020,0.038814379
ERX3593021,0.112749124
ERX3593022,-0.15156350400000002
SRX7058492,0.115176465
SRX7058494,0.604355493
SRX7058495,0.588099987
SRX7058509,-0.115176465
SRX2662717,-0.144756662
SRX2662718,0.004613327
SRX2662721,-0.052773792
SRX2662722,0.052773792
SRX8143226,-0.172021636
SRX8143227,0.172021636
SRX8143228,-0.37288165300000004
SRX8143229,0.443087004
ERX2456848,0.334699383
ERX2456849,-0.18634451600000002
ERX2456850,0.896173675
ERX2456851,-0.437732373
ERX2456852,-0.045858711
ERX2456853,0.43739243400000005
ERX2456854,0.16791163
ERX2456855,0.32139749100000004
ERX2456856,0.409944874
ERX2456857,-0.81594764
ERX2456858,-0.071063703
ERX2456859,-0.012242654
SRX540108,0.350701317
SRX540109,-0.35070131800000004
SRX540110,0.47634397500000003
SRX540111,1.184906084
SRX540112,2.040229549
SRX540113,2.163298637
SRX540114,0.045137029
SRX540115,0.33555119
SRX1737662,-0.019328556
SRX1737664,0.16834295700000002
SRX1737665,0.10798935500000001
SRX1737667,-0.17628837700000002
SRX1737668,-0.053255612
SRX1737670,0.22954399
SRX1516139,-0.027853282
SRX1516140,0.027853281
SRX1516141,-0.428346999
SRX1516142,-0.5235710490000001
SRX591667,0.42340763400000003
SRX591668,0.42078540600000003
SRX591669,1.071239284
SRX591670,-0.165244986
SRX591671,0.8950387360000001
SRX591675,-0.42340763400000003
SRX591676,0.784521562
SRX591677,0.5839138150000001
SRX591678,-0.131246013
SRX591679,0.440309608
SRX2520351,-0.34588211100000005
SRX2520352,-0.342567122
SRX2520353,-0.8189890670000001
SRX2520354,-1.157810792
SRX2520355,0.194794081
SRX2520356,0.091424133
SRX2520357,0.402231021
SRX2520358,2.264803969
SRX2520359,2.665601593
SRX2520360,-0.508109516
SRX2652927,0.40805908100000005
SRX2652931,0.9750276250000001
SRX2652933,-0.06075376700000001
SRX2652935,-0.18188688900000002
SRX2652937,0.242640657
SRX2940624,0.344564427
SRX2940626,0.226541297
SRX2940627,-0.163735644
SRX2940628,0.082929269
SRX2940629,0.080806375
SRX3763712,-0.199501707
SRX3763714,0.199501707
SRX3763715,0.165721915
SRX3763716,0.345864712
SRX3763717,0.3876284
ERX2259197,-0.401516719
ERX2259198,-0.659517004
ERX2259199,0.264882903
ERX2259200,-0.264882903
SRX6976948,0.12055428700000001
SRX6976949,0.08028871
SRX6976950,-0.20084299800000002
SRX6976951,0.421587663
SRX6976952,0.377529365
SRX6976953,0.602401567
SRX4342817,-0.098397199
SRX4342818,0.42275823300000004
SRX4342819,-0.5924269510000001
SRX4342820,0.216716081
SRX4342821,-0.541077115
SRX4342822,-0.44337572500000005
ERX2300159,-0.075638782
ERX2300160,0.075638782
ERX2300161,0.24908736
ERX2300162,-0.375719248
ERX2300163,0.49270883400000004
ERX2300164,0.657004939
ERX2300165,0.29068128600000004
ERX2300166,0.010705566000000001
ERX2300167,0.451866515
ERX2300168,0.39384195200000005
ERX2300169,-0.024614801000000002
ERX2300170,-0.33031399100000003
ERX2068556,-0.023599801
ERX2068557,-0.058762904000000005
ERX2068558,-0.057452545
ERX2068559,0.165253687
ERX2068560,-0.18432152400000001
ERX2068561,0.019067836
SRX6747256,0.23048557600000003
SRX6747257,0.23865698100000002
SRX6747258,0.09681834800000001
SRX6747259,-0.11492215400000001
SRX6747260,-0.451038753
SRX6747265,-0.41555819600000005
SRX6747266,-0.104092603
SRX6747268,0.367886731
SRX6747269,0.332351753
SRX6747953,0.282500901
SRX6747954,-0.086655859
SRX6747955,-0.19584504100000003
SRX6747957,-0.52298053
SRX6747958,-0.802048231
SRX7747527,-0.24412609600000001
SRX7747528,-0.040156001000000004
SRX7747537,-0.23853899
SRX7747538,-0.094521167
SRX7747540,0.094521167
ERX2813653,-0.00038054
ERX2813654,0.00038054
ERX2813656,1.677854492
ERX2813657,0.34141106800000004
ERX2813658,0.43091586800000004
Paeru_0017,-1.420535331
Paeru_0018,-1.4806846550000001
Paeru_0019,-1.133187917
Paeru_0020,-1.140990135
Paeru_0033,-1.163199322
Paeru_0034,-1.406710079
Paeru_0035,-1.346110712
Paeru_0036,-1.579003957
Paeru_0037,-1.310397816
Paeru_0038,-1.329551376
Paeru_0039,-2.230894878
Paeru_0040,-1.980169883
Paeru_0041,-1.548014835
Paeru_0042,-1.465613337
Paeru_0043,-1.40665407
Paeru_0044,-2.466407936
Paeru_0045,-2.048191571
Paeru_0046,-1.4697312230000001
Paeru_0047,-0.977323377
Paeru_0048,-1.192739674
Paeru_0049,-1.183084048
Paeru_0050,-1.0130092
Paeru_0051,-0.9525878910000001
Paeru_0052,-1.758493595
Paeru_0053,-1.151827814
Paeru_0056,-1.752415674
Paeru_0057,-1.6167538559999999
Paeru_0058,-1.359051353
Paeru_0059,-1.269913113
Paeru_0060,-1.361143043
Paeru_0061,-1.665017792
Paeru_0062,-1.71462671
Paeru_0063,-1.200232091
Paeru_0064,-1.1721835600000001
Paeru_0065,-0.96052203
Paeru_0066,-0.960416479
Paeru_0068,-1.24668883
Paeru_0069,-1.002780765
Paeru_0070,-1.009167504
Paeru_0071,-1.228949899
Paeru_0072,-1.166509113
Paeru_0073,-1.222606483
Paeru_0074,-0.882696013
Paeru_0075,-1.262717374
Paeru_0077,-1.450727103
Paeru_0106,-1.02665248
Paeru_0107,-1.059846986
Paeru_0111,-1.16492924
Paeru_0112,-1.177908629
Paeru_0131,-1.083371305
Paeru_0132,-1.202343627
Paeru_0133,-1.218352437
Paeru_0134,-1.179232457
Paeru_0135,-0.7997126010000001
Paeru_0136,-0.8947526370000001
Paeru_0137,-1.481027165
Paeru_0138,-1.171710179
