,STM2792
SRX3136375,0.10928984100000001
SRX3136376,-0.2399805919
SRX3136377,0.035739577200000004
SRX3136378,0.0949511737
SRX3136379,0.5832467217
SRX3136380,0.5989447522
SRX3136381,0.9179968453
SRX3136382,0.6554277302
SRX8914620,0.1567018551
SRX8914621,-0.0176514916
SRX8914622,-0.13905036340000002
SRX8914623,0.4160514799
SRX8914625,0.6693571981
ERX3503512,0.0591842048
ERX3503513,-0.2014203947
ERX3503514,0.1422361899
ERX3503515,0.8346220231
ERX3503516,2.1431157142
ERX3503517,1.5478602348
ERX3503518,-0.2278809897
ERX3503519,-0.27087316570000003
ERX3503520,-0.1260189704
SRX2195704,0.0329062737
SRX2195705,-0.0329062737
SRX2195706,-0.2195349741
SRX2195707,-0.0772575715
SRX2195708,-1.118559385
SRX2195709,-0.6583139066
SRX2195710,-0.6822332008
SRX2195711,-0.6238966807
ERX3467881,0.7206143008
ERX3467883,-0.7206143008
SRX3798491,0.5011686028
SRX3798492,0.5637469664
SRX3798499,-0.1682818418
SRX3798500,1.9635399589
SRX3798501,0.4284253655
SRX3798502,0.0762330262
SRX3798503,2.150395179
SRX3798504,1.0873975
SRX3798506,3.0134590379
SRX3798507,1.8752251425000002
SRX3798508,2.4513283369
SRX3798509,0.1417196721
SRX3798510,-0.15094003620000002
SRX3798517,0.5562234446000001
SRX3798518,0.0092203641
SRX4341761,0.6479227614
SRX4341762,0.095206486
SRX4341763,0.3503382591
SRX4341764,-0.2216386773
SRX4341765,-0.1048211482
SRX4341766,0.09218814
SRX4341767,-0.4668703735
SRX4341768,0.2679681773
SRX4341769,0.19890219620000002
SRX1258665,-0.057711506600000004
SRX1258666,-0.3677962517
SRX1258667,-0.646543686
SRX1258669,-0.22400659550000002
SRX1258670,0.22400659550000002
ERX2079594,-0.3314604731
ERX2079595,0.1089186968
ERX2079596,-0.21096518320000002
ERX2079597,0.10901343420000001
ERX2079598,-0.103667301
ERX2079599,-0.0053461332
SRX2804001,-0.2957680412
SRX2804004,0.1572370774
SRX2804005,-0.0041542528
SRX2804006,0.8481514841000001
SRX2804007,0.2959157376
SRX2804008,0.7453867513
SRX2804009,0.2892471887
SRX2804010,-0.0057182255
SRX2804011,-0.0503091098
SRX2804012,0.6268376042
SRX2804013,0.1588132177
SRX2804014,0.1583973223
SRX2804015,0.1882333686
SRX2804016,-0.4544207283
SRX2804017,2.8706170993
SRX2804019,2.5800086373
SRX2804020,0.6083180665
SRX2804021,-0.8494579812
SRX2804022,-0.6083683089
SRX2804023,-0.0196867253
SRX2804024,-0.6052967424
SRX2804027,-0.2753374121
SRX2804028,0.1122410928
SRX2804029,0.16309631930000001
SRX2804030,0.0233570011
SRX2804031,0.060672653300000004
SRX2804032,0.024139033900000002
SRX2804033,0.1102227107
SRX2804034,0.4200537327
SRX2804035,0.0584022884
SRX2804036,0.0126639412
SRX2804037,-0.1755458283
SRX2804038,-0.10310116770000001
SRX2804039,-0.7046498582
SRX2804040,0.7587411619000001
SRX2804041,0.0054956351
SRX2804042,0.16426075580000002
SRX2804043,-0.0419150695
SRX2804044,-0.3080375568
SRX2804045,1.6490173512
SRX2804046,0.9365632494
SRX2804047,2.7378268256
SRX2804048,0.7898218115000001
SRX2804049,-0.11469752030000001
SRX2804050,2.0596484923
SRX2804051,2.6887842247
SRX2804052,0.3171654917
SRX2804053,0.2835372859
SRX2804054,-0.8250456587
SRX2804055,-0.47622727000000004
SRX2804056,-0.0063355216
SRX2804057,-0.1680694319
SRX2804058,1.3915665084
SRX2804059,0.4468519213
SRX2070419,0.6238533403000001
SRX2070420,1.2953744471
SRX2070421,1.0606127918
SRX2070422,0.1677592761
SRX2070423,0.3754335897
SRX2070424,0.36648442210000004
SRX2070425,-0.0991145532
SRX2070426,0.0442059831
SRX2070427,0.054908570100000005
SRX1470895,-0.4177111141
SRX1470896,0.4177111141
SRX2409106,0.2677647225
SRX2409107,-0.2971823973
SRX2409108,0.0294176748
SRX2409109,3.1892744609
SRX2409110,5.1625270078
SRX2409111,5.1573799751
SRX7973255,-0.5589889373
SRX7973256,0.0923898241
SRX7973257,0.4665991132
SRX7973258,0.49459450050000003
SRX7973259,1.2044222431
SRX7973260,1.2066982331
SRX7973261,0.5878508879000001
SRX7973262,-0.0178739431
SRX7973264,-0.12743838500000002
SRX7973265,0.2256936589
SRX7973266,-0.0450238525
ERX3475890,-0.6329115319
ERX3475891,-0.5092435722
ERX3475892,1.8345336983
ERX3475894,1.1214525853
ERX3475895,1.441408745
ERX3475896,-0.033098996400000004
ERX3475897,-0.0156480988
ERX3475899,0.0487470952
ERX3475900,1.6946207776
ERX3475901,-0.1267798993
SRX8524961,0.142216284
SRX8524962,0.7935872404000001
SRX8524963,6.6604639031
SRX8524964,6.4325020939
SRX8524965,0.1767889238
SRX8524966,-0.1767889238
SRX8524967,6.5646048303
SRX8524968,6.1034792086
SRX8524969,1.7310013185000002
SRX8524970,1.9176607421
SRX8524971,4.3846152979
SRX8524972,3.7522005100999998
SRX3266937,0.3152853517
SRX3266939,-0.3152853517
SRX4401053,0.0635215154
SRX4401054,-0.0635215154
SRX4401055,0.3785819905
SRX4401056,-0.3731699381
SRX4401057,0.2826507509
SRX4401058,0.3539129352
SRX4401081,-0.1226276991
SRX4401082,-0.9187378565000001
SRX4401083,-0.7915965033
SRX4401084,0.2138788718
SRX4401085,0.3087296966
SRX4401086,0.5069962974000001
SRX4401087,-0.1983265615
SRX4401088,0.4400221367
SRX4401089,0.1054932361
SRX4401090,1.0099112207
SRX4401091,1.2027627977
SRX4401092,1.3877189654
SRX4401093,3.2484435216
SRX4401094,3.107285212
SRX4401095,-1.7955844668
SRX4401096,-0.1478167723
SRX4401097,0.42544045
SRX4401098,0.5034464098
SRX4401099,-0.2293557599
SRX4401100,2.3588291443
SRX4401101,-2.1294733844
SRX4401102,0.9736793157
SRX4401103,0.6739387218
SRX4401104,0.8334079534000001
SRX8757611,-0.027507103
SRX8757612,0.3471805693
SRX8757613,-0.21422643900000002
SRX8757614,-0.8463711878
SRX8757615,-0.07003965100000001
SRX8757616,-0.0846251717
SRX8757617,-0.1767940468
SRX8757618,-0.8788264072
SRX8757619,0.4863556337
SRX8757620,-0.47112957190000004
SRX8757621,0.149198209
SRX8757622,-0.13687969290000002
SRX8757623,-0.24695542510000001
SRX8757625,-0.5374968488
SRX8757626,-0.1534370053
SRX8757628,0.12394900260000001
SRX8757630,-0.6596360103000001
SRX8757631,0.5117978227000001
SRX8757632,0.1754365998
SRX8757633,0.7962061246000001
SRX8757634,-0.1331055534
SRX6054568,-0.0720687699
SRX6054569,0.0720687699
ERX540771,0.0073578064
ERX540772,-0.0073578064
ERX540773,0.6580673055
ERX540774,0.9243381774
SRX4702827,1.1109237732
SRX4702828,-0.6747488924
SRX4702829,-0.4361748808
SRX4702830,0.11650958410000001
SRX4702831,-0.1689284987
SRX4702832,-1.1189255176
SRX2993586,0.0
SRX2993587,0.0
SRX2993588,0.5204458121000001
SRX2993589,0.0
SRX2993590,0.3786343313
SRX1462169,0.2039535906
SRX1462104,-0.3940175059
SRX1462103,0.0175150043
SRX1462105,-0.5236874783000001
SRX1462171,-0.23814544480000002
SRX1462102,-0.0175150043
ERX1045682,-1.2678056876000001
ERX1045674,0.023086812300000002
ERX1045681,-0.0036169064
ERX1045662,-2.4196521232
ERX1045684,0.0071751464000000004
ERX1045660,-0.3526024334
ERX1045664,-1.5673419318000001
ERX1045670,-0.5430079194
ERX1045667,-0.0828868775
ERX1045675,-1.4339890979
ERX1045673,-1.5109179731
ERX1045677,0.00021384500000000002
ERX1045679,-1.4946526307
ERX1045659,-1.2616255022
ERX1045663,-0.0867725706
ERX1045668,0.0726358626
ERX1045689,-0.0453904356
ERX1045685,-0.2764479869
ERX1045683,-1.2901767096
ERX1045680,-1.6374107001
ERX1045666,-0.3439917339
ERX1045658,0.0832143306
SRX1816875,-0.2100733296
SRX1816859,-0.2621113638
SRX1816857,0.4884443895
SRX1816863,-0.0642123963
SRX1816867,-0.8609131161
SRX1816858,-0.22633302560000002
SRX1816879,-0.46461415970000003
SRX1816878,-0.5318906818
SRX1816868,-0.5127098525
SRX1816866,-0.0885286822
SRX1816870,0.1787037425
SRX1816880,-0.5688063692
SRX1816864,-0.3477380131
SRX1816874,-0.4121816883
SRX1816877,-0.2503232101
SRX1816861,-0.9818000859
SRX1816872,-0.1416426096
SRX1816862,-0.6786784535
SRX1816871,0.5911533566
SRX1816876,-0.050505358900000005
SRX1816869,0.030685074200000002
SRX8370456,-0.5263518286000001
SRX8370458,-0.4523259117
SRX8370457,0.9786777403
ERX321085,-0.9787189328
ERX321083,-0.8437775328
ERX321086,0.8437775328
ERX321081,-0.8485224616
SRX974437,0.0
SRX976478,-1.6749793467
SRX976341,-1.8476079278
SRX976476,0.6028531286000001
SRX976336,-4.1683299765
SRX976480,-4.7547226035
SRX976335,-2.8487123104
SRX976343,-3.9021383737
SRX976468,0.6560326366
SRX976471,-3.619169024
SRX976474,-3.8472554352
SRX976469,-2.1432820462
SRX976470,-3.1169797055
SRX976482,-2.7081092707
SRX976344,-4.1434612979
SRX976475,-3.4469684627
SRX976473,-0.7465607167
SRX3456073,-0.26556885080000003
SRX3456063,1.2144127599
SRX3456076,-1.3695898899
SRX3456082,3.2470975098
SRX3456094,0.23432580560000002
SRX3456067,0.8150649506000001
SRX3456061,0.27356356200000004
SRX3456065,-0.022360748700000002
SRX3456064,1.1309961885
SRX3456085,1.3696302945
SRX3456079,-0.8240817286000001
SRX3456084,1.6169835799999999
SRX3456074,-0.644425584
SRX3456080,1.8488089541
SRX3456070,-1.1899757061
SRX3456069,0.7399996072
SRX3456089,0.7793340943
SRX3456062,0.7598179144
SRX3456087,2.7972975398
SRX3456066,0.1753890602
SRX3456092,1.6210979213
SRX3456075,-1.4794608579
SRX3456098,0.0741366321
SRX3456096,1.613017792
SRX3456068,0.9554759538
SRX3456060,0.022360748700000002
SRX3456072,-0.2568485009
SRX3456093,0.6769732307
SRX3456097,1.0267836221
SRX3456077,-0.9204387604000001
SRX3456071,-0.9200841455000001
SRX3456078,-0.44608612270000003
SRX4029144,1.1781411083
SRX4029145,1.2496192562
SRX4029142,0.0836511676
SRX4029141,0.0322329257
SRX4029146,1.2893947882
SRX4029143,-0.1158840933
ERX2173642,-0.6715156866
ERX2173639,0.3601797095
ERX2173641,-1.2024452796
ERX2173640,-0.3601797095
SRX3139264,0.0413994327
SRX3139266,0.1608986799
SRX3139265,-0.0413994327
SRX3139267,-0.0219044961
SRX2949967,0.3878477044
SRX2949969,2.3862061784
SRX2949968,-0.3878477044
SRX2949970,2.4938349178
SRX7514165,3.8139461204
SRX7514167,4.6400695933
SRX7514159,5.3378003458
SRX7514156,0.0004965926
SRX7514162,3.630481173
SRX7514172,1.7914088242
SRX7514171,1.180401738
SRX7514155,0.8533772272
SRX7514161,4.7851235298
SRX7514173,1.613992922
SRX7514166,4.5193155763
SRX7514160,4.6327046025000005
SRX7514164,2.5023943635
SRX7514175,1.9845228515
SRX7514168,4.9142613696
SRX7514158,-0.3299152061
SRX7514163,4.0629483778
SRX7514169,2.0526119471
SRX7514152,0.6602757529000001
SRX7514157,0.3294186135
SRX7514170,0.9663181731
SRX7514174,2.4633032559
SRX7514154,1.6026118452
SRX7476251,-0.0778488824
SRX7476248,1.4620063905
SRX7476249,1.6023061733000001
SRX7476252,-0.848454475
SRX7476246,2.8302835659000003
SRX7476255,3.7524924942
SRX7476247,2.7995135804
SRX7476254,3.523589586
SRX7476244,3.1602971051
SRX7476250,0.0778488824
SRX7476245,2.7675183379
SRX7476253,-0.3542017147
SRX1639010,0.5526420544
SRX1639002,2.4826671643
SRX1639013,-1.6733635909
SRX1638990,-0.3372664461
SRX1638991,1.7633909823
SRX1639016,0.0229773403
SRX1639008,-0.6736112668
SRX1638993,2.4760080242
SRX1639000,1.5924583633
SRX1639009,-0.168385221
SRX1639012,-2.2563567514000002
SRX1639015,0.0787614066
SRX1639001,0.3579071063
SRX1638989,0.0
