locus,gene_weight,gene_name,old_locus_tag,gene_product,cog,operon,regulator,link
SACI_RS05275,0.4825534177532899,fadR,Saci_1107,Saci-specific FadR transcriptional regulator (TetR/AcrR family),Transcription,Op599,FadR,https://www.uniprot.org/uniprot/A0A0U3GJ51
