,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,3.060052211623088e-14,0.2123247428790957,2.0,0.0,-0.1501362655034681,1.0,0.1501362655035293,,,,,,,,
1,fur__wt_dpd,-9.465679780212387,1.659481232739684,2.0,2.0,-8.292249347290346,3.0,-10.63911021313443,,,,,,,,
2,fur__wt_fe,2.0292660283693604,0.2888206620003483,2.0,4.0,2.2334930770165946,5.0,1.8250389797221265,,,,,,,,
3,fur__delfur_dpd,-6.421718256162351,0.7376897676079245,2.0,6.0,-6.943343693249843,7.0,-5.900092819074859,,,,,,,,
4,fur__delfur_fe2,-0.7072326553598205,0.03922232537021965,2.0,8.0,-0.734967027603008,9.0,-0.6794982831166331,,,,,,,,
5,acid__wt_ph5,-1.7987257874441922,0.13702943287769037,2.0,10.0,-1.895620228654154,11.0,-1.7018313462342305,,,,,,,,
6,acid__delgadx_ph5,-2.674806336495058,,1.0,12.0,-2.674806336495058,,,,,,,,,,
7,acid__delgadw_ph5,-1.7295379117709881,0.1502095256622005,2.0,13.0,-1.6233237375764316,14.0,-1.835752085965545,,,,,,,,
8,acid__delgade_ph5,-1.7695591465755836,0.025402312798979934,2.0,15.0,-1.787521294213564,16.0,-1.751596998937603,,,,,,,,
9,oxidative__wt_pq,-14.6989016798241,0.07249040065035643,2.0,17.0,-14.750160133694898,18.0,-14.647643225953304,,,,,,,,
10,oxidative__deloxyr_pq,-14.579273120841467,0.11459537514024253,2.0,19.0,-14.660304287695748,20.0,-14.498241953987185,,,,,,,,
11,oxidative__delsoxr_pq,-14.65231376007446,0.03378731436863424,2.0,21.0,-14.676204999182604,22.0,-14.628422520966318,,,,,,,,
12,oxidative__delsoxs_pq,-14.760597883594848,0.2833974547397149,2.0,23.0,-14.560205621577389,24.0,-14.960990145612309,,,,,,,,
13,nac_ntrc__wt_csn,-2.1476532867227123,0.15167870935996663,2.0,25.0,-2.2549063306727684,26.0,-2.0404002427726566,,,,,,,,
14,nac_ntrc__wt_cytd,-3.2025108296046305,0.31200042521593013,2.0,27.0,-2.98189321320136,28.0,-3.423128446007901,,,,,,,,
