,A,ArgR
hot_tale__hot_ale9_37c__1,1.5983869277301062,0.6032071795
hot_tale__hot_ale9_37c__2,1.1779535622121098,0.6141555544999999
hot_tale__hot_ale9_mid_44c__1,-2.742858524316145,0.8624450884999995
hot_tale__hot_ale9_mid_44c__2,-1.088400691162008,1.090586244499999
hot_tale__hot_ale9_44c__1,-1.0868876534272396,0.9216029584999994
hot_tale__hot_ale9_44c__2,-1.3820920589557737,0.9075580665
hot_tale__hot_ale10_30c__1,-0.9855630462986784,0.9736685084999994
hot_tale__hot_ale10_30c__2,-0.4750839350461224,0.9181712864999998
hot_tale__hot_ale10_37c__1,1.945802992907824,0.5813599134999983
hot_tale__hot_ale10_37c__2,1.832722059296517,0.6017090794999991
hot_tale__hot_ale10_44c__1,0.9983325420566808,1.0677062304999991
hot_tale__hot_ale10_44c__2,0.5549671736927116,1.3209857465000001
hot_tale__hot_ale16_30c__1,0.0267538398919894,0.6245898365000002
hot_tale__hot_ale16_30c__2,0.3451729712548652,0.7297943194999998
hot_tale__hot_ale16_37c__1,2.6606045335222577,0.7572764144999997
hot_tale__hot_ale16_37c__2,2.778609706129641,0.7579892734999998
hot_tale__hot_ale16_44c__1,-0.8801982835363937,1.2418154094999991
hot_tale__hot_ale16_44c__2,-1.301064258125216,1.3668425964999995
pdhr_ale__pdhR-13_51__1,-9.917098497465751,-0.6023256015000005
pdhr_ale__pdhR-13_51__2,-11.034065881487008,-0.4438010515000013
pdhr_ale__pdhR-14_46__1,-10.58825057306499,-0.6789499155000005
pdhr_ale__pdhR-14_46__2,-4.430294520511573,-0.4874315774999998
pdhr_ale__pdhR-15_51__1,-10.55428933080758,-0.31423390550000185
pdhr_ale__pdhR-15_51__2,-10.659203358215397,-0.3204967645000005
pdhr_ale__pdhR-16_49__1,-13.225703666060426,-0.5359146795000003
pdhr_ale__pdhR-16_49__2,-13.273992382734312,-0.9314623885
tcs__del_atoC_LiAcet__1,-4.746917969839037,-0.3925588945000005
tcs__del_atoC_LiAcet__2,-4.308830665630387,-0.4340894545000005
tcs__del_atoC_LiCl__1,-6.709061142292444,-0.3837326455000003
tcs__del_atoC_LiCl__2,-6.614456814567026,-0.3723039185000001
tcs__del_atoC_m9__1,-8.473345132418338,-0.32037355150000124
tcs__del_atoC_m9__2,-8.15265754878754,-0.3299260655000005
tcs__del_baeR_etoh__1,-20.51520337441073,0.39994117049999994
tcs__del_baeR_etoh__2,-20.47467837324416,0.2858484545
tcs__del_baeR_lb__1,-15.94196427627308,-0.7072437455000005
tcs__del_baeR_lb__2,-15.69492476776636,-0.7125101085000001
tcs__del_btsR_01xlb__1,-15.335304855956348,-1.0925509934999988
tcs__del_btsR_01xlb__2,-15.529485983885245,-1.0291281665000005
tcs__del_btsR_lb__1,-17.564073410483402,-0.5848826015000013
tcs__del_btsR_lb__2,-17.47230576492728,-0.6461723445
tcs__del_btsR_pyruvate__1,-15.29054203004481,-0.9465335875000004
tcs__del_btsR_pyruvate__2,-15.463132949659844,-0.9933961495000004
tcs__del_cpxR_etoh__1,-19.71489601657311,0.4950913774999997
tcs__del_cpxR_etoh__2,-20.10740978460615,0.4857728454999997
tcs__del_cpxR_lb__1,-17.113144267034627,-0.7374424485000004
tcs__del_cpxR_lb__2,-16.84288821326199,-0.6937163585000006
tcs__del_cusR_CuSO4__1,-13.58793241786742,-0.8407502474999999
tcs__del_cusR_CuSO4__2,-13.854955561548527,-0.8147623865000001
tcs__del_cusR_lb__1,-17.719949004242206,-1.073988374499999
tcs__del_cusR_lb__2,-17.889213689639938,-1.0434190824999998
tcs__del_kdpE_01-kcl__1,-12.85393803638676,-0.7304360345000003
tcs__del_kdpE_01-kcl__2,-12.71435916318056,-0.7265190075000003
tcs__del_kdpE_115-kcl__1,-9.110425225494897,-0.6350421805000019
tcs__del_kdpE_115-kcl__2,-10.317965927523232,-0.6378788335000003
tcs__del_phoB_m9__1,-4.788627159685728,-0.16028245550000175
tcs__del_phoB_m9__2,-5.217503485993094,-0.22109821250000028
tcs__del_phoB_m9p__1,-4.280989493550401,0.4947472244999993
tcs__del_phoB_m9p__2,-4.412973551369361,0.5570272655000004
tcs__del_rcsB_etoh__1,-19.4639942077925,0.9665080725
tcs__del_rcsB_etoh__2,-19.36855741902017,0.9071430984999987
tcs__del_rcsB_lb__1,-16.426658414500114,-0.6317640974999996
tcs__del_rcsB_lb__2,-16.44735735842413,-0.4778782725000008
tcs__del_zraR_lb__1,-15.440237879725998,-0.5747294615000005
tcs__del_zraR_lb__2,-15.445794427136375,-0.6186828474999997
tcs__del_zraR_zncl2__1,-14.068343706084203,-0.5391810195000001
tcs__del_zraR_zncl2__2,-14.107259412037909,-0.4024791655000009
tcs__wt_01-kcl__1,-15.081333750711083,-0.5568752745000012
tcs__wt_01-kcl__2,-15.349342054259717,-0.6737584845000004
tcs__wt_01xlb__1,-15.162856568084724,-0.9087417185
tcs__wt_01xlb__2,-15.341065491170603,-0.8394819065000005
tcs__wt_115-kcl__1,-9.86055116723974,-0.5381902955000006
tcs__wt_115-kcl__2,-10.214733647194803,-0.5048410655000017
tcs__wt_CuSO4__1,-14.879893374287365,-1.072802255500001
tcs__wt_CuSO4__2,-14.775028786884269,-1.1441001245000004
tcs__wt_etoh__1,-19.070910419228557,0.3402555874999997
tcs__wt_etoh__2,-18.90459271636712,0.35350466549999915
tcs__wt_lb__1,-15.508119251243848,0.08523990650000003
tcs__wt_lb__2,-15.369390906827778,0.007503277499999683
tcs__wt_LiAcet__1,-4.231350528897239,-0.4528997115000006
tcs__wt_LiAcet__2,-4.960967319695353,-0.23518468350000002
tcs__wt_LiCl__1,-5.897502057317219,-0.4086086184999989
tcs__wt_LiCl__2,-6.081663679626929,-0.31705829650000084
tcs__wt_m9p__1,-6.267480283097358,0.4569814394999998
tcs__wt_m9p__2,-6.274752229775709,0.4739314814999993
tcs__wt_pyr__1,-14.91126245678132,-1.100463583499999
tcs__wt_pyr__2,-14.871309473667443,-0.9850088545000002
tcs__wt_zncl2__1,-15.150769413977043,-0.6155392035
tcs__wt_zncl2__2,-15.136790521879142,-0.8941218424999997
ros_tale__0_0_0pq__1,0.803609770642001,0.1621244715000003
ros_tale__0_0_0pq__2,0.6272708783156825,0.15360267849999865
ros_tale__0_0_250pq__1,-13.09271938924296,-0.5788830365000006
ros_tale__0_0_250pq__2,-12.717450491872787,-0.4283139325000001
ros_tale__1_mid_250pq__1,9.682071369753244,0.5142332525000004
ros_tale__1_mid_250pq__2,9.795704932899753,0.491948773499999
ros_tale__1_0_0pq__3,-0.0235804314337901,0.8459983725000004
ros_tale__1_0_0pq__4,-0.0916073218730243,0.8767657284999988
ros_tale__1_0_250pq__1,-3.2124949214885543,0.6187442915000005
ros_tale__1_0_250pq__2,-3.542254100902038,0.6424100414999998
ros_tale__1_0_750pq__1,-3.9393352628582767,-0.6104858085
ros_tale__1_0_750pq__2,-2.281583304036319,-0.5442164355000019
ros_tale__1_1_0pq__1,-7.5558338053342995,-1.3191334985000005
ros_tale__1_1_0pq__2,-6.785629749623075,-1.1986630174999997
ros_tale__1_1_250pq__1,-8.171281767308113,-1.4270926655
ros_tale__1_1_250pq__2,-9.230905363275818,-1.5227274255000005
ros_tale__1_1_750pq__1,-7.223781460055461,-1.3842210505000008
ros_tale__1_1_750pq__2,-7.978147873648536,-1.3709117885
ros_tale__1_2_0pq__1,-13.425883941146392,-1.2944408674999996
ros_tale__1_2_0pq__2,-13.552669464236905,-1.306936781500001
ros_tale__1_2_250pq__1,-11.716467186131814,-1.2821979015
ros_tale__1_2_250pq__2,-11.545208610984764,-1.3306587225
ros_tale__1_2_750pq__1,-10.957654668489914,-1.2670774245
ros_tale__1_2_750pq__2,-11.585692077870045,-1.3075821355000006
ros_tale__1_3_0pq__1,-8.984462889089052,-0.2820201485
ros_tale__1_3_0pq__2,-9.516699779126885,-0.3719021785000001
ros_tale__1_3_250pq__1,-1.7217219198763134,-0.3978709415000008
ros_tale__1_3_250pq__2,-4.1505224083088725,-0.3101986795
ros_tale__1_3_250pq__3,-4.116450567508893,-0.2678748974999996
ros_tale__1_3_250pq__4,-1.2882740232580658,0.08130168950000005
ros_tale__1_3_750pq__1,-6.232848988506081,-0.5599632815000017
ros_tale__1_3_750pq__2,-6.676839934238447,-0.6042064505000004
ros_tale__1_4_0pq__1,-8.660308495737237,-1.0064757705000007
ros_tale__1_4_0pq__2,-8.71596052455199,-0.8036841675000002
ros_tale__1_4_250pq__1,-0.7442623876195148,-0.8796332155000011
ros_tale__1_4_250pq__2,-0.9470124714302054,-0.6672072455000002
ros_tale__1_4_750pq__1,-1.4453786290443151,-0.9405618755000004
ros_tale__1_4_750pq__2,-9.716043886704428,-1.3362164395000002
ros_tale__1_4_750pq__3,-0.6796846223878735,-1.4489226845000005
ros_tale__1_4_750pq__4,-9.321949633677963,-2.0920960085000004
ros_tale__2_mid_250pq__1,10.951030140902056,0.34191996449999884
ros_tale__2_mid_250pq__2,10.945544436689772,0.24754650349999885
ros_tale__2_0_0pq__1,-5.3082327267403695,-0.8347980665000012
ros_tale__2_0_0pq__2,-6.527768453489885,-0.8718364235000005
ros_tale__2_0_250pq__1,-1.83873219765634,0.1887343114999993
ros_tale__2_0_250pq__2,-1.4489477274511071,0.1125791164999992
ros_tale__2_0_750pq__1,-11.798198421792105,-0.8474660775
ros_tale__2_0_750pq__2,-13.205493482682698,-0.9934888605000004
ros_tale__2_1_0pq__1,-6.120716710300366,-0.8813478545000004
ros_tale__2_1_0pq__2,-7.804050616617831,-0.9800782305000002
ros_tale__2_1_250pq__1,-5.385434505476037,-0.9199974895
ros_tale__2_1_250pq__2,-5.035630159369231,-0.7987115295000002
ros_tale__2_1_750pq__1,-6.510155208820795,-0.9023529124999996
ros_tale__2_1_750pq__2,-7.177306644425338,-1.1401902225000002
ros_tale__2_1_750pq__3,-8.743477937992242,-1.2148927215
ros_tale__2_2_0pq__1,-6.225857405221529,-1.5065244475000004
ros_tale__2_2_0pq__2,-7.617751872371472,-1.4888024705000005
ros_tale__2_2_250pq__1,-0.0488702950552174,-1.4570986525
ros_tale__2_2_250pq__2,-3.3756217579048102,-1.5550559365000003
ros_tale__2_2_750pq__1,-3.837874888973506,-1.3776215744999998
ros_tale__2_2_750pq__2,2.838837908794963,-1.0916870865000012
ros_tale__2_3_0pq__1,-3.575265481607909,-1.6424419555000007
ros_tale__2_3_0pq__2,-7.138406265834009,-1.3241232924999995
ros_tale__2_3_250pq__1,-4.097111127377299,-1.2039537124999995
ros_tale__2_3_250pq__2,-7.026342006035447,-1.7540675465
ros_tale__2_3_750pq__1,-6.363152329661114,-1.4405766615000006
ros_tale__2_3_750pq__2,-5.304972113323171,-1.3959362335000003
ros_tale__3_0_0pq__1,-7.62583734510901,-1.1059067075
ros_tale__3_0_0pq__2,-7.483463231355682,-0.9330247735000006
ros_tale__3_0_250pq__1,-13.204404809777444,-1.1463105574999997
ros_tale__3_0_250pq__2,-12.381337433877317,-1.1943484805000004
ros_tale__3_0_750pq__1,-15.767916463202685,-1.8385429935
ros_tale__3_0_750pq__2,-15.795693009567726,-2.0681995394999997
ros_tale__3_1_0pq__1,-1.6186039864233914,-2.0537775144999997
ros_tale__3_1_0pq__2,-3.783271797448504,-1.597886646500001
ros_tale__3_1_250pq__1,-6.726906492022742,-1.6330503994999999
ros_tale__3_1_250pq__2,-6.357013712301344,-1.4242813744999996
ros_tale__3_1_750pq__1,-11.92347856404248,-1.6124588445000008
ros_tale__3_1_750pq__2,-8.092215853808078,-1.573349788499999
ros_tale__3_2_0pq__1,2.4826111388614702,0.16890865949999956
ros_tale__3_2_0pq__2,2.329578877965309,0.2360723984999993
ros_tale__3_2_0pq__3,2.2005544577032774,0.325455483499999
ros_tale__3_2_0pq__4,2.278472476256477,0.30613800549999937
ros_tale__3_2_250pq__1,7.910255646369057,-0.9690817365000006
ros_tale__3_2_250pq__2,0.1593196455730257,-1.6344013865000004
ros_tale__3_2_750pq__1,0.6771716857900236,-1.5184842245000008
ros_tale__3_2_750pq__2,-0.1324148708346832,-1.9290965465000007
ros_tale__3_3_0pq__1,-13.31949406494962,-1.4660928965000009
ros_tale__3_3_0pq__2,-13.01857013116621,-1.0747225184999991
ros_tale__3_3_0pq__3,-12.875809565156096,-1.516832216500001
ros_tale__3_3_0pq__4,-13.063088097538945,-1.2869621165000007
ros_tale__3_3_250pq__1,-8.622648877307846,-1.6820475305000002
ros_tale__3_3_250pq__2,-10.885050548661766,-1.4502343795000003
ros_tale__3_3_750pq__1,-10.078265942712742,-1.3125129185000004
ros_tale__3_3_750pq__2,-9.998941445107464,-1.4621240515
ros_tale__3_4_0pq__1,5.150171931485347,-1.2412083945
ros_tale__3_4_0pq__2,5.155819049335967,-1.2191754265000003
ros_tale__3_4_250pq__1,4.133963311777083,-1.3629732055000003
ros_tale__3_4_250pq__2,2.3702274206100897,-1.8537845935000004
ros_tale__3_4_750pq__1,6.273810371705217,-1.282721425500001
ros_tale__3_4_750pq__2,6.350822992104262,-1.6042477995000004
pcoli__atASMT_325G__1,-6.103967724306967,0.4209443894999989
pcoli__atASMT_325G__2,-6.693812455282016,0.35003126249999994
pcoli__bpTDC__1,-4.286349021884918,-0.14939030150000132
pcoli__bpTDC__2,-3.859118930804304,-0.10842858550000044
pcoli__BRCA__1,-2.793139079722836,0.13810432250000024
pcoli__BRCA__2,-2.797347269357941,0.030675524499999437
pcoli__BRCActrl__1,-6.591417482393549,-0.7880945055000019
pcoli__BRCActrl__2,-7.435667445810387,-1.0839301115000008
pcoli__BRCAswap__1,-6.458290037596649,0.10815922549999968
pcoli__BRCAswap__2,-7.837115219866734,0.07485622149999926
pcoli__btAANAT__1,-5.954781253125159,0.2205754234999997
pcoli__btAANAT__2,-6.008360524091208,0.28067974549999875
pcoli__btASMT__1,-6.04435259024597,0.11129123549999953
pcoli__btASMT__2,-6.723338946193271,-0.0750497405000008
pcoli__CC1__1,-7.825520366662042,0.2283895834999985
pcoli__CC1__2,-9.155699855493378,0.29943521749999924
pcoli__ccCOMT__1,-5.8106716925571895,0.024910052499999225
pcoli__ccCOMT__2,-6.279103023349602,0.1313376075000008
pcoli__ckDDC__1,-7.273397646816928,0.13817004349999884
pcoli__ckDDC__2,-7.301190661792855,-0.10980139249999964
pcoli__CNTF_belt__1,-6.366323951359525,0.20303558049999992
pcoli__CNTF_belt__2,-8.39762417747582,0.19752112649999987
pcoli__cobPNMT__1,-3.990962454712478,0.5639983055000002
pcoli__cobPNMT__2,-3.989657438520139,0.4683241195000001
pcoli__cvPhhB__1,-5.266083228322609,0.5851746734999992
pcoli__cvPhhB__2,-5.672778547963191,0.6337893645000001
pcoli__ggAANAT__1,-5.612888775263436,0.1716313275000001
pcoli__ggAANAT__2,-4.586401594857311,0.15193426949999989
pcoli__ggTPH__1,-4.594914873963432,0.20033470449999946
pcoli__ggTPH__2,-6.127505564542547,-0.048789670500000604
pcoli__hsAANAT__1,-13.549183752295525,-0.6266350175000008
pcoli__hsAANAT__2,-13.597397997370331,-0.4788231725000003
pcoli__hsASMT__1,-3.63468377023497,-0.02277124350000026
pcoli__hsASMT__2,-3.760625767275029,-0.09763941050000023
pcoli__hsPNMT_mb__1,-3.6577644301194208,0.4697254475000001
pcoli__hsPNMT_mb__2,-3.651056880678098,0.4307603984999986
pcoli__hsTPH__1,-4.251176579412665,0.099488041499999
pcoli__hsTPH__2,-4.864786672936581,0.1961407834999989
pcoli__hsTPH_E2K__1,-6.946442988100951,0.2271878204999993
pcoli__hsTPH_E2K__2,-7.384687654033697,0.06038184450000018
pcoli__hsTPH_E2K_N91I_P99C__1,-3.0931565650253336,0.21336053849999992
pcoli__hsTPH_E2K_N91I_P99C__2,-2.9952498661215623,0.032163795499998926
pcoli__hsTPH_N158trunc__1,-5.997891274519319,-0.07183779650000055
pcoli__hsTPH_N158trunc__2,-6.446320548930094,-0.10905627350000023
pcoli__hsTPH_N174trunc__1,-6.788585245662567,0.2412465155000003
pcoli__hsTPH_N174trunc__2,-7.312389187781334,0.11399620149999913
pcoli__hsTPH_Ntermtrunc__1,-7.583819797776595,-0.2347770445000004
pcoli__hsTPH_Ntermtrunc__2,-9.072851262395703,-0.3467239624999996
pcoli__hsTPH1__1,-5.060539344475051,0.5849581454999999
pcoli__hsTPH1__2,-5.475882590192689,0.5021421794999998
pcoli__MBP__1,-13.388783895304352,-0.6558524485000001
pcoli__MBP__2,-14.3765204293445,-0.11688754850000027
pcoli__msCOMT__1,-1.1233759854159304,0.08650655449999968
pcoli__msCOMT__2,-1.0150807769691566,0.08634382450000011
pcoli__ocAANAT__1,-4.877014574511009,0.2954030774999996
pcoli__ocAANAT__2,-4.918709796241149,0.2970649124999998
pcoli__osTDC_K374H__1,-10.917356691194655,-0.05038898750000076
pcoli__osTDC_K374H__2,-12.300586455405004,-0.06518474650000082
pcoli__osTDC_K374L__1,-3.0803083885766096,0.04439785449999967
pcoli__osTDC_K374L__2,-4.254412669789672,-0.033653037499999705
pcoli__osTDC_K374Q__1,-4.92762172858185,0.18187016549999946
pcoli__osTDC_K374Q__2,-5.82663339032769,0.1313037434999984
pcoli__osTDC_L360V__1,-5.499583451081447,-0.11974743950000022
pcoli__osTDC_L360V__2,-5.524396255471078,-0.1731593165000005
pcoli__pmTPH__1,-1.1618685483621023,0.12897110950000013
pcoli__pmTPH__2,-0.8180143496802386,0.2303305934999997
pcoli__RFC__1,-2.302299260946429,0.5513994904999997
pcoli__RFC__2,-2.8810200137415998,0.5413476065000005
pcoli__RFCctrl__1,-12.457994822985262,-0.5732129725000004
pcoli__RFCctrl__2,-13.817884605050216,-0.7542967565000005
pcoli__RFCnopause__1,-12.200033287617533,-0.3676600345000001
pcoli__RFCnopause__2,-12.14540362610358,-0.5881566895000008
pcoli__RFCpluspause__1,-5.592593045697015,-0.10272929550000054
pcoli__RFCpluspause__2,-6.343823613635226,-0.4672240734999989
pcoli__rnCOMT_sol__1,-12.3707816320835,-0.6381399585
pcoli__rnCOMT_sol__2,-12.088605284778954,-0.5955427325000002
pcoli__rnPNMT__1,-1.0120261175138214,0.16613900349999966
pcoli__rnPNMT__2,-0.8648185452907292,0.3583128234999986
pcoli__rnTDC__1,-3.235568103115858,0.038290017499999614
pcoli__rnTDC__2,-4.90378795331012,-0.0338175895000008
pcoli__rnTDC_trunc__1,-10.63608543406606,-0.2423363365000011
pcoli__rnTDC_trunc__2,-11.222420325995795,-0.2391300975000004
pcoli__saCOMT_T2A__1,-4.705000378690967,0.24003736349999905
pcoli__saCOMT_T2A__2,-5.109875083257959,0.2378279825000007
pcoli__sfCOMT__1,-3.942220935576267,0.4655348165
pcoli__sfCOMT__2,-4.200865897539441,0.3198921145
pcoli__sgAANAT_D63G__1,-3.6022336516173192,0.5425852824999993
pcoli__sgAANAT_D63G__2,-5.546985687847937,0.7025046154999988
pcoli__ssDDC__1,-4.4156518232401245,-0.1732968374999997
pcoli__ssDDC__2,-4.655246661853756,-0.2665124915000012
pcoli__TP53B__1,-6.289568660416807,-0.1915427965000012
pcoli__TP53B__2,-6.875319363879956,-0.2799956355000006
pcoli__WT__1,-12.648149102674315,0.14474715149999895
pcoli__WT__2,-8.513283440377982,0.3912377334999988
cck__glu_ale4__1,0.4068317888103834,-0.019467171500000543
cck__glu_ale4__2,-0.3125375750732587,-0.030611933500000358
cck__cck_ale1__1,1.300582032959039,-0.06464122650000181
cck__cck_ale1__2,0.8906241058261014,0.03695035149999981
cck__cck_ale2__1,0.5359010124562167,-0.0925474485000004
cck__cck_ale2__2,0.4707488362082466,-0.0928641015000018
cck_pgi__gmos_delpgi__1,-4.325315586484065,0.3586433754999998
cck_pgi__gmos_delpgi__2,-5.457142778745212,0.1795880384999986
cck_pgi__pgi_ale1__1,-1.2305429908709504,-0.036399286500001786
cck_pgi__pgi_ale1__2,-3.9121672954754647,-0.1331143285000005
cck_pgi__pgi_ale2__2,-6.3112462008946215,-0.19735475550000192
cck_pgi__pgi_ale3__1,0.0792362616678937,0.04234592649999946
cck_pgi__pgi_ale3__2,-0.8213222958012927,0.13386630349999962
cck_pgi__pgi_ale4__1,0.1974636809676737,-0.11088400150000056
cck_pgi__pgi_ale4__2,-0.2072414515252286,-0.2302144895000007
cck_pgi__pgi_ale4__3,-0.3719109997529056,-0.2410425035000001
cck_pgi__pgi_ale5__1,0.3955464354668557,-0.11235089749999982
cck_pgi__pgi_ale5__2,0.0786859082194887,0.17323221349999862
cck_pgi__pgi_ale6__1,0.4265881678700186,0.13450887950000026
cck_pgi__pgi_ale6__2,-0.4677734314370378,0.03689047249999966
cck_pgi__pgi_ale7__1,0.4997534611282026,0.13205913250000026
cck_pgi__pgi_ale7__2,-0.2317522280428962,0.20456524049999916
cck_pgi__pgi_ale8__1,0.6898639915480294,0.38201425149999935
cck_pgi__pgi_ale8__2,0.0047354566318077,0.26643066449999964
cck_sdh__gmos_delsdhCB__1,-2.063588903651872,0.3243788614999996
cck_sdh__gmos_delsdhCB__2,-4.220572112486788,-0.4878626935000003
cck_sdh__sdh_ale1__1,-4.873952303559443,0.04589128249999952
cck_sdh__sdh_ale1__2,-4.351486409254123,0.05703247549999979
cck_sdh__sdh_ale2__1,-2.840099359776713,0.16843120049999882
cck_sdh__sdh_ale3__2,-3.266661662786415,0.15493492150000066
cck_sdh__sdh_ale3__1,-2.155872502708404,0.18540121549999888
cck_sdh__sdh_ale3__3,-2.1796119091583805,0.10353676749999964
cck_pts__gmos_delptsHIcrr__2,0.05859332474028,0.4794757804999996
cck_pts__gmos_delptsHIcrr__1,-0.0323125283169061,0.6560631314999998
cck_pts__pts_ale1__2,-4.201083842511255,0.15581850349999904
cck_pts__pts_ale1__1,-4.6520737471378,0.09466666349999996
cck_pts__pts_ale2__2,0.3991311189782444,0.03847882849999884
cck_pts__pts_ale2__1,0.3470170106362662,0.02868504449999953
cck_pts__pts_ale3__2,-13.374775252672356,-0.6177295595000007
cck_pts__pts_ale3__1,-13.149273242822822,-0.4718484524999997
cck_pts__pts_ale4__2,2.1243649944916303,0.16205306949999887
cck_pts__pts_ale4__1,1.2533771488439864,0.2518104244999986
cck_gnd__gmos_delgnd__1,5.198524156662852,0.0897509405000001
cck_gnd__gmos_delgnd__2,6.004758033084173,0.1490331015000006
cck_gnd__gnd_ale1__1,1.104456039968388,0.007637334500000038
cck_gnd__gnd_ale1__2,0.7960235344708831,-0.0015607415000005176
cck_gnd__gnd_ale2__1,0.5593845025421429,-0.06251105150000047
cck_gnd__gnd_ale2__2,1.0400069103833285,0.04780998949999926
cck_gnd__gnd_ale3__1,-0.4212247315177502,-0.02546313950000023
cck_gnd__gnd_ale3__2,0.1159626960490455,0.05532180849999868
cck_tpiA__gmos_deltpiA__1,-1.0988498442706958,1.0312091084999988
cck_tpiA__gmos_deltpiA__2,-5.646495229701035,0.2719148644999993
cck_tpiA__tpiA_ale1__1,-4.287495823856491,0.1625977565000003
cck_tpiA__tpiA_ale1__2,-3.906228241689223,0.11776342349999958
cck_tpiA__tpiA_ale2__1,-4.785471998187624,0.002690502500000136
cck_tpiA__tpiA_ale2__2,-4.636193854227136,-0.15054655449999998
cck_tpiA__tpiA_ale3__1,-4.965493943455951,0.04129855749999933
cck_tpiA__tpiA_ale3__2,-5.011613900711884,0.16294179650000018
cck_tpiA__tpiA_ale4__1,-4.938142011096756,0.014552468499999803
cck_tpiA__tpiA_ale4__2,-4.450690954993629,0.006848979499999075
acid_tale__acid_ale1_pH7__1,1.9137479611944568,-0.0033379435000000512
acid_tale__acid_ale1_pH7__2,1.965945393366804,0.10583342849999866
acid_tale__acid_ale1_pH5__1,-2.111762008443469,0.07097873549999889
acid_tale__acid_ale1_pH5__2,-0.8108200799701057,0.2971900744999996
acid_tale__acid_ale2_pH7__1,2.211971061187003,0.12455692750000047
acid_tale__acid_ale2_pH7__2,2.209382814721573,0.033615068499999616
acid_tale__acid_ale2_pH5__1,-0.2423055568255201,0.4547180854999997
acid_tale__acid_ale2_pH5__2,3.796155404821803,0.23926856850000003
acid_tale__low_Mg_ale_pH7__1,1.0951984007267688,0.1498143504999998
acid_tale__low_Mg_ale_pH7__2,1.117388307676647,-0.022755523500000763
acid_tale__low_Mg_ale_pH5__1,-3.0815353339028904,0.3166282964999993
acid_tale__low_Mg_ale_pH5__2,-2.3874198504558395,0.06736659549999935
acid_tale__MES_ale_pH7__1,1.4394472562131175,-9.466749999909041e-05
acid_tale__MES_ale_pH7__2,1.6895859647850184,0.16639358249999958
acid_tale__MES_ale_pH5__1,-1.2506695062436777,0.27808597349999964
acid_tale__MES_ale_pH5__2,-0.7735019255096883,0.5362202544999999
acid_tale__gmos_pH7__1,0.5849241168493474,-0.03895721050000045
acid_tale__gmos_pH7__2,0.4415434469062783,0.14877553050000006
acid_tale__gmos_pH5__1,-2.785959458762367,0.3786910265000003
acid_tale__gmos_pH5__2,-2.3588657077492816,0.3831458054999999
adnB__wt_adn__1,-3.0799698106271256,-0.2310030755000003
adnB__wt_adn__2,-1.0193467175843127,-0.006405671500000487
adnB__delydhB_adn__1,-4.456585754009102,-0.24156941249999964
adnB__delydhB_adn__2,-2.6639182285624075,-0.05444640950000057
ytf2__wt_glc__1,-1.0154717068546388,0.04440586349999976
ytf2__wt_glc__2,-1.7675512724859177,0.1659800054999998
ytf2__ybcM_glc__1,-0.5927529940150085,0.0018010804999999406
ytf2__ybcM_glc__2,-0.6749461161594255,0.06123437249999952
ytf2__ydhB_glc__1,-3.067111933635786,-0.30872003849999885
ytf2__ydhB_glc__2,-3.440041493371404,-0.24761386650000186
ytf2__yfeC_glc__1,-1.6937289735503718,-0.019577552499999484
ytf2__yfeC_glc__2,-1.2797002970941478,0.004815662500000428
ytf2__yciT_glc__1,-2.2295944019168465,0.059092645499999825
ytf2__yciT_glc__2,-2.3280116164990816,0.06418984549999962
ytf2__ydiZ_glc__1,0.4198278844348784,0.3419601685
ytf2__ydiZ_glc__2,0.1824928004247004,0.3875908084999988
ytf2__ynfL_glc__1,-2.676112156823533,0.19777528750000076
ytf2__ynfL_glc__2,-2.509531782758232,0.27503811549999924
ytf3__wt_glc2__1,1.271665084943935,-0.1691930465000011
ytf3__wt_glc2__2,1.2687944864203922,0.014993854500000126
ytf3__wt_pH7_lactate__1,1.295607450481847,-0.1760909635000001
ytf3__wt_pH7_lactate__2,1.2989881115801205,-0.10312783950000083
ytf3__wt_pH55_lactate__1,-1.124555449963493,-0.2945042235000006
ytf3__wt_pH55_lactate__2,-0.7816927567463816,-0.2852194325000008
ytf3__wt_pH55_HCl__1,-1.4814178972317222,-0.043652803500000566
ytf3__wt_pH55_HCl__2,-1.6995564164933046,-0.20223762050000185
ytf3__dyieP_pH7__1,1.5363421481573951,-0.040467134500000064
ytf3__dyieP_pH7__2,1.2857495042162548,-0.0578565865000007
ytf3__dyieP_pH55__1,0.8390207441011657,-0.22599263950000026
ytf3__dyieP_pH55__2,1.0748394958641645,0.03452196049999934
minicoli__aldA_f1c2__1,-1.0001599277216948,0.3386846017465928
minicoli__aldA_minE__1,-6.08288363259105,-0.030527016857043957
minicoli__mg1655_glc__1,-2.554957534132391,-1.0294980754691077
minicoli__mg1655_glc__2,-2.3372285509582893,-0.6766187047465086
minicoli__minE_cyt__1,-13.91758992435904,-0.5802030767193829
minicoli__minE_cyt__2,-13.320367636933351,-0.9924533199663284
minicoli__minE_fruc__1,-13.357097994544644,-0.8301062201558853
minicoli__minE_fruc__2,-14.736310868170223,-0.9460610308196964
minicoli__minE_glc__1,-10.767423710705804,-1.229349037957844
minicoli__minE_glc__2,-10.691477141995934,-1.0031208645066956
minicoli__minE_glyc__1,-14.421146740781424,-0.8373265536535532
minicoli__minE_glyc__2,-15.942709408160892,-1.0788965663262349
