k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.01155525811947882,,,
5,Lead,False,0.008499607797712087,,,
14,UC-7,False,0.00751220625359565,,,
12,Zinc - Intermediate,False,-0.0058996175550462965,,,
8,Zinc - Fast,False,-0.003734483106527477,,,
4,UC-4,False,-0.003480095532722771,,,
1,UC-2,False,-0.0030119170807302,,,
0,UC-1,False,-0.002989687647204846,,,
10,Copper,False,0.002963928228709847,,,
3,Cadmium,False,0.002683640262112021,,,
13,UC-6,False,0.002623256673105061,,,
7,Zinc - Steady,False,0.001915537530439906,,,
9,UC-5,False,0.0008982117918982025,,,
11,Chromium,False,-0.0007445907092187554,,,
2,UC-3,False,0.0005524351797066628,,,
