,-0.061569908750000006,-0.04397850625000001,-0.02638710375000001,-0.00879570125000001,0.008795701249999989,0.02638710374999998,0.04397850624999999,0.06156990874999999,0.07916131124999998,0.09675271374999997,0.11434411624999996,0.13193551874999998,0.14952692124999997,0.16711832374999996,0.18470972624999998,0.20230112874999995,0.21989253124999997,0.23748393375,0.25507533624999995,0.27266673874999997
thresh,-0.0527742075,0.0527742075,3,,,,,,,,,,,,,,,,,
unreg,1,8,172,2889,2260,165,23,9,7,8,2,1,1,0,1,1,1,0,0,0
PhnF,0,0,1,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0
PhnR,0,0,0,2,2,2,5,0,0,1,1,0,0,0,0,0,0,0,0,0
unreg_genes,['PA3273'],[],[],[],[],[],[],['PA2548' 'PA2881' 'oprP' 'PA4774' 'PA3258' 'PA0842' 'oprO' 'kdpE' 'phoB'],['vreI' 'vreA' 'phoU' 'PA2882' 'phoA' 'phnC' 'pstS'],['PA1345' 'phnE' 'PA3219' 'pstB' 'pstC' 'kdpD' 'PA2428' 'PA1606'],['kdpF' 'pstA'],['PA3383'],['sdsA1'],[],['kdpC'],['kdpA'],['kdpB'],[],[],[]
PhnF_genes,[],[],['PA3372'],[],[],['PA3373' 'PA3374' 'PA3375'],['PA3377' 'PA3376' 'PA3378'],['PA3380'],['PA3379'],['phnF'],[],[],[],[],[],[],[],[],[],[]
PhnR_genes,[],[],[],['PA1143' 'PA2802'],['PA1144' 'PA1142'],['PA3255' 'PA3254'],['PA3249' 'PA3253' 'PA3252' 'PA3251' 'PA3250'],[],[],['PA2803'],['PA2804'],[],[],[],[],[],[],[],[],[]
