,Value,list
TF,FruR,
reg_genes,0,[]
comp_genes,5,['PN96_RS20685']
both_genes,0,['FruR' 'fruB' 'fruK' 'fruA']
reg_genes2,4,
comp_genes2,0,
both_genes2,0,
