,-0.13515253997105584,-0.10136440497829188,-0.06757626998552793,-0.03378813499276398,-2.7755575615628914e-17,0.033788134992763924,0.06757626998552788,0.10136440497829183,0.13515253997105578,0.16894067496381973,0.20272880995658368,0.23651694494934764,0.2703050799421116,0.3040932149348755,0.3378813499276395,0.3716694849204034,0.4054576199131674,0.43924575490593143,0.4730338898986953,0.5068220248914592
thresh,-0.1520466074674378,0.1520466074674378,2,,,,,,,,,,,,,,,,,
unreg,0,0,8,245,3401,223,3,1,0,0,2,1,0,0,0,0,0,0,0,0
rtcR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['STM3516' 'STM3517'],['rtcR'],[],[],[],[],[],[],[],[]
rtcR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['rtcA'],['rtcB'],[],[],[]
