,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.002911129866759597,,1.0,0.0,0.002911129866759597
1,Cr__2,0.0066049194028873865,,1.0,1.0,0.0066049194028873865
2,Cr__3,0.009574285803649059,,1.0,2.0,0.009574285803649059
3,Cr__4,0.016919997735568626,,1.0,3.0,0.016919997735568626
4,Cr__5,0.027073001736274544,,1.0,4.0,0.027073001736274544
5,Cr__6,0.035843513182518265,,1.0,5.0,0.035843513182518265
6,Fe__1,-0.002459835579754209,,1.0,6.0,-0.002459835579754209
7,Fe__2,-0.013335179027280843,,1.0,7.0,-0.013335179027280843
8,Fe__3,-0.02838741143079648,,1.0,8.0,-0.02838741143079648
9,Fe__4,-0.04955755212053467,,1.0,9.0,-0.04955755212053467
10,Fe__5,-0.06625208193849368,,1.0,10.0,-0.06625208193849368
11,Fe__6,-0.0748394162191803,,1.0,11.0,-0.0748394162191803
12,Cd__1,0.004225627428549403,,1.0,12.0,0.004225627428549403
13,Cd__2,0.012866721203045548,,1.0,13.0,0.012866721203045548
14,Cd__3,0.024230135265435077,,1.0,14.0,0.024230135265435077
15,Cd__4,0.03481048037326987,,1.0,15.0,0.03481048037326987
16,Cd__5,0.03846883330567325,,1.0,16.0,0.03846883330567325
17,Cd__6,0.04938040181172404,,1.0,17.0,0.04938040181172404
18,Zn__1,-0.0018396208609538,,1.0,18.0,-0.0018396208609538
19,Zn__2,-0.003458243792257587,,1.0,19.0,-0.003458243792257587
20,Zn__3,0.002591448235577669,,1.0,20.0,0.002591448235577669
21,Zn__4,0.01405855981616141,,1.0,21.0,0.01405855981616141
22,Zn__5,0.025323296222874297,,1.0,22.0,0.025323296222874297
23,Zn__6,0.033278535997888915,,1.0,23.0,0.033278535997888915
24,Cu__1,0.014133221836463294,,1.0,24.0,0.014133221836463294
25,Cu__2,0.03569886163598576,,1.0,25.0,0.03569886163598576
26,Cu__3,0.05798214331694013,,1.0,26.0,0.05798214331694013
27,Cu__4,0.07652740590134746,,1.0,27.0,0.07652740590134746
28,Cu__5,0.0940888865390809,,1.0,28.0,0.0940888865390809
29,Cu__6,0.1125734516449167,,1.0,29.0,0.1125734516449167
30,Pb__1,0.011157972937503471,,1.0,30.0,0.011157972937503471
31,Pb__2,0.03198154017261004,,1.0,31.0,0.03198154017261004
32,Pb__3,0.058473932159482565,,1.0,32.0,0.058473932159482565
33,Pb__4,0.08692735899263491,,1.0,33.0,0.08692735899263491
34,Pb__5,0.116262844076463,,1.0,34.0,0.116262844076463
35,Pb__6,0.14427171635936678,,1.0,35.0,0.14427171635936678
