,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-1.121800000000001,0.3894164908338283,3.0,0.0,-1.551333333333334,1.0,-0.7918333333333347,2.0,-1.0222333333333342,,,,,,,,,,
1,LB__LBtran,0.7042333333333328,0.41328828114686905,3.0,3.0,1.1748666666666665,4.0,0.5373666666666654,5.0,0.4004666666666665,,,,,,,,,,
2,LB__LBstat,0.41689999999999944,0.5437746071060446,3.0,6.0,0.9042666666666666,7.0,0.5160666666666653,8.0,-0.16963333333333352,,,,,,,,,,
3,LB__LBGexp,-1.9720666666666677,0.15337869256625397,3.0,9.0,-2.136233333333335,10.0,-1.8324333333333342,11.0,-1.9475333333333342,,,,,,,,,,
4,LB__LBGtran,-0.7848333333333342,0.23532513677888348,2.0,12.0,-0.9512333333333345,13.0,-0.6184333333333338,,,,,,,,,,,,
5,LB__LBGstat,-3.1161333333333343,0.6827844974807201,3.0,14.0,-3.3299333333333347,15.0,-3.666433333333334,16.0,-2.3520333333333348,,,,,,,,,,
6,Life Cycle__S0,0.22956666666666573,0.13960458445194388,3.0,17.0,0.3095666666666652,18.0,0.06836666666666602,19.0,0.31076666666666597,,,,,,,,,,
7,Life Cycle__S1,1.4812999999999992,0.03200411431883873,3.0,20.0,1.4530666666666665,21.0,1.4747666666666657,22.0,1.5160666666666653,,,,,,,,,,
8,Life Cycle__S2,1.8456666666666657,0.0834958681612453,3.0,23.0,1.9256666666666664,24.0,1.7590666666666657,25.0,1.8522666666666652,,,,,,,,,,
9,Life Cycle__S3,1.4440166666666654,0.29450997436419774,2.0,26.0,1.6522666666666659,27.0,1.235766666666665,,,,,,,,,,,,
10,Life Cycle__S4,1.4635666666666658,0.1634792953251274,3.0,28.0,1.4969666666666654,29.0,1.6077666666666666,30.0,1.2859666666666651,,,,,,,,,,
11,Life Cycle__S5,1.2220666666666655,0.2407479179556903,3.0,31.0,1.0676666666666659,32.0,1.0990666666666655,33.0,1.499466666666665,,,,,,,,,,
12,Life Cycle__S6,-0.43072083333333455,1.2932162756228032,8.0,34.0,0.2735666666666656,35.0,-2.1764333333333337,36.0,0.7538666666666654,37.0,-0.29173333333333495,38.0,-2.6600333333333346,39.0,-0.3619333333333348,40.0,0.47646666666666526,41.0,0.5404666666666653
13,Life Cycle__S7,0.1855999999999991,0.24799883736286696,3.0,42.0,0.3874666666666666,43.0,-0.09123333333333505,44.0,0.2605666666666657,,,,,,,,,,
14,Life Cycle__S8,-1.0628833333333345,1.042911791572039,2.0,45.0,-0.3254333333333346,46.0,-1.8003333333333345,,,,,,,,,,,,
15,Life Cycle__G135,-3.0709333333333344,0.9090564778934246,2.0,47.0,-2.428133333333335,48.0,-3.7137333333333338,,,,,,,,,,,,
16,Life Cycle__G150,-2.4981666666666675,0.18574534538806992,3.0,49.0,-2.696833333333334,50.0,-2.3288333333333338,51.0,-2.4688333333333343,,,,,,,,,,
17,Life Cycle__G180,-2.8619333333333343,0.4994160990596913,3.0,52.0,-2.7157333333333344,53.0,-2.4519333333333346,54.0,-3.4181333333333335,,,,,,,,,,
18,Stress Time Course__C30,-1.9657333333333336,0.14707821048680203,2.0,55.0,-2.0697333333333336,56.0,-1.8617333333333335,,,,,,,,,,,,
19,Stress Time Course__C90,0.05021666666666569,0.11349063838044016,2.0,57.0,0.13046666666666518,58.0,-0.0300333333333338,,,,,,,,,,,,
20,Biofilm__BI,0.9376166666666652,0.07997377695219804,2.0,59.0,0.9941666666666649,60.0,0.8810666666666656,,,,,,,,,,,,
21,Biofilm__BC,1.8494916666666659,0.213965844236878,4.0,61.0,2.048466666666666,62.0,1.9139666666666653,63.0,1.8893666666666658,64.0,1.5461666666666662,,,,,,,,
22,Biofilm__Sw,0.48371666666666613,0.21573827894001527,2.0,65.0,0.6362666666666659,66.0,0.3311666666666664,,,,,,,,,,,,
23,Life Cycle__BT,1.4412666666666656,0.23136533880423926,2.0,67.0,1.6048666666666662,68.0,1.277666666666665,,,,,,,,,,,,
24,Life Cycle__B36,1.3997666666666655,0.3153696244092,2.0,69.0,1.6227666666666654,70.0,1.1767666666666656,,,,,,,,,,,,
25,Life Cycle__B60,1.6416166666666658,0.11886464991745795,2.0,71.0,1.7256666666666653,72.0,1.5575666666666663,,,,,,,,,,,,
26,M9__M9exp,-5.921189464667501e-16,0.4052289764236178,3.0,73.0,0.3413666666666657,74.0,0.10646666666666604,75.0,-0.4478333333333335,,,,,,,,,,
27,M9__M9tran,0.5827999999999989,0.11113758740108308,3.0,76.0,0.6100666666666665,77.0,0.460566666666665,78.0,0.6777666666666651,,,,,,,,,,
28,M9__M9stat,0.23639999999999914,0.29565977631956125,3.0,79.0,0.5763666666666651,80.0,0.09346666666666614,81.0,0.039366666666666106,,,,,,,,,,
29,Supplement__M+G,0.04453333333333257,0.34611791824945104,3.0,82.0,-0.2667333333333346,83.0,-0.016933333333334133,84.0,0.41726666666666645,,,,,,,,,,
30,Supplement__Glu,0.2623333333333324,0.09703696890017391,3.0,85.0,0.35066666666666535,86.0,0.15846666666666565,87.0,0.27786666666666626,,,,,,,,,,
31,Supplement__Fru,0.39766666666666534,0.3798711360448438,3.0,88.0,0.2888666666666655,89.0,0.8200666666666656,90.0,0.08406666666666496,,,,,,,,,,
32,Supplement__Mal,0.16879999999999917,0.20505005080061228,3.0,91.0,-0.036333333333335105,92.0,0.16896666666666604,93.0,0.3737666666666666,,,,,,,,,,
33,Supplement__G+S,1.490266666666666,0.12671353518862918,2.0,94.0,1.5798666666666659,95.0,1.400666666666666,,,,,,,,,,,,
34,Supplement__Pyr,0.8895333333333326,0.2701011168679859,3.0,96.0,0.606466666666666,97.0,1.1444666666666663,98.0,0.9176666666666655,,,,,,,,,,
35,Supplement__Gly,-0.3135000000000012,0.710139383032186,3.0,99.0,-0.543233333333335,100.0,0.48306666666666587,101.0,-0.8803333333333345,,,,,,,,,,
36,Supplement__Glucon,-0.29293333333333454,0.4517936365200377,3.0,102.0,-0.32663333333333355,103.0,0.17476666666666496,104.0,-0.726933333333335,,,,,,,,,,
37,Stressors__aero,-0.0063000000000013046,0.38683526640332766,3.0,105.0,0.01606666666666534,106.0,-0.4038333333333348,107.0,0.36886666666666557,,,,,,,,,,
38,Stressors__nit,1.280599999999999,0.15239161175515284,3.0,108.0,1.1926666666666659,109.0,1.4565666666666655,110.0,1.192566666666666,,,,,,,,,,
39,Stressors__ferm,1.0101666666666655,0.324359538167139,3.0,111.0,0.7115666666666662,112.0,0.9636666666666649,113.0,1.3552666666666653,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,0.7559666666666658,,1.0,114.0,0.7559666666666658,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,0.8876666666666662,,1.0,115.0,0.8876666666666662,,,,,,,,,,,,,,
