,PSPTO_RS27750
SRX1828913,-0.0557861315
SRX1828914,-0.3729796105
SRX1828915,-0.06273015380000001
SRX1828916,-0.357182632
SRX1828917,0.11851628530000001
SRX1828918,-0.2202193648
SRX3983989,-0.1325489678
SRX3983990,0.7296211618
SRX3983993,-1.4300493341
SRX3983994,-0.8723431846
SRX3983995,0.0491399514
SRX3983996,0.016132773
SRX3983997,-2.3704576893000002
SRX3983998,-0.0506121561
SRX3983999,-0.4946008679
SRX3984000,-0.2959959267
SRX3984001,-2.5867752239
SRX3984002,-3.4794476578999998
SRX3984003,-2.91635898
SRX3984004,-0.4176640417
SRX3984005,-1.2795361749
SRX3984006,-2.8775861737
SRX3984007,-1.2282163782
SRX3984008,-0.3204751621
SRX3984009,-0.1383818657
SRX3984010,-1.8272728462
SRX3984011,0.12930077980000002
SRX3984012,0.1496609951
SRX3984013,-0.2010100656
SRX3984014,-0.5246336942000001
SRX3984015,-3.764896522
SRX3984016,0.0658404246
SRX3984017,-1.6325273503000002
SRX3984019,0.3461841653
SRX3984020,-2.218821946
SRX3984021,-1.52229704
SRX3984022,-2.0036708564
SRX3984023,0.2658891386
SRX3984024,-0.6348723418000001
SRX3984025,-0.39323166740000004
SRX3984026,-1.3218510075
SRX3984027,-0.6932983611
SRX3984028,-0.38307210900000005
SRX3984029,-0.30836487300000004
SRX3984031,-3.1958773113
SRX3984032,-2.8618636978
SRX3984034,-0.15427098220000002
SRX3984035,-0.21172840910000001
SRX3984036,-1.1850510116
SRX3984037,-1.3913546515
SRX3984038,-2.2501948886
SRX3984039,-1.4292150377000001
SRX3984040,-0.2017124096
SRX3984041,-1.4436535955
SRX3984042,-0.0623356959
SRX3984043,0.1699367181
SRX3984045,-0.59681947
SRX3984046,0.2624247623
SRX3984047,-2.2063285827
SRX3984048,-2.576436136
SRX3984049,-2.1665153163
SRX3984050,-2.3335367073
SRX3984051,-3.0109679948
SRX3984052,0.013080559
SRX3984056,-2.3317597287
SRX3984057,-1.7516712112000001
SRX3984058,-2.584955792
SRX3984059,-0.3955606305
SRX3984061,0.18606545870000002
SRX3984062,-0.3317063756
SRX3984063,-0.5553068458
SRX3984064,-0.2599412226
SRX3984065,-0.0157726199
SRX3984066,-0.1274641617
SRX3984067,-0.31275509630000004
SRX3984068,0.32159233130000003
SRX3984069,-1.5635148639
SRX3984070,-2.4406163932
SRX3984071,-2.0085706108
SRX3984073,-0.5373671936000001
SRX3984074,-0.20096695750000002
SRX3984077,-0.13578666450000001
SRX3984078,0.5134945929
SRX3984079,-0.4882483891
SRX3984080,-0.3740429187
SRX3984082,-0.42101020310000004
SRX3984084,-2.6617388536
SRX6997963,0.8700082275000001
SRX6997964,-0.2988138656
SRX6997965,-2.0032235688
SRX6997967,-0.5645875275000001
SRX6997968,-0.43875887880000003
SRX6997969,-0.9229927243
SRX6997971,-0.3054207001
SRX6997972,0.9365816604
SRX6997973,-0.5106570043
SRX3159100,0.9954119663000001
SRX3159101,-0.1355002345
SRX3159102,-0.6516340172
SRX3159103,-0.2082777146
SRX3159000,2.0962410007
SRX3159001,0.834768948
SRX3159002,2.0078676238
SRX3159003,0.2091023337
SRX3159004,-1.8267777524
SRX3159005,0.7814500913
SRX3159006,1.5614711563
SRX3159007,-1.8267777524
SRX3159008,0.45949886500000003
SRX3159009,2.4388702876
SRX3159010,-1.8267777524
SRX3159012,0.7913991055
SRX3159013,-0.15886886760000002
SRX3159014,-1.8267777524
SRX3159015,1.2435572316
SRX3159016,-1.8267777524
SRX3159017,0.6069111969000001
SRX3159018,-1.8267777524
SRX3159019,0.2236407111
SRX3159020,1.7115596055000002
SRX3159021,1.5562505399000002
SRX3159022,0.8627998213
SRX3159023,2.1704079556
SRX3159024,1.9558630022
