,-0.3044327332153846,-0.25369394434615383,-0.20295515547692305,-0.15221636660769228,-0.1014775777384615,-0.05073878886923072,5.551115123125783e-17,0.05073878886923083,0.10147757773846161,0.1522163666076924,0.20295515547692317,0.25369394434615394,0.3044327332153847,0.3551715220846155,0.4059103109538463,0.45664909982307705,0.5073878886923078,0.5581266775615386,0.6088654664307693,0.6596042553000001
thresh,-0.32980212765,0.32980212765,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,3,101,4009,95,2,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfA'],[],[]
