,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-2.3129646346357427e-18,0.14103766733830803,3.0,0.0,-0.15498039190000001,1.0,0.1208195417,2.0,0.0341608502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.6354447389666668,0.3265028721676367,3.0,3.0,-0.8664907723,4.0,-0.7779283567,5.0,-0.2619150879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.0654466640333333,0.1445595735557936,3.0,6.0,-1.118224582,7.0,-1.1762012023,8.0,-0.9019142078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.761907138447644e-12,0.1937641313988826,21.0,9.0,0.4021095309,10.0,0.054175642100000004,11.0,-0.162502652,12.0,-5.98913e-05,13.0,0.1332092729,14.0,-0.2299309319,15.0,0.2274071189,16.0,-0.28402460900000004,17.0,-0.06747114650000001,18.0,0.2799591193,19.0,0.3091868279,20.0,-0.0251665027,21.0,-0.0719654373,22.0,-0.0496213494,23.0,0.07824281550000001,24.0,-0.0173388478,25.0,0.0088894917,26.0,0.0502992796,27.0,-0.2670900331,28.0,-0.2887126061,29.0,-0.0795950918
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.11788834889999998,0.3570390034006005,21.0,30.0,0.3715628136,31.0,0.16376535920000002,32.0,-0.0713074384,33.0,0.1460349877,34.0,-0.3604006349,35.0,-0.0390250829,36.0,0.2524776167,37.0,0.2437802752,38.0,0.6406128184000001,39.0,-0.0627895098,40.0,0.26160998750000003,41.0,-0.0862287722,42.0,-0.4013228923,43.0,-0.2844195881,44.0,-0.2082697436,45.0,-0.0822532567,46.0,0.0214724941,47.0,-0.1791311035,48.0,0.6384698451,49.0,0.880878958,50.0,0.6301381938
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.3333326839487164e-11,0.24448005774137765,3.0,51.0,-0.20309479530000002,52.0,0.2713557506,53.0,-0.0682609552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.28764343397500003,0.2131110910902802,4.0,54.0,-0.0364393197,55.0,-0.4996745768,56.0,-0.4243218452,57.0,-0.1901379942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,8.673617379884035e-19,0.06582252444926172,4.0,58.0,-0.0931848374,59.0,0.008400502800000001,60.0,0.0604149322,61.0,0.0243694024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.159423053025,0.053454634450796464,4.0,62.0,-0.2255323733,63.0,-0.17978175970000002,64.0,-0.1211344832,65.0,-0.1112435959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.071566651525,0.06260773206203986,4.0,66.0,-0.0799659795,67.0,-0.08327063300000001,68.0,0.0138162083,69.0,-0.1368462019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.049818547675000005,0.022535551653340063,4.0,70.0,-0.0647498355,71.0,-0.0187534903,72.0,-0.0477507677,73.0,-0.0680200972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.850371707708594e-17,0.6126387848486868,6.0,74.0,-0.49034619160000004,75.0,-0.5774241005,76.0,-0.5441265098,86.0,0.29715606710000003,88.0,0.4928613444,90.0,0.8218793904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.9019513361333334,0.8191561364283764,6.0,77.0,-1.6263696024,78.0,-1.5862200598,79.0,-1.7301219947000002,87.0,-0.11001185050000001,89.0,-0.2302334177,91.0,-0.12875109170000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.391153044,0.30485506225709985,3.0,80.0,0.2958885452,82.0,0.7322646205000001,84.0,0.1453059663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.7341624793000001,0.13603242936300183,3.0,81.0,-1.583681746,83.0,-1.8484090443999999,85.0,-1.7703966475000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.22029722067275045,3.0,92.0,0.00047753060000000003,93.0,-0.2205355978,94.0,0.2200580672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.022999821866666662,0.20108330059676652,3.0,95.0,0.2504124392,96.0,-0.1312912116,97.0,-0.050121762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.45655889306666664,0.04444662316548074,3.0,98.0,0.4327859947,99.0,0.5078361951,100.0,0.4290544894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.27958479216666665,0.13348350628610903,3.0,101.0,0.4169373418,102.0,0.1503399258,103.0,0.2714771089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.7479186107666668,0.17835546502097968,3.0,104.0,-0.5781123797000001,105.0,-0.9337427589,106.0,-0.7319006937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.9014811300666667,0.286003927761706,3.0,107.0,-1.2171317072,108.0,-0.8277497269,109.0,-0.6595619561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.0596202917,0.16726428341976549,3.0,110.0,0.16897375,111.0,-0.1329285027,112.0,0.1428156278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,0.23731959023333335,0.12127189492580857,3.0,113.0,0.29800300500000004,114.0,0.3162711346,115.0,0.0976846311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
