locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
ABUW_3261,0.47842792710000004,ABUW_3261,putative anti-anti-sigma factor,Signal transduction mechanisms,,,
ABUW_3260,-0.45085811540000004,ABUW_3260,putative two-component response regulator,Transcription,,,
