,USA300HOU_RS04590
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,4.5649131075
USA300_LAC_U01-Set001_CAMHB_Control_1,7.1120286503
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.7736245756999995
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.8658266032
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.8773742333
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.3764117308
USA300_LAC_U01-Set001_CAMHB_Control_2,6.4285172035
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.7012091014
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.6749497068
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.4039577089
USA300_TCH1516_U01-Set000_CAMHB_Control_1,5.2287946276
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.6787941155
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,5.1632442295
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.8887830366
USA300_LAC_U01-Set001_R10LB_PreCulture_2,6.2604011605
USA300_LAC_U01-Set001_R10LB_Control_1,6.9331694588
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.9952482494
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.8244788372
USA300_LAC_U01-Set001_R10LB_Control_2,7.0190783827
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.6130510063
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.0906535666
USA300_TCH1516_U01-Set000_R10LB_Control_1,6.977605028
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,7.0985094695
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,7.4235040606
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.689470754
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,7.0038217287
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.8121823749
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,5.9441623205
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,5.8807722545
USA300_TCH1516_U01-Set000_CAMHB_Control_2,5.3300360373
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,4.6825478629
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,4.314470118
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,5.3241066301
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,5.0409703712
USA300_LAC_U01-Set004_CAMHB_Control_1,7.6132062068
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.4338261991
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.7043838356
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.6304676447
USA300_LAC_U01-Set004_CAMHB_Control_2,7.5750985791000005
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.1921907888
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,7.8673915133
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,7.4958695306
USA300_LAC_U01-Set004_R10LB_Control_1,8.0787299025
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,8.3514714334
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,8.3718668743
USA300_LAC_U01-Set004_R10LB_Control_2,8.249187896
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,8.4531738386
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,8.3723102158
USA300_TCH1516_U01-Set003_CAMHB_Control_2,4.4913934343
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,3.8923253831
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,3.2993403971
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,3.5214512038
USA300_TCH1516_U01-Set003_CAMHB_Control_3,4.0983520862
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,3.193090861
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,3.2716330803
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,3.6187671454
USA300_LAC_ICA-Set001_R10LB_Control_1,7.602119046
USA300_LAC_ICA-Set001_R10LB_Control_2,7.4437935588
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,7.2280484438
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,7.2773344695
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,7.6583737714
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,7.7260391762000005
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,7.0515287652
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.0040546835
USA300_TCH1516_BK-Set001_THB_Control_1,3.8133507482
