,PSPTOB0062
SRX1828913,-0.07153319300000001
SRX1828914,-1.3072165436
SRX1828915,0.0756057138
SRX1828916,-1.5640457196000002
SRX1828917,-0.0040725208
SRX1828918,-1.3750598916
SRX3983989,0.3451487252
SRX3983990,-0.378151514
SRX3983993,-0.5522554575
SRX3983994,-1.2073839832
SRX3983995,0.2053445149
SRX3983996,-0.5497318754
SRX3983997,-0.6634650052000001
SRX3983998,-0.0882126521
SRX3983999,0.0703908669
SRX3984000,-0.35325980700000004
SRX3984001,-0.5891839841000001
SRX3984002,-0.5152851030000001
SRX3984003,0.0911742449
SRX3984004,0.1193250379
SRX3984005,0.103899107
SRX3984006,0.0024955793
SRX3984007,-0.5968906678
SRX3984008,-0.0942702817
SRX3984009,-0.1630342791
SRX3984010,-0.5373550438
SRX3984011,-0.1596193273
SRX3984012,-0.053706988600000005
SRX3984013,0.10630605300000001
SRX3984014,-0.0851146802
SRX3984015,-0.2570897169
SRX3984016,-0.0858845424
SRX3984017,-0.43386899560000003
SRX3984019,-0.1687080095
SRX3984020,-0.49755297860000003
SRX3984021,-0.6217119318000001
SRX3984022,-0.4717808215
SRX3984023,-0.16314306820000002
SRX3984024,0.1728531104
SRX3984025,-0.0364837506
SRX3984026,-0.2094662038
SRX3984027,0.0287180162
SRX3984028,0.1632962132
SRX3984029,0.0201995159
SRX3984031,-0.4401686641
SRX3984032,-0.4656138314
SRX3984034,-0.0090679152
SRX3984035,-0.871161511
SRX3984036,0.15122581370000002
SRX3984037,0.4156001912
SRX3984038,0.5618203577
SRX3984039,0.37161407
SRX3984040,0.0672547259
SRX3984041,0.22071457560000002
SRX3984042,-0.8698667713
SRX3984043,-1.318706656
SRX3984045,-0.2900906093
SRX3984046,0.16479816320000001
SRX3984047,0.26301945990000003
SRX3984048,-0.2518313714
SRX3984049,-0.1675290196
SRX3984050,-0.5518383256
SRX3984051,0.3242755705
SRX3984052,0.1905796844
SRX3984056,-0.1487036002
SRX3984057,-0.1118087547
SRX3984058,-0.2154142147
SRX3984059,-0.2779711794
SRX3984061,-0.18100315660000002
SRX3984062,-0.0181457016
SRX3984063,-0.1595630191
SRX3984064,-0.1335042616
SRX3984065,0.2186826745
SRX3984066,0.0794565977
SRX3984067,-0.26926997010000003
SRX3984068,0.159183976
SRX3984069,-0.5518064567000001
SRX3984070,-0.1190984627
SRX3984071,-0.40107766310000004
SRX3984073,0.2555032521
SRX3984074,0.1704486225
SRX3984077,-0.2714809246
